site,I(NEE;VPD)13,I(NEE;T)13,I(NEE;u)13,I(NEE;R)13,I(NEE;C13),I(LH;VPD)13,I(LH;T)13,I(LH;u)13,I(LH;R)13,I(LH;C13),U(NEE;C13),S(NEE;C13),R(NEE;C13),U+S(NEE;C13),U(LH;C13),S(LH;C13),R(LH;C13),U+S(LH;C13),I(NEE;VPD)2,I(NEE;T)2,I(NEE;u)2,I(NEE;R)2,I(NEE;H2),I(LH;VPD)2,I(LH;T)2,I(LH;u)2,I(LH;R)2,I(LH;H2),U(NEE;H2),S(NEE;H2),R(NEE;H2),U+S(NEE;H2),U(LH;H2),S(LH;H2),R(LH;H2),U+S(LH;H2),I(NEE;VPD)dx,I(NEE;T)dx,I(NEE;u)dx,I(NEE;R)dx,I(NEE;dEx),I(LH;VPD)dx,I(LH;T)dx,I(LH;u)dx,I(LH;R)dx,I(LH;dEx),U(NEE;dEx),S(NEE;dEx),R(NEE;dEx),U+S(NEE;dEx),U(LH;dEx),S(LH;dEx),R(LH;dEx),U+S(LH;dEx)
ABBY,0.0341974826017815,0.02866943581335293,0.028327155123877706,0.025885464824098856,0.03209796298245146,0.028392394618471154,0.023803900888727435,0.026799135115672633,0.02038903708595412,0.028469075597550107,0.02564400446573102,0.029877907126245322,0.00012608748275132122,0.05552191159197631,0.023061945857531612,0.02849062750449405,0.00010886860674178934,0.05155257336202562,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BARR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BART,0.02135378567946772,0.02902341285759823,0.030324073735294676,0.025822520122097924,0.03167014903319846,0.017980205965544973,0.021861501873681573,0.02952190623010659,0.01948808290920353,0.027868890596708273,0.025675081391047464,0.027809341287960414,0.0001201632834375767,0.053484422679007944,0.022433847653270375,0.02542312539312263,0.00010339249425839325,0.04785697304639302,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BLAN,0.026784741702981212,0.02252183990547943,0.027842846390067864,0.021552253070802656,0.03292303467620043,0.025291819697208246,0.02235009899031128,0.026492306493431234,0.0215690035073513,0.027512202070484597,0.02673705801097914,0.027268799320326814,0.0001113331249571347,0.05400585733130598,0.022393774973531448,0.02855535527924515,0.00010026137052987095,0.05094913025277663,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BONA,0.020940953724597082,0.03412275985305156,0.025726763601039784,0.020542018169720965,0.02795855738884203,0.019968800622444847,0.03378972846432438,0.025879148863475837,0.0273042785010263,0.03370162596571293,0.022759650040664735,0.026460550748402013,0.00010209803301039598,0.0492202007890668,0.027971397509299528,0.030710235938597903,0.0001162961799805111,0.05868163344789741,0.03426250294367682,0.02738848317070477,0.032432012856754795,0.03269693368507088,0.0341469738158772,0.0319657767137404,0.02642002705178906,0.029193953813686852,0.02979839419934613,0.030824651883391077,0.028936093347553416,0.030430541202765494,0.00012208344602607338,0.05936663455031889,0.025586620659677546,0.027860575812809738,0.00011381056627526357,0.05344719647248734,0.04902220458109127,0.03500256675619265,0.04031353604994493,0.03889628887347492,0.04890669259132881,0.039054390461930155,0.0355187409142202,0.03176079110157988,0.03694092524376418,0.036974419754725034,0.04152675989866338,0.02842419672924273,0.0003236461606031543,0.06995095662790618,0.030866309102774978,0.021050323414325594,0.00027411997391288726,0.051916632517100554
CLBJ,0.0278082012255835,0.02169449668586884,0.025762220135208628,0.02156230533189419,0.030764772053298365,0.021918621008215376,0.017241332646062636,0.022305628226232322,0.018511847032764487,0.024067125300591765,0.025254715477882918,0.028478371268095857,9.169739935913903e-05,0.05373308674597877,0.019722386220410115,0.02521413922325125,7.342472643360444e-05,0.04493652544366133,0.03115644169532032,0.02724300584096549,0.02585670971477709,0.028548365080537715,0.03152722734867599,0.027799952545803776,0.0351808832677694,0.02186333438593462,0.03694543727056901,0.02522132916828986,0.02554519253003949,0.027988532509863585,0.00013201255186357232,0.05353372503990305,0.020546142063760393,0.02723494504219584,0.00011710404099719183,0.047781087105956216,0.04595443187932188,0.028048696784176878,0.027533724658810526,0.028725201936179567,0.05607225114821019,0.039294248291998464,0.03332309583567754,0.03093883466308578,0.043749209902274336,0.04138205892483436,0.046278382064442666,0.038714617348835294,0.0002117783839929357,0.0849929994132779,0.03261630826460928,0.03705465841308957,0.00021928615111129263,0.0696709666776989
CPER,0.016336033574121795,0.022862285052840797,0.02593565385524532,0.018267338876373003,0.02789427823991645,0.031210170417471393,0.02378465239161971,0.021908523496132343,0.0164909943378425,0.01857095662206157,0.02393587788823682,0.026488771628739954,5.621462114897714e-05,0.050424649516976734,0.01495804112889544,0.024737882615300716,4.773333231721439e-05,0.039695923744196136,0.027544498423368674,0.030076814106590206,0.029727629285325633,0.030389327502989772,0.032483341795282214,0.02662938611272544,0.0354692984008939,0.02864813652092927,0.030283496412110845,0.032545187431073784,0.027026915730947395,0.028613897026907593,0.00011146443441211625,0.05564081275785501,0.02704547950729168,0.02422347989705007,0.0001166283337022018,0.0512689594043417,0.03135910569408117,0.030258543439187983,0.028846494607041525,0.02616151540595067,0.04307047174330494,0.03966005537868908,0.03821246361512552,0.030793997986342768,0.03422079812147814,0.03974305470016398,0.035848131924683786,0.023994937576282,0.000206543930462239,0.05984306950096579,0.03330242170920484,0.01883588896625308,0.00024155180868712446,0.05213831067545791
DCFS,0.030790415876311546,0.03606781389152684,0.03763520600030249,0.019620205424652787,0.02431744329039727,0.023099068531244802,0.04525132864075737,0.02648260158444116,0.024277633258177906,0.03350708004588695,0.019500566743118845,0.03233815849414254,0.00011834538308712072,0.05183872523726137,0.02787540201218545,0.027628622138816034,0.00014779487997695413,0.05550402415100147,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DEJU,0.023637023964752667,0.02497398630410754,0.0296523894262673,0.01625625371877135,0.0259994951082448,0.02127032743049522,0.022008796795551108,0.031212872831546577,0.01875103338906153,0.021338315355440743,0.021066051922796664,0.022944711860441926,9.055832625517915e-05,0.04401076378323858,0.01705265666278109,0.02273154141077864,7.912348660405662e-05,0.0397841980735597,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DELA,0.02531738483722578,0.02289605501227229,0.02696593838320668,0.02206892213312487,0.026247056968603955,0.01807610030520753,0.017643313092047107,0.02149802257347655,0.020346735415816882,0.026737094836889415,0.02124539988943811,0.025451588080831793,9.557171685896666e-05,0.04669698797026994,0.021756686614554294,0.025020188266500824,7.98718032028854e-05,0.04677687488105508,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DSNY,0.028473108021100126,0.025163761339081114,0.033979393148432624,0.02762790047878248,0.03390377303764513,0.027791869738313192,0.02335517935072548,0.025190867111652575,0.027353656156828075,0.03907691067169487,0.027334906947294922,0.03079980809912952,0.00013380378654220704,0.058134715046424444,0.03252820672356943,0.029954202351008145,0.00012859531421806548,0.06248240907457761,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GRSM,0.026335141312472703,0.024782546318442216,0.02785618558733446,0.023034944242528006,0.015618562844149258,0.022409617871337485,0.021196087856556273,0.02814766095686033,0.019449779844215427,0.014989840880086711,0.012781855570252819,0.01870658270501754,3.9324410269535635e-05,0.03148843827527034,0.012565876957287047,0.017278982038329223,3.563917632560734e-05,0.029844858995616272,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GUAN,0.015061635797082928,0.03456569127785961,0.02892574806071148,0.040133708629296314,0.012795637900621255,0.018242894091082856,0.029097683030902835,0.014920841166904491,0.023865506231579587,0.04628087265833542,0.009785399619286017,0.02352691712466448,6.557380582756982e-05,0.0333123167439505,0.03905270266118501,0.02911163787618148,0.00012362614063309753,0.06816434053736645,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
