site,I(NEE;VPD)13,I(NEE;T)13,I(NEE;u)13,I(NEE;R)13,I(NEE;C13),I(LH;VPD)13,I(LH;T)13,I(LH;u)13,I(LH;R)13,I(LH;C13),U(NEE;C13),S(NEE;C13),R(NEE;C13),U+S(NEE;C13),U(LH;C13),S(LH;C13),R(LH;C13),U+S(LH;C13),I(NEE;VPD)2,I(NEE;T)2,I(NEE;u)2,I(NEE;R)2,I(NEE;H2),I(LH;VPD)2,I(LH;T)2,I(LH;u)2,I(LH;R)2,I(LH;H2),U(NEE;H2),S(NEE;H2),R(NEE;H2),U+S(NEE;H2),U(LH;H2),S(LH;H2),R(LH;H2),U+S(LH;H2),I(NEE;VPD)dx,I(NEE;T)dx,I(NEE;u)dx,I(NEE;R)dx,I(NEE;dEx),I(LH;VPD)dx,I(LH;T)dx,I(LH;u)dx,I(LH;R)dx,I(LH;dEx),U(NEE;dEx),S(NEE;dEx),R(NEE;dEx),U+S(NEE;dEx),U(LH;dEx),S(LH;dEx),R(LH;dEx),U+S(LH;dEx)
ABBY,0.03842809522058348,0.026804443265586855,0.02744018126091695,0.025807174358899124,0.0317064929925751,0.025453243789414538,0.02260161847808638,0.02734525085772606,0.018651712854207983,0.029054080073101927,0.025727814366426762,0.028829464989306688,0.00012031181500162788,0.05455727935573339,0.02311579280900015,0.026987908381394157,0.0001058967926739821,0.05010370119039434,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BARR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BART,0.02062517143439594,0.02718977055404774,0.02981893928636541,0.021739875756624474,0.02972425915720645,0.01744607107038208,0.023253182394757963,0.028651667341042006,0.018012098660429986,0.026213831937889093,0.024203731240148595,0.026483446064145412,0.00012221977520275135,0.050687177304293965,0.021231332491625007,0.026814214618686886,0.00010433330019344064,0.04804554711031184,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BLAN,0.025667240846231353,0.024273176146908406,0.026334872993377136,0.022868040653933375,0.029766689931775163,0.02927755173391573,0.02079961422304708,0.02428304995203887,0.026101179055749626,0.029011847698244855,0.024055852551173557,0.027772166913463035,0.00011381307533541896,0.051828019464636554,0.023699151952120783,0.026504206168073283,0.0001127990178719501,0.05020335812019404,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BONA,0.02009028449879399,0.024126347164776088,0.02555896133266287,0.020569051318671552,0.026911107128815535,0.019517081720453546,0.024463829197808824,0.02675722022640172,0.020099336840072656,0.030853020692976116,0.021753674740498427,0.02604971473013796,9.835928200113274e-05,0.04780338947063639,0.025459299234889935,0.025869987763670676,0.00010342425142988987,0.051329286998560604,0.030322007539652675,0.03128112012819525,0.033732360482749926,0.03001557842220356,0.03174080716081379,0.03455370232050076,0.03030217266244011,0.030497213127933413,0.03710940497527372,0.03088291233426235,0.02607884585631045,0.03025140700057396,0.00011236862156446517,0.05633025285688441,0.025851651490330276,0.028587263773799845,0.00011585355669057846,0.05443891526413004,0.044754518619973836,0.03996242870482425,0.04354697561629591,0.04032501217130738,0.048952100422479015,0.04158868662673791,0.03144934169266259,0.04190066004483444,0.03459191935163249,0.04723900261071851,0.04052596716519207,0.02945314566336378,0.00031964465934244284,0.06997911282855586,0.03969598798059259,0.024034929327784643,0.0002999206833539491,0.06373091730837725
CLBJ,0.025796950220289057,0.02229103345905369,0.02626316576157185,0.02349997665035825,0.027463135958059093,0.021766778866734355,0.01722581827542665,0.022766377122542335,0.018128209901399194,0.0243989573636769,0.022016412912662302,0.027908574969416216,8.586918740380795e-05,0.049924987882078484,0.019981801978196042,0.024925181217699748,6.992359434390852e-05,0.044906983195895755,0.026544130378208266,0.03033592720049984,0.028064816604601795,0.025147098584826517,0.024725584780161736,0.036051309229856505,0.028137982135490985,0.024284738928948273,0.023302167842990024,0.024449861141920694,0.019621753559814673,0.023596493453006608,7.584821349627738e-05,0.04321824701282135,0.02016068687615624,0.025839028283347127,7.885939620434665e-05,0.045999715159503345,0.04054195105150606,0.03449697277690453,0.0303466599215375,0.02633009335813193,0.03871979980817041,0.05289566122513433,0.03713913275649081,0.03427996850663288,0.04337045928884635,0.045756964113514105,0.030806668278641987,0.03031672073285197,0.00016067157664418995,0.06112338901149391,0.03785625057234159,0.02885731055091168,0.00021446029021184103,0.06671356112325331
CPER,0.01631135385259785,0.02388026666035146,0.025324438248449717,0.022464695532929003,0.02874949228070042,0.02434705355421816,0.022246193063781592,0.039443240522695926,0.029696300021292615,0.022229446499412102,0.024506281000827905,0.024618745738311142,8.112580354535819e-05,0.049125026739139106,0.01788192553574355,0.024252727787324166,8.164714156855191e-05,0.04213465332306776,0.027736209567639943,0.02953941512474491,0.030569041894396708,0.03032128698794744,0.03257668249936074,0.029205480109636715,0.028205209294579675,0.0341172071390488,0.02761348960234879,0.031949959399016084,0.026694186004830853,0.029855470415118025,9.230126228849863e-05,0.056549656419948864,0.026680904418405756,0.02318344256736532,0.00010127590508018469,0.04986434698577105,0.034846505357427796,0.0322483971800509,0.027987651727884758,0.02776250472633771,0.0439701981008194,0.028911726062821757,0.031824786168258345,0.0309003179064429,0.030540770652538855,0.04064264836531936,0.03607138649463947,0.026255953307492245,0.0002209863966186256,0.062327339802131704,0.03369501562281152,0.0220051773585119,0.00022154270418243703,0.05570019298132344
DCFS,0.029265722243483696,0.032165837555877125,0.033263644765100936,0.024674043429141056,0.022873904070643384,0.024117905068984244,0.04494059096785425,0.02924222402152448,0.027986891274501734,0.0281286737520373,0.01849177597489242,0.02784253176527436,0.00010811082446721006,0.046334307740166794,0.022538752244688133,0.02807995824755119,0.0001237204904686982,0.05061871049223933,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DEJU,0.02335108108550178,0.030367867380802584,0.030200300969554426,0.02082079484350868,0.0323341286252208,0.022319530797249198,0.027721529970062452,0.02300472902210287,0.01804034420046179,0.021980198136556422,0.02642184705301216,0.026851440372894622,0.00010255605387008003,0.05327328742590685,0.017634707146236203,0.027962308522248337,7.660876080622722e-05,0.04559701566848452,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DELA,0.021015421070313917,0.021209751096795095,0.02418739773003397,0.02050648639258695,0.029305233431504853,0.01995701157470255,0.022124007028847075,0.022894101160755593,0.02068822820128205,0.026547899418434738,0.023953665086864303,0.02541998418943528,8.773494519524385e-05,0.04937364927629954,0.02148941195050406,0.02652905102966567,8.348997918554368e-05,0.04801846298016972,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
