site,I(NEE;VPD)13,I(NEE;T)13,I(NEE;u)13,I(NEE;R)13,I(NEE;C13),I(LH;VPD)13,I(LH;T)13,I(LH;u)13,I(LH;R)13,I(LH;C13),U(NEE;C13),S(NEE;C13),R(NEE;C13),U+S(NEE;C13),U(LH;C13),S(LH;C13),R(LH;C13),U+S(LH;C13),I(NEE;VPD)2,I(NEE;T)2,I(NEE;u)2,I(NEE;R)2,I(NEE;H2),I(LH;VPD)2,I(LH;T)2,I(LH;u)2,I(LH;R)2,I(LH;H2),U(NEE;H2),S(NEE;H2),R(NEE;H2),U+S(NEE;H2),U(LH;H2),S(LH;H2),R(LH;H2),U+S(LH;H2),I(NEE;VPD)dx,I(NEE;T)dx,I(NEE;u)dx,I(NEE;R)dx,I(NEE;dEx),I(LH;VPD)dx,I(LH;T)dx,I(LH;u)dx,I(LH;R)dx,I(LH;dEx),U(NEE;dEx),S(NEE;dEx),R(NEE;dEx),U+S(NEE;dEx),U(LH;dEx),S(LH;dEx),R(LH;dEx),U+S(LH;dEx)
ABBY,0.03294428402098173,0.027558230074797876,0.03696116391231836,0.026737914232988592,0.04306498525805835,0.02562212361452285,0.024108989026962287,0.028974720329788865,0.02131615671405236,0.03223380716088753,0.03636348852468236,0.030007922682173952,0.00014978302362298235,0.06637141120685632,0.026109851936098206,0.027434196774007595,0.00011567262498045549,0.053544048710105756,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BARR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BART,0.02267823314261361,0.030984717283035382,0.030678032037169907,0.02032577150065499,0.036287743118613845,0.020578345611011056,0.02447119828794143,0.03021956237620513,0.017375368779812557,0.02820913208165345,0.030432302181204733,0.02729715020822312,0.00011544881658406783,0.05772945238942791,0.023294660115264335,0.02616610212670894,9.711529096276489e-05,0.049460762241973245,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BLAN,0.026027709360482477,0.02756384987257574,0.027356985773976526,0.02527150387386708,0.02968040218282112,0.026428221941241233,0.021752017363570488,0.029520817976024166,0.02239674449633086,0.028667426918177932,0.023886827376360963,0.027412754187457925,0.00010063384776620115,0.0512995815638189,0.02355141974189213,0.027585947860099685,9.499269987207966e-05,0.051137367601991814,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BONA,0.01804499206222008,0.028991351871814855,0.026602343319059394,0.018233692575763568,0.02916838247362252,0.02443751360250659,0.027285997851273246,0.02364402099667287,0.02004595597181697,0.03166903767288077,0.02367346082643014,0.02772390254489571,0.00010096170028520784,0.05139736337132582,0.026038847529705103,0.029305120078537385,0.00010486734628722917,0.055343967608242436,0.031809737496338426,0.028318158932057934,0.03193501524910017,0.027433744311775945,0.03269288769890092,0.03299621858549449,0.02849406562264004,0.0319496809521573,0.026688992650091475,0.030892905092328057,0.026526708619338688,0.02980613971421546,0.00011480165133512748,0.056332848333554106,0.025323169526567414,0.028740397533843456,0.00011602071409757299,0.05406356706041089,0.04416761732344638,0.03764830152680783,0.03508272105545835,0.037223173013436354,0.05047733436757131,0.04250544506823424,0.036026628053703706,0.038536475458099996,0.0318977676584881,0.03889751725147767,0.04181288467239295,0.028112781806653147,0.00028449238722357966,0.06992566647904597,0.032223898659102634,0.022480702173445645,0.0002466618565675565,0.0547046008325483
CLBJ,0.025884104590029787,0.019787577096515015,0.02695779956710644,0.023206242625888884,0.027468780761817392,0.022724650833789106,0.018304611042648838,0.02246509161955966,0.02044012652457486,0.02376931167876161,0.022186816738445008,0.02746156208685663,8.81828248544284e-05,0.04964837882530164,0.019411225654150533,0.024279358231083653,7.548082896029598e-05,0.043690583885234224,0.033525069269067384,0.030252675652340324,0.0242952333477783,0.02968975677639453,0.024700707361494666,0.02988712713546787,0.029976201168331076,0.022956760216462025,0.03921780395140881,0.02230092338364278,0.020867541406993075,0.030955615521492556,8.525291653169524e-05,0.05182315692848557,0.01780399105802944,0.026866702626211162,8.147576850604095e-05,0.04467069368424064,0.03591897371053466,0.0375344976543153,0.021931085958847244,0.043106823532288584,0.035445336527297734,0.04865661240619677,0.03231778928693559,0.03322709374497339,0.041052698129868094,0.03656509965104935,0.02736542503873103,0.03771446852082502,0.00016652794947880596,0.0650798935595562,0.028711894674913946,0.0289947205682869,0.00019356096685397707,0.05770661524320083
CPER,0.017192380210405013,0.02415910016867159,0.03364431012412841,0.027161460395397668,0.02093446908883119,0.018216900559966415,0.016504133768720296,0.030011534748907227,0.018115845880570223,0.016727529013503956,0.016730585933708016,0.024431486479799515,6.058602566313145e-05,0.0411620724135075,0.014117864772302676,0.025320775644748415,4.781275613079791e-05,0.03943864041705108,0.03327028242363691,0.026560013396087614,0.032539006247910444,0.02795979926126005,0.029233309806576888,0.030432316872495313,0.03804416225345808,0.02894347781322064,0.028995947635384378,0.029618537715530312,0.02363446027366561,0.02958699012594331,9.445535072246149e-05,0.05322145039960892,0.02418106745531133,0.028006488509170598,0.00010020330635793344,0.05218755596448191,0.03242145024822096,0.029620934041173302,0.028958065545613202,0.02804262058905062,0.04397278127016348,0.030690212963997376,0.02921632962632116,0.03549289068604801,0.03191476203096074,0.033882234847649656,0.03658574443099327,0.02412927537265857,0.00022993698253738715,0.06071501980365186,0.028282301608966873,0.02091569218334657,0.00022419875998069103,0.04919799379231347
DCFS,0.02490312427504756,0.029936107075043836,0.020909571288327322,0.023027029219896005,0.024302558764739832,0.024201019472982022,0.03398514536626466,0.025075671393766347,0.030769811362656677,0.03348332469392589,0.019562095677044502,0.02710961998740923,0.0001010224157820971,0.046671715664453745,0.027213993636619492,0.026024430429404586,0.00013453911882828,0.05323842406602402,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DEJU,0.023919030695808564,0.031308171560301905,0.02540676425727235,0.01847992003629484,0.025816451833590867,0.02253934792739828,0.03537059485571626,0.025874738531434835,0.01710536520801386,0.020810617147516964,0.020545971717999354,0.024316561911002007,0.00010012326389827411,0.04486253362900137,0.016445361367129756,0.024866595982904402,8.595414816275943e-05,0.04131195735003418,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DELA,0.022379093964854276,0.02378067192331773,0.023685635909735273,0.020339163863970892,0.026990563239705126,0.018683533600579966,0.02220575161682585,0.02676921974021941,0.01964109885784121,0.02499139831005406,0.021901150242321015,0.02600537411839732,8.894048020933162e-05,0.04790652436071836,0.020439798023752256,0.02664637379343682,8.318501857702479e-05,0.04708617181718907,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
