site,I(NEE;VPD)13,I(NEE;T)13,I(NEE;u)13,I(NEE;R)13,I(NEE;C13),I(LH;VPD)13,I(LH;T)13,I(LH;u)13,I(LH;R)13,I(LH;C13),U(NEE;C13),S(NEE;C13),R(NEE;C13),U+S(NEE;C13),U(LH;C13),S(LH;C13),R(LH;C13),U+S(LH;C13),I(NEE;VPD)2,I(NEE;T)2,I(NEE;u)2,I(NEE;R)2,I(NEE;H2),I(LH;VPD)2,I(LH;T)2,I(LH;u)2,I(LH;R)2,I(LH;H2),U(NEE;H2),S(NEE;H2),R(NEE;H2),U+S(NEE;H2),U(LH;H2),S(LH;H2),R(LH;H2),U+S(LH;H2),I(NEE;VPD)dx,I(NEE;T)dx,I(NEE;u)dx,I(NEE;R)dx,I(NEE;dEx),I(LH;VPD)dx,I(LH;T)dx,I(LH;u)dx,I(LH;R)dx,I(LH;dEx),U(NEE;dEx),S(NEE;dEx),R(NEE;dEx),U+S(NEE;dEx),U(LH;dEx),S(LH;dEx),R(LH;dEx),U+S(LH;dEx)
ABBY,0.029497251657441815,0.02855558059250026,0.031295625027023426,0.024384437436011902,0.030482360308946,0.02562939113827187,0.02225676527489885,0.027537800328496828,0.01908211153060789,0.03756054088108147,0.025119594727674065,0.02948442698337568,0.00011494224360672051,0.05460402171104979,0.03206031987134002,0.02549981406899683,0.00010795621231428159,0.05756013394033691,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BARR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BART,0.02213157972714324,0.02761380387203647,0.02760596732279188,0.020661554435642448,0.03207747571090231,0.017476345867521257,0.021792485188874337,0.02606368044284722,0.021186077323193938,0.027406052647907422,0.026281575703249686,0.027542333271463805,0.00011540281791907396,0.05382390897471345,0.022150535462240384,0.026166072481989273,0.0001011124635423148,0.048316607944229664,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BLAN,0.027579499710157235,0.02585301118130714,0.02543753078942947,0.026529198551990776,0.03120042708181657,0.024078021178465567,0.02037811033543151,0.023858040632216457,0.021719405406323725,0.02985462637316252,0.02510109069870557,0.026875281654686892,0.00011339171440543742,0.051976372353392475,0.02418448516177135,0.02636899020813822,0.00010162391504632262,0.05055347536990957,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BONA,0.020535335711187454,0.025647564379682502,0.023058228908150562,0.018934541687106038,0.029664323219027927,0.02193343249030551,0.02824366861737006,0.028409258749838077,0.023646474060617623,0.02672519835882722,0.02426610659737607,0.027261925006318768,9.337433579775175e-05,0.05152803160369476,0.02131565582339452,0.026807923567134313,9.976443058039666e-05,0.04812357939052882,0.031827947234792736,0.026593233785694125,0.031473463743607225,0.02964057708564026,0.033970356429349535,0.030603607167363437,0.02864871717267601,0.034066193565581826,0.03108364251044816,0.03041226124737671,0.027975448650743757,0.02949438405542979,0.00011532198357987925,0.057469832706173535,0.025018821548641473,0.028164304735841264,0.00011486540934391242,0.053183126284482754,0.040703672837471165,0.03842740351982692,0.035337789855046396,0.04477016246619727,0.04580888293730058,0.036134912255215756,0.040986996266002586,0.032496496014203013,0.03493242451224783,0.04387197038841285,0.03735341563868223,0.02719893205627354,0.00030214328680975693,0.06455234769495578,0.03723507597415881,0.023141756142821022,0.00028031990259495983,0.06037683211697981
CLBJ,0.02555367353754381,0.02099496179668772,0.025452985102149057,0.024410364504490654,0.02741052917780855,0.02327587285872903,0.017481411330657597,0.02158038133172139,0.01972383329590253,0.02265323355538129,0.02210829626085505,0.02702667086255968,8.604692587764609e-05,0.049134967123414704,0.018564676939448764,0.02555657691190163,7.139208023781736e-05,0.04412125385135037,0.0311454448906214,0.047052392384517805,0.0312868139265044,0.027560234896311233,0.03449691363759914,0.03488872077114978,0.03142757391000045,0.03243518237249071,0.034095289475388396,0.01855990251429862,0.028332820168260806,0.027762101338432425,9.755543626493208e-05,0.056094921506693284,0.015232510038876606,0.027203547760401535,6.83686049044481e-05,0.04243605779927816,0.03702667746938565,0.03724443431425681,0.027428279431300537,0.05031991072033277,0.0523034103043409,0.031531535137622094,0.045117874498749454,0.0381062921669265,0.03308705923090351,0.04062707611254735,0.04392644473224192,0.03190863898917525,0.00025439122639355145,0.07583508372141712,0.03221263389987361,0.025407631594261418,0.0002131352526375495,0.05762026549413507
CPER,0.01970506543090732,0.018202598377117303,0.02393404706604438,0.022443968161775404,0.037586691653582124,0.0151100175980105,0.02265849285126481,0.02560989001578962,0.02956348798900391,0.019567741632789695,0.03200639142427489,0.025938546957825676,6.212442270979148e-05,0.057944938382100505,0.016052610212055216,0.022688244135616684,5.257429684014413e-05,0.03874085434767188,0.027238374099159003,0.028753162990500153,0.031993427382459326,0.02780477961720572,0.034152522219203015,0.030854611802990217,0.027412375441339808,0.0333063653196499,0.028388615027779986,0.030406057516844345,0.027888880617542737,0.028722146135522722,9.657096437051623e-05,0.05661102675306541,0.024825020862051267,0.026486511320095517,9.733340334630018e-05,0.0513115321821468,0.03182887231641081,0.03278654621467652,0.02975489875121306,0.029684574175882415,0.050030823219492065,0.03319514514601335,0.038617120715090894,0.02864908489832116,0.03234164384346238,0.04439298003153426,0.041851977013515985,0.026153053864281725,0.00022368037517033618,0.06800503087779768,0.037338023342118616,0.020611034334019417,0.00022055597820987252,0.057949057676138054
DCFS,0.020535046942374777,0.03384710356302208,0.03659273105883639,0.02765927968368664,0.02457029985086504,0.025083377801913345,0.040677748913379254,0.030848322388571683,0.02948199072989852,0.033856823378649537,0.019500063686047394,0.02809330658845904,0.00011298120330107906,0.047593370274506455,0.02701709579770053,0.027289764546785153,0.00014319093288631433,0.05430686034448565,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DEJU,0.028454472831480303,0.025584624109785403,0.025087635752177782,0.019936969050600512,0.023889046960418756,0.020163934666666675,0.02405375926899414,0.024614897270898488,0.02163769924723538,0.026695477943691814,0.01885637032256857,0.025789495578780002,8.143947633686914e-05,0.0446458659013486,0.02244118642889371,0.023748330871104173,8.381887038433881e-05,0.046189517299997825,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DELA,0.02506735628679086,0.021092101669581646,0.023800079468735313,0.020333997861292977,0.027114701327431302,0.02120977134954369,0.019728360654131374,0.025237798233710456,0.017755126502693196,0.024092611055964976,0.021933037646732392,0.02570034272963995,8.862791938481318e-05,0.047633380376372346,0.019429673436498884,0.02562599754300116,8.072202234892035e-05,0.04505567097950004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DSNY,0.027907098698161898,0.026349766827073556,0.02810937249226751,0.02907557030785031,0.033643325878539854,0.02717401182015476,0.023681006888146713,0.025510594293469434,0.027807587036792578,0.029612045889293937,0.027204333723517212,0.030152580038384287,0.00012286428539945907,0.057356913761901517,0.02412548357686582,0.028829791420155293,0.00011181140919120046,0.0529552749970211,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GRSM,0.024104196078135735,0.02393624063706534,0.03156008706288382,0.023101421539199005,0.015543245291000853,0.021405269480809418,0.019888410788438556,0.026007424062375533,0.018381965977766215,0.012973892496601839,0.012892403640112009,0.01858283290714066,3.66876807786967e-05,0.03147523654725267,0.01077389839276847,0.017524462793178104,2.9950880409793757e-05,0.028298361185946565,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GUAN,0.034182824400515725,0.025712225460948108,0.02761398398176755,0.03304858286182771,0.01399312595159075,0.027824417979955246,0.025037799951652718,0.013477716254300685,0.03244363758297724,0.032531771269122677,0.010354484708160167,0.026376446238275314,4.8071341577304264e-05,0.03673093094643541,0.0279783627893537,0.022654584732511772,9.42891824891507e-05,0.05063294752186545,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HARV,0.02572162524835853,0.025853750997754655,0.028745419879847557,0.021238038768768498,0.030821805441368363,0.021022651941515234,0.020163630288547948,0.024344896200159987,0.017639238741769134,0.023829891854247737,0.024841683990344816,0.026755164905036172,0.00010522586341430886,0.051596848895380985,0.019348447265910857,0.025382053006239674,8.30277596426217e-05,0.04473050027215066,0.03717516735140184,0.03842995284286421,0.035030938856885685,0.04365287947632115,0.04168203596798641,0.044862947609473576,0.03430388907471495,0.03112705277405941,0.041300420434125705,0.030630305956900198,0.03463988299374828,0.029784769236573652,0.00013888996728619234,0.06442465223032191,0.02537533774772672,0.024705749977066874,0.00011628945724896638,0.05008108772479359,0.053016336607788296,0.05491308563086241,0.039637488913058946,0.04175034193855941,0.04529086188434059,0.03298834271579601,0.042183677359035394,0.036146719505070445,0.039408921067465616,0.03341078654730491,0.03618276688891149,0.02280658958990752,0.00023184501859126462,0.058989356478819026,0.02784332354997034,0.020328991213831624,0.0001892581787056763,0.04817231476380197
HEAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
JERC,0.03050801543594337,0.02637256268281967,0.028982765887167562,0.024347884892256623,0.011854254458637218,0.021658716727368337,0.02359892614683701,0.026781142714384455,0.021622604635854442,0.011445726777731731,0.010096336810436606,0.01778690067822044,2.605412111356422e-05,0.027883237488657057,0.009666315294771697,0.015925907243667266,2.418052022066932e-05,0.025592222538438982,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
JORN,0.026005902164461494,0.021944875338565248,0.028942154430763346,0.015508376332751084,0.019065215461795473,0.021713433859163755,0.04073711912752555,0.05148590086426275,0.03681587983648676,0.023752884229573525,0.014270889952038785,0.022111620849192482,7.723899643388441e-05,0.0363825108012313,0.018766649650065168,0.031610236472828554,0.00010172170444588991,0.0503768861228938,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
KONA,0.025434482503272907,0.02123249293046692,0.027612613637149605,0.025647462616048364,0.03584904536263467,0.023847657653449608,0.026988982914681773,0.032146799986371245,0.022875794612458616,0.032042241298893985,0.029044061226067903,0.028240405070179702,9.988911367829073e-05,0.057284466296247644,0.026116246774602208,0.02644707540884287,0.00010019647612292451,0.05256332218344498,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
KONZ,0.02459110874582011,0.02678245597516667,0.03253794262666831,0.023980210530443476,0.0277099704522385,0.022638642330132974,0.027345935531831636,0.020425916618237876,0.025656000200251036,0.03078079652602579,0.02246226547183382,0.027067615023259793,9.242697819451988e-05,0.04952988049509362,0.024960090277969953,0.02976536293692318,9.398941869256934e-05,0.05472545321489317,0.05056455912945935,0.04107721677994104,0.03697411527747945,0.04492908495824726,0.04305779271447006,0.03784305045887147,0.04623243838283244,0.03194334051113924,0.04211265570542782,0.0346508498313492,0.03535301822073177,0.02554378361693316,0.0001563904578702136,0.06089680183766496,0.028871546288508538,0.029964239100015968,0.0001360849445361755,0.0588357853885245,0.03744964484709673,0.045827645600725074,0.04379741901054653,0.04130595916856955,0.048313220295379634,0.04629305133740293,0.05137786201089094,0.03911182827861713,0.03324542934511934,0.049036766844373005,0.040497899312822626,0.02583004171949364,0.00026812656827787223,0.0663279410323162,0.04082730260410103,0.02359624327599042,0.00026168373953293583,0.06442354588009147
LAJA,0.030905909413088135,0.026448960061170174,0.028122749595041296,0.02969411096592065,0.029620718638087632,0.03257338452081938,0.029496250518891827,0.03333894303127528,0.03019019253832993,0.039534236048524775,0.023874281661972637,0.0303985496212795,9.814610167812139e-05,0.05427283128325213,0.03352586357654751,0.028413317422167707,0.000114382570329187,0.06193918099871525,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LENO,0.04011214344466708,0.030355393836281594,0.03258097709567425,0.04028025321772109,0.0376961346890296,0.02058588294726839,0.018913060514255692,0.019694772985397683,0.016172225411347416,0.020239014082248503,0.030214659905624785,0.031597607315011704,0.00014829678715792946,0.0618122672206365,0.016938320902808193,0.026976361492403296,7.11183984073736e-05,0.043914682395211464,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MLBS,0.016044116362685906,0.020411515811512473,0.031088113629342305,0.03459388167270328,0.023322026049528016,0.0431127686315283,0.030496524119068308,0.014672133000654074,0.011156064007589058,0.015551446367828035,0.01820032617943974,0.030701045398399688,6.013784724971392e-05,0.0489013715778394,0.011850562657993455,0.02711781821680937,4.35712876458133e-05,0.0389683808748028,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MOAB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NIWO,,,,,,,,,,,,,,,,,,,0.03273930603959801,0.026438267155608392,0.026235783098291485,0.023467094745339364,0.02887774903376946,0.029648967995841657,0.024499810611062725,0.02291668014388716,0.024779365225680958,0.029391808474655695,0.023699395042442648,0.029410697645091088,9.685018435226358e-05,0.053110092687533694,0.023884119574027078,0.025895255166812983,8.915675089394353e-05,0.04977937474083999,0.04000241064835859,0.027889612257000262,0.0366612158804382,0.03091270880192439,0.04171371156716289,0.024000702985791614,0.02047914985338583,0.02600348241950528,0.023076921096649498,0.03436970560806418,0.033811992618501485,0.027053310450102657,0.00022138186931152206,0.06086530306860412,0.0276960168597315,0.029929074884103,0.00015443700201532223,0.05762509174383444
NOGP,0.01945878557596992,0.03984049022311035,0.025060597335372567,0.03323184818055917,0.02715687760184169,0.02175751722619644,0.03111511005919783,0.026671559499390894,0.02008644809092561,0.024203046536335135,0.022058733802964803,0.025580635571679253,9.500290975997843e-05,0.04763936937464414,0.019391846597598877,0.026922764583336933,8.29450868070312e-05,0.04631461118093587,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OAES,0.022278522914717012,0.022277304167456366,0.021301895583345984,0.018900971785098947,0.019806543757784418,0.024928345637158397,0.02580023930745723,0.022088710573047596,0.018057174914525735,0.03262136947474175,0.015853935682491486,0.02681965951979528,6.940069022187699e-05,0.042673595202286745,0.028975815065034227,0.02610337861677913,8.933528684604316e-05,0.05507919368181336,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ONAQ,,,,,,,,,,,,,,,,,,,0.033834218101929894,0.024123910642051466,0.03047649031877074,0.026059532554599835,0.030844490084958,0.02315766263245134,0.02696800385143572,0.02537474969249046,0.018913500888597803,0.02945954884130688,0.024872511124449034,0.03125129989030302,0.00011572463219399418,0.05612381101475204,0.023701121944772387,0.026127242776918302,9.714070813071945e-05,0.049828364721690666,0.02302900335818844,0.026708239571051704,0.026126838122717797,0.027548775756828184,0.041269410896709914,0.019758622001331657,0.018480971046306485,0.02179917430003815,0.031153405694213068,0.027367120651857858,0.03407821593443398,0.03195024886845925,0.00012797369817738546,0.06602846480289316,0.022499578514088722,0.02703531273885114,9.82665473184938e-05,0.04953489125293981
ORNL,0.023372887486381288,0.021781827068813008,0.027093951628011245,0.02093570438003785,0.02293763188687375,0.021618984053754134,0.018822706618858504,0.023866412119943496,0.0172476693720135,0.021304959151128375,0.018701447626619645,0.02520098243344708,8.326969568687085e-05,0.043902430060066736,0.017355633985742455,0.023654576585834253,7.707567137415843e-05,0.04101021057157667,0.03675073012750296,0.02993277482103254,0.027822915684960137,0.028299337733690623,0.03165574625014398,0.03181043611849901,0.031201773636098672,0.030161425453077654,0.02496612546922923,0.022473480732027092,0.026099354885251835,0.026718886698930747,0.0001185361661746454,0.052818241584182586,0.018126975433073424,0.029578265399488282,9.15926037093231e-05,0.04770524083256172,0.028592021779281402,0.02916508374988452,0.02966280213739625,0.03528885395169709,0.04078929954441118,0.03829973174894625,0.03781632565769475,0.032467470979416976,0.03272741920795567,0.030541103295573576,0.034121778517341335,0.022342368048478677,0.0002008599668626813,0.05646414656582005,0.02494072182280772,0.021639448508531892,0.00019185523830728327,0.04658017033133964
OSBS,0.028558858311091822,0.0325003601766098,0.026749270091602714,0.028752599437423927,0.03304462712200653,0.025493242310342917,0.02703244699685454,0.024377432304754663,0.025964329735757578,0.02763581873389696,0.02676499744051049,0.03097134106687877,0.0001295614775882634,0.05773633850738923,0.0222951201870893,0.029340896638513015,0.00010878217543329496,0.05163601682560232,0.034560202285641224,0.03530332091762587,0.02252720127696111,0.030843436294205776,0.0224020219529894,0.032323909444938306,0.02213552641643877,0.03625499695188444,0.022983195306151446,0.03859657199143348,0.01734103195355413,0.028599503653570606,7.584152890213668e-05,0.04594053560712481,0.03252432844608503,0.03258994196820866,9.88628816052759e-05,0.06511427041429367,,,,,,,,,,,,,,,,,,
