site,I(NEE;VPD)13,I(NEE;T)13,I(NEE;u)13,I(NEE;R)13,I(NEE;C13),I(LH;VPD)13,I(LH;T)13,I(LH;u)13,I(LH;R)13,I(LH;C13),U(NEE;C13),S(NEE;C13),R(NEE;C13),U+S(NEE;C13),U(LH;C13),S(LH;C13),R(LH;C13),U+S(LH;C13),I(NEE;VPD)2,I(NEE;T)2,I(NEE;u)2,I(NEE;R)2,I(NEE;H2),I(LH;VPD)2,I(LH;T)2,I(LH;u)2,I(LH;R)2,I(LH;H2),U(NEE;H2),S(NEE;H2),R(NEE;H2),U+S(NEE;H2),U(LH;H2),S(LH;H2),R(LH;H2),U+S(LH;H2),I(NEE;VPD)dx,I(NEE;T)dx,I(NEE;u)dx,I(NEE;R)dx,I(NEE;dEx),I(LH;VPD)dx,I(LH;T)dx,I(LH;u)dx,I(LH;R)dx,I(LH;dEx),U(NEE;dEx),S(NEE;dEx),R(NEE;dEx),U+S(NEE;dEx),U(LH;dEx),S(LH;dEx),R(LH;dEx),U+S(LH;dEx)
ABBY,0.02937145452498743,0.029889589187818096,0.02734373328323409,0.024640835957034802,0.03704737815009595,0.0292165481574552,0.02203012206080392,0.025746194649007147,0.020737264065713457,0.030302685544163516,0.03077529036532109,0.02933742776671127,0.00013620377545903907,0.060112718132032415,0.024525318111506978,0.027953500385371446,0.00011297521894312568,0.05247881849687843,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BARR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BART,0.022101959771288083,0.024170566693763277,0.02873633407902374,0.019352446352268547,0.03499785358380357,0.017859884980993716,0.020049750583352805,0.0257824353281122,0.018392784219307734,0.027981917976729276,0.02886481285062848,0.026583761357349047,0.00010945575296487852,0.0554485742079776,0.022626001263761696,0.02674406045594039,9.240573088026109e-05,0.049370061719702006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BLAN,0.02759790177701024,0.023355415143706367,0.027183719840344244,0.025903955730109552,0.02911981451646571,0.023810399309475653,0.023345333602128204,0.023076736117346185,0.02320115717732248,0.028906684770047642,0.023694187450498293,0.02790053961251955,0.00010853834313835009,0.05159472706301784,0.023648144473804433,0.027077177124993256,9.92337081417478e-05,0.050725321598797654,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BONA,0.01828537201844476,0.025770262232804986,0.023309091522842895,0.021477405961892182,0.027176638354626963,0.02296258629242664,0.032746055640575575,0.030603424047994356,0.020314772481807734,0.028420462783771173,0.022106784395495002,0.029928191427193176,9.3115966545201e-05,0.05203497582268819,0.023360760860585496,0.027156673244965335,0.0001065845487728518,0.050517434105550776,0.030689617452659555,0.027191753994051684,0.032927780231528245,0.030570354678079347,0.03182861912589985,0.030288481397848798,0.02891743057483836,0.03692401629994454,0.029868231474916344,0.03038969398541924,0.02578190393196583,0.03125579792564529,0.00011112646694569676,0.05703770185761113,0.025283992857110724,0.029361724785049,0.00011363093815401919,0.05464571764215972,0.047248886302283744,0.033858391274328756,0.03737443103781212,0.03472953414432281,0.052032757906586985,0.034784613309092584,0.03228677776918629,0.031729685483824675,0.03434136125958557,0.04341619826115422,0.043876078768083276,0.027280421430831828,0.0002835469984011468,0.07115650019891505,0.036742100875010966,0.022507300449996284,0.0002543155884837988,0.05924940132500718
CLBJ,0.024203397267611844,0.0236724864618647,0.02812678092431648,0.023597241318532896,0.02823435613648846,0.022854278297061343,0.017319042513913956,0.0234318773459076,0.020345009234561628,0.02310200805777125,0.022911028003697417,0.027816451083355242,8.838864206024259e-05,0.05072747908705263,0.018556922733208654,0.024832492587963093,7.119354819829083e-05,0.04338941532117171,0.03485088558616718,0.034022262949457774,0.02988811986113873,0.02317415500779158,0.04412533869218254,0.036978794869127966,0.026920947531567624,0.024636559673777814,0.023750618994822423,0.028908353741855023,0.03801854871771716,0.025167877424930606,0.00010673805236907863,0.0631864261426478,0.024594822353702563,0.027919638988013768,8.300785477576962e-05,0.05251446134171635,0.035014183916286294,0.03839479192002805,0.022698967634432306,0.043552539259512364,0.04458656382759024,0.05547337409451072,0.03761327418399161,0.04555223820312586,0.03551507034444106,0.04359922095953534,0.036844426877158706,0.033598738747193595,0.00022534453631865828,0.07044316562435239,0.035770984604125325,0.028694275562322947,0.00026247624580837185,0.06446526016644835
CPER,0.024835523680383272,0.01874674740956956,0.02654880309144103,0.018500944956546805,0.027788853728320944,0.017219516269486805,0.018969306761725785,0.030439486709358955,0.025539848264991085,0.022459375974413553,0.02222003597978091,0.020821895845347525,5.730730195446269e-05,0.04304193182512844,0.018549240701653067,0.021012301183564445,5.256096623648439e-05,0.03956154188521752,0.028835740985674804,0.02792831170520029,0.030057807771352,0.03463723933824735,0.030268893929066034,0.029210436206331857,0.028515420065124773,0.031576244270296566,0.026824245260784228,0.035707660405366444,0.024669169733443692,0.028602205279271712,9.326766165200795e-05,0.053271375012715394,0.02990041644415017,0.029605040175685566,9.921283035821486e-05,0.05950545661983576,0.03473634678646429,0.03524216467793313,0.03324956202588467,0.027113454719148593,0.0485962524391728,0.028174610198016602,0.03808473375920717,0.02781086681575673,0.02927965198920068,0.04045723591707678,0.04118796052297108,0.027614214745723523,0.0002278116962992979,0.06880217526869466,0.03467118242197866,0.022211586946014605,0.00021921309550728787,0.05688276936799332
DCFS,0.020995946203484613,0.02815356805360824,0.024292156313018957,0.018723811318137367,0.023667507778965494,0.02231323706352878,0.040436646810047175,0.022946122955182106,0.03893389691832542,0.032353507743789825,0.018784854713236782,0.032583973699220815,0.00010392953478354331,0.051368828412457594,0.026227548362093362,0.031006471940939875,0.0001462978724874311,0.057234020303033234,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DEJU,0.02101881120374411,0.029421157341955717,0.028481554731974255,0.0173598016307479,0.025364846362715476,0.02542083245347729,0.02891231083892168,0.024273098576987142,0.018055396917782598,0.02072335881078466,0.020778757720213197,0.024415304025858675,8.927325980278464e-05,0.04519406174607195,0.016730100320816302,0.025614956809920684,7.68089477103594e-05,0.04234505713073703,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DELA,0.02083440755379227,0.01927624299649971,0.02420896676991138,0.019629734708529176,0.0263648905795589,0.020897761115737754,0.019142693290311413,0.024724725800130787,0.019315832847277226,0.025644984785531684,0.02133208601478775,0.027148071562937373,8.307724187451842e-05,0.04848015757772519,0.020733984257124187,0.02558461499818365,8.099731851266664e-05,0.0463185992553078,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
