date,wspd,NEE_U50_f,LE_U50_f,Tair_f,VPD_f,Rg_f,d2H,d18O,d13C
2016-12-31,,,,,,,,,
2017-01-01,2.0189473684210526,,,,,30.37736842105263,,,
2017-01-02,2.1056250000000003,,,,,13.680208333333333,,,
2017-01-03,1.7175,,,,,110.04041666666667,,,
2017-01-04,2.4410416666666666,,,,,68.67083333333333,,,
2017-01-05,1.2864583333333333,,,,,90.57916666666667,,,
2017-01-06,2.7841463414634147,,,,,14.395833333333334,,,
2017-01-07,,,,,,161.43416666666667,,,
2017-01-08,2.0160416666666667,,,,,155.21520833333332,,,
2017-01-09,1.4158333333333333,,,,,131.50666666666666,,,
2017-01-10,3.1593750000000003,,,,,87.13979166666667,,,
2017-01-11,,,,,,96.81479166666666,,,
2017-01-12,2.6579545454545457,,,,,125.90375,,,
2017-01-13,1.2754166666666666,,,,,141.179375,,,
2017-01-14,0.8452083333333333,,,,,140.626875,,,
2017-01-15,1.0052083333333333,,,,,117.08458333333334,,,
2017-01-16,2.2591666666666668,,,,,130.17833333333334,,,
2017-01-17,2.8825,,,,,105.71499999999999,,,
2017-01-18,1.6589583333333333,,,,,110.72083333333335,,,
2017-01-19,2.19,,,,,23.266875,,,
2017-01-20,2.2185416666666664,,,,,99.700625,,,
2017-01-21,2.1277777777777778,,,,,82.7684375,,,
2017-01-22,2.330833333333333,,,,,89.25020833333333,,,
2017-01-23,,,,,,177.77583333333334,,,
2017-01-24,1.5183333333333333,,,,,185.73666666666668,,,
2017-01-25,2.2495833333333333,,,,,119.12812500000001,,,
2017-01-26,3.1235416666666667,,,,,172.12895833333334,,,
2017-01-27,2.173125,,,,,152.408125,,,
2017-01-28,1.8006250000000001,,,,,144.00166666666667,,,
2017-01-29,2.179,,,,,179.32979166666667,,,
2017-01-30,1.5477083333333335,,,,,193.8997916666667,,,
2017-01-31,2.632391304347826,,,,,191.17270833333336,,,
2017-02-01,2.372608695652174,,,,,158.704375,,,
2017-02-02,1.8120833333333335,,,,,156.83395833333333,,,
2017-02-03,2.419166666666667,,,,,108.88979166666667,,,
2017-02-04,1.885625,,,,,206.73916666666665,,,
2017-02-05,1.62375,,,,,110.12604166666667,,,
2017-02-06,1.97,,,,,124.45458333333333,,,
2017-02-07,,,,,,26.641666666666666,,,
2017-02-08,2.080416666666667,,,,,132.46625,,,
2017-02-09,,,,,,208.91354166666667,,,
2017-02-10,1.9583333333333333,,,,,216.26479166666664,,,
2017-02-11,2.940416666666667,,,,,64.136875,,,
2017-02-12,2.8177083333333335,,,,,114.59145833333334,,,
2017-02-13,2.4408333333333334,,,,,216.73645833333333,,,
2017-02-14,1.6814583333333335,,,,,153.01916666666668,,,
2017-02-15,,,,,,110.505,,,
2017-02-16,1.8654166666666667,,,,,233.44979166666667,,,
2017-02-17,1.1070833333333334,,,,,120.45645833333333,,,
2017-02-18,1.564375,,,,,166.92229166666667,,,
2017-02-19,1.4558333333333333,,,,,218.56604166666668,,,
2017-02-20,1.7939583333333333,,,,,208.375625,,,
2017-02-21,2.1931249999999998,,,,,29.779375,,,
2017-02-22,1.305,,,,,120.00458333333334,,,
2017-02-23,1.1354166666666667,,,,,125.14104166666665,,,
2017-02-24,2.3533333333333335,,,,,181.02583333333334,,,
2017-02-25,3.2983333333333333,,,,,249.59979166666668,,,
2017-02-26,1.9487500000000002,,,,,247.21979166666665,,,
2017-02-27,1.6587500000000002,,,,,28.961458333333336,,,
2017-02-28,2.6860416666666667,,,,,112.85125,,,
2017-03-01,,,,,,151.92625,,,
2017-03-02,,,,,,254.83520833333333,,,
2017-03-03,1.79875,,,,,259.3535416666667,,,
2017-03-04,1.94625,,,,,250.94020833333332,,,
2017-03-05,1.559375,,,,,73.09791666666666,,,
2017-03-06,3.156875,,,,,149.76166666666668,,,
2017-03-07,,,,,,104.33541666666667,,,
2017-03-08,2.2102083333333336,,,,,269.08479166666666,,,
2017-03-09,1.1083333333333334,,,,,166.421875,,,
2017-03-10,2.2060416666666667,,,,,201.68125,,,
2017-03-11,2.0052083333333335,,,,,168.493125,,,
2017-03-12,2.8681249999999996,,,,,158.88333333333333,,,
2017-03-13,1.5670833333333334,,,,,32.77458333333333,,,
2017-03-14,2.821875,,,,,65.81416666666667,,,
2017-03-15,2.5875,,,,,284.3125,,,
2017-03-16,1.1110416666666667,,,,,163.38833333333335,,,
2017-03-17,1.5639583333333331,,,,,213.84854166666665,,,
2017-03-18,2.479791666666667,,,,,140.848125,,,
2017-03-19,1.4502083333333333,,,,,276.05375,,,
2017-03-20,1.4439583333333335,,,,,250.12333333333333,,,
2017-03-21,2.044375,,,,,275.2370833333333,,,
2017-03-22,1.61,,,,,250.886875,,,
2017-03-23,1.780625,,,,,267.0179166666667,,,
2017-03-24,3.1214583333333334,,,,,103.60375,,,
2017-03-25,2.413125,,,,,88.01625,,,
2017-03-26,2.279166666666667,,,,,203.5689583333333,,,
2017-03-27,2.8822916666666667,,,,,207.64374999999998,,,
2017-03-28,2.1075,,,,,205.941875,,,
2017-03-29,2.24625,,,,,271.63770833333336,,,
2017-03-30,2.16375,,,,,84.71291666666666,,,
2017-03-31,1.595625,,,,,293.455625,,,
2017-04-01,1.2406249999999999,,,,,302.63958333333335,,,
2017-04-02,1.7629166666666667,,,,,222.2675,,,
2017-04-03,2.752708333333333,,,,,180.66395833333334,,,
2017-04-04,1.2677083333333334,,,,,303.37833333333333,,,
2017-04-05,2.8385416666666665,,,,,231.26520833333333,,,
2017-04-06,,,,,,316.3183333333333,,,
2017-04-07,1.8991666666666667,,,,,317.90729166666665,,,
2017-04-08,0.9597916666666667,,,,,320.52125,,,
2017-04-09,1.458125,,,,,316.81604166666665,,,
2017-04-10,1.766875,,,,,296.1345833333333,,,
2017-04-11,1.039782608695652,,,,,268.89,,,
2017-04-12,1.1011111111111112,,,,,225.95395833333336,,,
2017-04-13,0.8345833333333333,,,,,245.08937500000002,,,
2017-04-14,1.1808333333333334,,,,,278.28895833333337,,,
2017-04-15,1.8585416666666665,,,,,267.9689583333333,,,
2017-04-16,1.5729166666666667,,,,,277.4770833333333,,,
2017-04-17,1.37375,,,,,220.85666666666668,,,
2017-04-18,1.2466666666666668,,,,,289.82479166666667,,,
2017-04-19,1.3481249999999998,,,,,297.80625000000003,,,
2017-04-20,1.1479166666666667,,,,,292.34583333333336,,,
2017-04-21,1.5966666666666667,,,,,288.068125,,,
2017-04-22,1.6829166666666666,,,,,314.0960416666667,,,
2017-04-23,2.4139583333333334,,,,,160.48604166666667,,,
2017-04-24,1.8727083333333334,,,,,153.54645833333333,,,
2017-04-25,1.0275,,,,,321.77333333333337,,,
2017-04-26,2.027941176470588,,,,,323.818875,,,
2017-04-27,,,,,,316.8950243902439,,,
2017-04-28,,,,,,,,,
2017-04-29,,,,,,,,,
2017-04-30,,,,,,,,,
2017-05-01,,,,,,349.9611428571429,,,
2017-05-02,,,,,,172.53962790697673,,,
2017-05-03,2.9141666666666666,,,,,146.79327083333334,,,
2017-05-04,2.966285714285714,,,,,114.87795833333332,,,
2017-05-05,2.939166666666667,,,,,162.19062499999998,,,
2017-05-06,1.9679166666666665,,,,,347.966875,,,
2017-05-07,1.0754166666666667,,,,,321.3833333333333,,,
2017-05-08,1.3108333333333333,,,,,339.94166666666666,,,
2017-05-09,0.9579166666666667,,,,,319.97312500000004,,,
2017-05-10,1.0589583333333332,,,,,330.81583333333333,,,
2017-05-11,1.4758333333333333,,,,,220.79479166666667,,,
2017-05-12,1.6889583333333331,,,,,125.8225,,,
2017-05-13,1.706875,,,,,182.76520833333333,,,
2017-05-14,1.2606249999999999,,,,,348.0754166666666,,,
2017-05-15,1.1266666666666667,,,,,341.38000000000005,,,
2017-05-16,1.5508333333333333,,,,,312.1879166666667,,,
2017-05-17,2.3675,,,,,277.78479166666665,,,
2017-05-18,2.073958333333333,,,,,268.594375,,,
2017-05-19,1.6352083333333332,,,,,277.78270833333335,,,
2017-05-20,1.6377083333333333,,,,,142.14583333333334,,,
2017-05-21,1.4410416666666668,,,,,170.85000000000002,,,
2017-05-22,1.014375,,,,,91.52375,,,
2017-05-23,1.1497916666666665,,,,,205.14958333333334,,,
2017-05-24,2.1525,,,,,274.22645833333337,,,
2017-05-25,1.83625,,,,,355.355625,,,
2017-05-26,1.908125,,,,,346.04020833333334,,,
2017-05-27,1.8541666666666667,,,,,246.8658333333333,,,
2017-05-28,2.142916666666667,,,,,223.73541666666665,,,
2017-05-29,1.169375,,,,,175.05479166666666,,,
2017-05-30,1.4037499999999998,,,,,136.68125,,,
2017-05-31,0.984375,,,,,121.92395833333335,,,
2017-06-01,0.94,,,,,180.7325,,,
2017-06-02,1.0941666666666667,,,,,229.8525,,,
2017-06-03,1.03375,,,,,55.22854166666667,,,
2017-06-04,1.3079166666666666,,,,,247.28708333333336,,,
