date,wspd,NEE_U50_f,LE_U50_f,Tair_f,VPD_f,Rg_f,d2H,d18O,d13C
2017-03-04,,,,,,,,,
2017-03-05,,,,,,,,,
2017-03-06,,,,,,,,,
2017-03-07,,,,,,,,,
2017-03-08,,,,,,,,,
2017-03-09,,,,,,,,,
2017-03-10,,,,,,,,,
2017-03-11,,,,,,,,,
2017-03-12,,,,,,,,,
2017-03-13,,,,,,,,,
2017-03-14,,,,,,,,,
2017-03-15,,,,,,,,,
2017-03-16,,,,,,,,,
2017-03-17,,,,,,,,,
2017-03-18,,,,,,,,,
2017-03-19,,,,,,,,,
2017-03-20,,,,,,,,,
2017-03-21,,,,,,,,,
2017-03-22,,,,,,,,,
2017-03-23,,,,,,,,,
2017-03-24,,,,,,,,,
2017-03-25,,,,,,,,,
2017-03-26,,,,,,,,,
2017-03-27,,,,,,,,,
2017-03-28,,,,,,,,,
2017-03-29,,,,,,,,,
2017-03-30,,,,,,,,,
2017-03-31,,,,,,,,,
2017-04-01,,,,,,,,,
2017-04-02,,,,,,,,,
2017-04-03,,,,,,,,,
2017-04-04,,,,,,,,,
2017-04-05,,,,,,,,,
2017-04-06,,,,,,,,,
2017-04-07,,,,,,,,,
2017-04-08,,,,,,,,,
2017-04-09,,,,,,,,,
2017-04-10,,,,,,,,,
2017-04-11,,,,,,,,,
2017-04-12,,,,,,,,,
2017-04-13,,,,,,,,,
2017-04-14,,,,,,,,,
2017-04-15,,,,,,,,,
2017-04-16,,,,,,,,,
2017-04-17,,,,,,,,,
2017-04-18,,,,,,,,,
2017-04-19,,,,,,,,,
2017-04-20,,,,,,,,,
2017-04-21,,,,,,,,,
2017-04-22,,,,,,,,,
2017-04-23,,,,,,,,,
2017-04-24,,,,,,,,,
2017-04-25,,,,,,,,,
2017-04-26,,,,,,,,,
2017-04-27,,,,,,,,,
2017-04-28,,,,,,,,,
2017-04-29,,,,,,,,,
2017-04-30,,,,,,,,,
2017-05-01,,,,,,,,,
2017-05-02,,,,,,,,,
2017-05-03,,,,,,,,,
2017-05-04,,,,,,,,,
2017-05-05,,,,,,,,,
2017-05-06,,,,,,,,,
2017-05-07,,,,,,,,,
2017-05-08,,,,,,,,,
2017-05-09,,,,,,,,,
2017-05-10,,,,,,,,,
2017-05-11,,,,,,,,,
2017-05-12,,,,,,,,,
2017-05-13,,,,,,,,,
2017-05-14,,,,,,,,,
2017-05-15,,,,,,,,,
2017-05-16,,,,,,,,,
2017-05-17,,,,,,,,,
2017-05-18,,,,,,,,,
2017-05-19,,,,,,,,,
2017-05-20,,,,,,,,,
2017-05-21,,,,,,,,,
2017-05-22,,,,,,,,,
2017-05-23,,,,,,,,,
2017-05-24,,,,,,,,,
2017-05-25,,,,,,,,,
2017-05-26,,,,,,,,,
2017-05-27,,,,,,,,,
2017-05-28,,,,,,,,,
2017-05-29,,,,,,,,,
2017-05-30,,,,,,,,,
2017-05-31,,,,,,,,,
2017-06-01,,,,,,,,,
2017-06-02,,,,,,,,,
2017-06-03,,,,,,,,,
2017-06-04,,,,,,,,,
2017-06-05,,,,,,,,,
2017-06-06,,,,,,,,,
2017-06-07,,,,,,,,,
2017-06-08,,,,,,,,,
2017-06-09,,,,,,,,,
2017-06-10,,,,,,,,,
2017-06-11,,,,,,,,,
2017-06-12,,,,,,,,,
2017-06-13,,,,,,,,,
2017-06-14,,,,,,,,,
2017-06-15,,,,,,,,,
2017-06-16,,,,,,,,,
2017-06-17,,,,,,,,,
2017-06-18,,,,,,,,,
2017-06-19,,,,,,,,,
2017-06-20,,,,,,,,,
2017-06-21,,,,,,,,,
2017-06-22,,,,,,,,,
2017-06-23,,,,,,,,,
2017-06-24,,,,,,,,,
2017-06-25,,,,,,,,,
2017-06-26,,,,,,,,,
2017-06-27,,,,,,,,,
2017-06-28,,,,,,,,,
2017-06-29,,,,,,,,,
2017-06-30,,,,,,,,,
2017-07-01,,,,,,,,,
2017-07-02,,,,,,,,,
2017-07-03,,,,,,,,,
2017-07-04,,,,,,,,,
2017-07-05,,,,,,,,,
2017-07-06,,,,,,,,,
2017-07-07,,,,,,,,,
2017-07-08,,0.6266377083333334,66.820925,,,,,,
2017-07-09,,0.7142911875000001,66.820925,,,,,,
2017-07-10,,0.7199095833333334,66.820925,,,,,,
2017-07-11,,0.5964489583333333,66.820925,,,,,,
2017-07-12,,0.518644375,66.820925,,,,,,
2017-07-13,,0.3832204166666667,66.820925,,,,,,
2017-07-14,,0.24396937500000004,67.58607083333334,,,,,,
2017-07-15,,0.6266377083333334,66.820925,,,,,,
2017-07-16,,0.7142911875000001,66.820925,,,,,,
2017-07-17,,0.7199095833333334,66.820925,,,,,,
2017-07-18,,0.5964489583333333,66.820925,,,,,,
2017-07-19,,0.518644375,66.820925,,,,,,
2017-07-20,,0.3832204166666667,66.820925,,,,,,
2017-07-21,,0.24396937500000004,67.58607083333334,,,,,,
2017-07-22,,0.6266377083333334,66.820925,,,,,,
2017-07-23,,0.7142911875000001,66.820925,,,,,,
2017-07-24,,0.7199095833333334,66.820925,,,,,,
2017-07-25,,0.5964489583333333,66.820925,,,,,,
2017-07-26,,0.518644375,66.820925,,,,,,
2017-07-27,,0.3832204166666667,66.820925,,,,,,
2017-07-28,,0.24396937500000004,67.58607083333334,,,,,,
2017-07-29,,0.6266377083333334,66.820925,22.95,6.575,28.415,,,
2017-07-30,,0.7142911875000001,66.820925,21.92025,7.884475625,192.01401041666668,,,
2017-07-31,,0.7199095833333334,66.820925,21.92025,7.884475625,192.01401041666668,,,
2017-08-01,1.330625,0.132736875,78.74731291666667,21.93541666666667,7.970624999999999,192.461875,,,
2017-08-02,1.5211904761904762,-0.6237997916666667,56.553937499999996,18.227729166666666,4.213579999999999,167.27492916666668,,,
2017-08-03,2.22125,3.0648708333333334,18.345527083333334,12.887291666666668,2.44375,30.798333333333332,,,
2017-08-04,2.9604166666666667,-1.195925,54.82277083333333,13.249583333333334,3.2064583333333334,137.77979166666668,,,
2017-08-05,1.1295833333333334,-0.8980193750000001,64.67922083333333,14.910833333333334,4.481875,159.07874999999999,,,
2017-08-06,0.8854166666666666,-0.9169583333333332,66.76869166666667,15.639375000000001,4.386875,175.87229166666668,,,
2017-08-07,1.1114583333333334,-1.2725847916666668,76.98262916666667,16.233333333333334,6.316041666666667,195.3216666666667,,,
2017-08-08,1.48125,-1.2008539583333333,83.29856062500001,18.68875,9.2125,202.42916666666667,,,
2017-08-09,1.320625,-0.3398197916666667,63.66633541666667,18.51,7.222083333333334,147.93479166666665,,,
2017-08-10,1.4054166666666665,1.9751868750000001,21.7925875,16.627708333333334,1.841875,79.97583333333334,,,
2017-08-11,1.900625,0.8001243749999999,50.14179583333333,16.229166666666668,3.885,128.366875,,,
2017-08-12,1.0214583333333334,-1.6285164583333334,81.04599375,15.497708333333334,6.806875000000001,210.71,,,
2017-08-13,0.7316666666666666,0.464793125,57.534072916666666,17.525000000000002,7.807291666666667,151.69583333333335,,,
2017-08-14,0.73,3.7700485416666667,10.784668958333334,15.933124999999999,3.214166666666667,36.205625000000005,,,
2017-08-15,1.1356249999999999,-1.162125,70.42925,15.241666666666667,3.8985910416666667,191.76791666666668,,,
2017-08-16,1.5566666666666666,-1.0161872916666665,64.22168125,17.473541666666666,4.989375,177.09145833333332,,,
2017-08-17,2.1641666666666666,1.2147185416666666,34.9288686875,18.735,2.501875,89.0625,,,
2017-08-18,1.9054166666666665,1.3722125,36.161745833333335,16.591874999999998,2.888333333333333,94.52520833333334,,,
2017-08-19,1.4802083333333333,-0.22696312499999993,73.24939166666667,18.385208333333335,5.948125,175.80354166666666,,,
2017-08-20,1.7116666666666667,0.09672708333333345,73.37114166666667,19.9325,6.579375,171.92916666666667,,,
2017-08-21,1.1758333333333333,1.4125249999999998,54.445770833333334,20.703541666666666,5.141666666666667,119.70375,,,
2017-08-22,2.3120833333333333,-0.276615,58.36826645833333,17.389374999999998,4.590208333333334,162.37354166666668,,,
2017-08-23,1.7202083333333336,-1.4119054166666665,67.94477291666666,14.190208333333333,4.399375,157.91583333333332,,,
2017-08-24,1.0522916666666666,-0.731051875,75.73387708333333,12.664166666666667,6.530208333333333,198.70000000000002,,,
2017-08-25,1.0983333333333334,-0.7995437500000001,71.186775,13.16375,6.08875,197.78333333333333,,,
2017-08-26,1.5962500000000002,3.9075395833333335,20.270416666666666,13.510208333333333,3.218541666666667,44.03229166666667,,,
2017-08-27,2.263125,3.4142943750000003,18.443029166666665,14.958541666666667,1.1402083333333335,37.668749999999996,,,
2017-08-28,1.2964583333333333,1.2229139583333335,44.851975,17.070625,2.28625,101.424375,,,
2017-08-29,0.7210416666666667,-1.1203583333333333,67.34848125,16.492083333333333,4.450833333333333,161.47645833333334,,,
2017-08-30,1.3641666666666667,-0.49793812499999995,53.16023958333333,17.088958333333334,3.6235416666666667,124.88770833333332,,,
2017-08-31,1.6185416666666665,-0.7516045833333332,74.59343958333334,12.364166666666668,4.097291666666666,195.19500000000002,,,
2017-09-01,1.7247916666666667,-0.810924375,68.33889375,11.998541666666666,4.224166666666666,173.30375,,,-26.5641605502271
2017-09-02,2.0035416666666666,2.3734458333333333,23.928414583333332,11.57625,1.96375,26.36145833333333,,,-27.3520894340149
2017-09-03,1.336875,-0.8518610416666667,82.8383875,15.8575,5.6902083333333335,175.29104166666664,,,-26.5549291959132
2017-09-04,2.2897916666666664,0.5678668750000001,52.56862104166667,17.675416666666667,6.078333333333333,141.19458333333333,,,-27.3540071764418
2017-09-05,2.0485416666666665,-0.4688370833333333,46.222316666666664,10.158541666666666,1.7595833333333333,107.15270833333334,,,-25.1223856196892
2017-09-06,1.226875,0.10958395833333334,31.892341666666667,9.240208333333333,1.4522916666666665,105.364375,,,-25.7651188525274
2017-09-07,1.0239583333333333,0.7412270833333333,23.372055625,10.491875,1.823125,77.63166666666667,,,-27.2371794611521
2017-09-08,1.4925,-0.5626935416666666,73.65985833333333,9.87875,3.700625,182.80458333333334,,,-25.5956289892264
2017-09-09,1.705,-0.3668520833333333,65.4426375,11.225833333333334,4.152083333333334,173.63625000000002,,,-26.207356212948
2017-09-10,2.046875,-1.4212562499999999,64.89594375,14.23625,4.854791666666666,166.9425,,,-26.8352244811957
2017-09-11,2.190208333333333,-1.0575583333333334,63.41289125,15.511041666666666,5.91125,160.40416666666667,,,-28.0387509526972
2017-09-12,0.7860416666666666,-0.524106875,73.85342104166666,18.044375,7.746875,160.98499999999999,,,-28.2631535565635
2017-09-13,0.9862500000000001,0.3213125,69.80401041666667,18.88416666666667,7.090625,161.870625,,,-26.8494369023468
2017-09-14,1.5935416666666666,0.6638270833333334,70.79072604166667,19.90041666666667,6.706666666666667,135.70604166666666,,,-27.6447740541299
2017-09-15,2.083125,0.60061875,73.30218916666666,21.773958333333336,8.681666666666667,147.89541666666665,,,-28.0616590026469
2017-09-16,2.2975,1.2127812500000001,54.31617083333333,22.073583333333332,8.361825625,107.96333333333332,,,-28.075652481605
2017-09-17,2.1335416666666664,0.9532645833333334,54.64669145833333,18.168333333333333,5.231041666666667,137.22729166666667,,,-27.132314144126
2017-09-18,1.0008333333333332,1.11349375,28.73625625,11.784999999999998,2.7158333333333338,70.05583333333333,,,-28.0206638404783
2017-09-19,1.7845833333333332,0.07824229166666667,61.8790875,15.916875,4.902083333333334,160.20729166666666,,,-28.0561855979872
2017-09-20,2.3264583333333335,4.269466666666667,16.475170416666668,17.115,2.2554166666666666,25.517708333333335,,,-26.4661716768552
2017-09-21,1.5447916666666668,1.4830041666666667,43.10429,18.724958333333333,3.7095191666666665,117.04208333333332,,,-27.8349379685565
2017-09-22,2.1708333333333334,2.318032291666667,29.441147916666665,17.46529166666667,4.5456175,68.66250000000001,,,-29.1872260869198
2017-09-23,2.279375,1.1113685416666665,54.559238125,17.152020833333335,4.750369375,138.33333333333334,,,-27.6208133826897
2017-09-24,1.8264583333333333,0.4584827083333333,64.595904375,16.386708333333335,4.389062291666667,142.5825,,,-27.5607780336512
2017-09-25,1.52375,0.753745,54.557004541666664,16.674604166666665,3.8469764583333332,119.398125,,,-27.8931837182903
2017-09-26,1.7139583333333333,2.550827791666667,22.647551854166664,17.394625,2.9988685416666665,48.126875000000005,,,-27.9385905797405
2017-09-27,2.208125,1.2644229166666665,22.588218958333332,17.934895833333332,2.593663125,49.383541666666666,,,-26.643089862173
2017-09-28,1.1772916666666666,1.4056325,30.287355625,18.0848125,3.9886706249999997,79.285625,,,-26.263921734425
2017-09-29,1.5185416666666667,0.9259089583333333,26.13207020833333,16.625354166666668,4.524725625,83.52833333333334,,,-27.4093871964175
2017-09-30,1.4414583333333333,0.10639083333333332,42.5721,15.764979166666665,4.569655625,142.04999999999998,,,-25.761485371477
2017-10-01,2.4564583333333334,0.6606595833333333,43.280970833333335,14.298416666666666,3.971245625,126.44708333333334,,,-28.9122053751957
2017-10-02,2.432,1.3365826458333334,38.960447916666666,10.975096774193549,1.8734064516129032,105.75399375,,,
2017-10-03,,0.9454416666666666,42.43171041666667,,,105.41359791666667,,,
2017-10-04,,0.871766875,31.096925416666664,,,15.79846875,,,
2017-10-05,,1.0579525,26.581454375000003,,,,,,
2017-10-06,,1.0505674166666668,26.24889395833333,,,,,,
2017-10-07,,1.1961579166666667,26.04891041666667,,,,,,
2017-10-08,,1.4803825,23.531225000000003,,,,,,
2017-10-09,,1.7344112708333332,22.945965,,,-3.525,,,
2017-10-10,,2.3441652083333335,10.45610625,9.971895833333333,1.6317014583333334,22.001504166666667,,,
2017-10-11,,1.7366262499999998,12.779141666666668,9.971895833333333,1.6317014583333334,22.001504166666667,,,
2017-10-12,1.7153191489361703,2.109739020833333,12.511006250000001,9.9274,1.5946054166666668,22.129791666666666,,,
2017-10-13,1.8735416666666669,0.8681478541666667,20.879458333333332,11.696458333333332,1.8966666666666665,36.901875,,,
2017-10-14,1.9422916666666667,1.7157125000000002,22.176072916666666,7.85125,3.8206249999999997,34.602291666666666,,,-28.0791543269118
2017-10-15,2.3718749999999997,2.5521477083333335,27.78253125,6.055,0.9177083333333332,51.52729166666666,,,
2017-10-16,1.6485416666666666,1.6511541666666665,48.868495833333334,5.726041666666667,3.1458333333333335,115.46979166666667,,,
2017-10-17,1.8672916666666666,2.6533816666666667,41.62266666666667,11.295,6.620416666666666,103.555625,,,
2017-10-18,3.0258333333333334,0.51403825,41.212689583333336,14.120624999999999,6.695416666666667,104.80333333333334,,,
2017-10-19,2.530625,3.2414199999999997,51.48492291666667,12.370624999999999,9.669251458333333,106.39104166666668,,,
2017-10-20,2.7552083333333335,1.4504391666666665,54.133270833333334,15.636875000000002,9.882083333333332,102.16145833333333,,,
2017-10-21,3.080833333333333,3.70466375,42.389874999999996,16.93375,7.739583333333333,39.714166666666664,,,
2017-10-22,2.3889583333333335,2.6885218125,21.378481249999997,12.755833333333333,2.6835416666666667,18.355208333333334,,,
2017-10-23,1.9643750000000002,4.180615583333333,32.263666666666666,7.670416666666667,2.5279166666666666,50.99395833333333,,,
2017-10-24,2.9304166666666664,3.1697460416666665,28.773341666666667,5.249375,0.980625,29.072916666666668,,,
2017-10-25,1.8227083333333332,3.849270833333333,43.23523958333333,2.24625,2.2624999999999997,85.97874999999999,,,
2017-10-26,2.4502083333333333,2.27670375,21.939685416666666,4.868333333333333,2.6302083333333335,41.15541666666667,,,
2017-10-27,2.4120833333333334,1.6389195833333332,4.879666458333333,2.515,0.37999999999999995,17.165625000000002,,,
2017-10-28,2.0710344827586207,0.6928,8.768181714583333,0.09062500000000001,0.6325222916666666,56.07958333333334,,,
2017-10-29,1.8627083333333332,0.68188,13.708895833333335,-0.8852083333333333,1.3627083333333332,53.02395833333333,,,
2017-10-30,2.667291666666667,0.6983085416666667,5.179267835416667,0.4089583333333333,0.7229166666666668,35.44895833333333,,,
2017-10-31,2.8783333333333334,0.8764633333333333,1.5215042625,-2.186875,1.1989583333333333,25.52333333333333,,,
2017-11-01,2.182916666666667,0.5837610416666666,10.299848125,-2.5391666666666666,1.3110416666666667,56.79541666666666,,,-23.8579416468591
2017-11-02,1.9152083333333334,0.9095479166666666,5.877506810416667,1.0322916666666666,0.4214002083333333,15.568541666666667,,,
2017-11-03,1.786875,0.6391216666666667,6.76574128125,0.30375,1.5914583333333334,46.032916666666665,,,
2017-11-04,2.0120833333333334,0.6880977083333333,3.426477964583333,-0.14958333333333332,0.43687499999999996,22.636666666666667,,,
2017-11-05,1.940625,2.0307372916666666,14.767610464583335,2.0591666666666666,0.7312277083333334,16.950416666666666,,,
2017-11-06,1.9712500000000002,0.5843942916666667,14.054494166666666,-2.75625,1.9749999999999999,86.02770833333334,,,
2017-11-07,1.6110416666666667,-0.09216220833333334,16.728472291666666,-3.455833333333333,1.8435416666666666,89.75833333333333,,,
2017-11-08,2.2158333333333333,0.6350079166666667,5.3749062499999996,-4.083125,1.2489583333333334,25.159166666666668,,,
2017-11-09,2.1441666666666666,0.678650625,5.4712875,-6.197500000000001,0.831875,51.64166666666666,,,
2017-11-10,1.8352083333333333,0.33507604166666666,9.112631041666667,-11.701041666666667,0.9525,72.17375,,,
2017-11-11,3.2129166666666666,0.5062725,2.53605,-5.325208333333333,0.6737500000000001,15.637708333333334,,,
2017-11-12,0.8091666666666667,0.5861227083333332,7.339516666666667,-2.42375,0.7847916666666667,45.55270833333333,,,-27.1721730132759
2017-11-13,1.133125,0.6461662499999999,6.629260625000001,-1.1204166666666666,1.258125,45.39416666666667,,,-29.321266896321
2017-11-14,2.292291666666667,1.1307577083333333,1.8250620833333333,0.9575,0.6774535416666666,8.727708333333334,,,
2017-11-15,2.2852083333333333,3.6449647916666668,22.738443845833334,2.4083333333333337,0.7193412499999999,8.66375,,,
2017-11-16,2.4472916666666666,0.6679152083333334,4.7882395833333335,-2.7595833333333335,0.8814583333333333,26.293541666666666,,,
2017-11-17,3.109375,0.7459281249999999,3.134468716666667,-1.4825,0.6516666666666667,5.739166666666667,,,
2017-11-18,1.806875,0.6887954166666667,1.0840202541666668,-0.10958333333333332,0.5537714583333334,10.049999999999999,,,-26.1139008482004
2017-11-19,2.610208333333333,0.5577127083333333,4.351438895833334,-6.238125,1.2125000000000001,56.627916666666664,,,
2017-11-20,2.013333333333333,0.8139239583333334,9.75615,-1.72875,1.7006249999999998,43.699999999999996,,,
2017-11-21,3.579791666666667,1.1402646875,6.854261604166667,-0.8858333333333333,2.1654166666666668,22.255416666666665,,,
2017-11-22,2.1175,0.5256047916666666,4.0838979166666665,-7.2785416666666665,1.1277083333333333,47.858958333333334,,,
2017-11-23,1.9712500000000002,0.5738142291666667,9.9006306875,-2.751041666666667,1.6652083333333332,60.97895833333334,,,
2017-11-24,3.26,0.8829216666666667,17.46456375,5.218125,3.395,36.90541666666667,,,
2017-11-25,2.705833333333333,1.2000989583333332,7.916513714583334,1.1214583333333332,1.9841666666666666,63.484791666666666,,,
2017-11-26,2.0377083333333332,1.1473746041666666,13.405275000000001,-2.195416666666667,2.2347916666666667,63.223125,,,
2017-11-27,1.9445833333333333,0.6767135416666666,5.6469886520833334,0.268125,1.305,27.020416666666666,,,-28.35555499971
2017-11-28,3.560625,3.9723354166666667,34.89852083333333,6.685208333333333,3.5206250000000003,37.11729166666667,,,
2017-11-29,2.434791666666667,0.8227325,8.036954839583332,-1.753125,2.8516666666666666,64.16583333333334,,,
2017-11-30,,0.6179435416666667,9.516295670833333,2.0208333333333335,3.215,64.16958333333334,,,
2017-12-01,1.6624999999999999,0.9459722916666666,10.989372804166665,0.755,2.40625,39.970416666666665,,,
2017-12-02,2.1783333333333332,2.268487020833333,17.407416729166666,4.49625,4.0025,57.81187499999999,,,
2017-12-03,1.4308333333333334,1.386800625,11.124842964583335,1.5602083333333334,2.57375,37.78125,,,
2017-12-04,2.9010416666666665,,18.441133333333333,7.031666666666666,1.5647916666666666,1.541875,,,
2017-12-05,,0.1577822916666666,6.105433958333333,-1.65625,0.828125,19.970416666666665,,,
2017-12-06,,0.5642391666666667,3.2489458333333334,-9.912083333333333,0.6754166666666667,19.004375,,,
2017-12-07,3.113125,0.5259866666666667,2.779075,-10.392291666666667,0.6470833333333333,48.06395833333334,,,
2017-12-08,2.5945833333333335,0.463908375,2.3094691666666667,-8.091875,0.8089583333333333,19.954166666666666,,,
2017-12-09,2.1510416666666665,0.5060986041666666,2.9244974999999998,-8.529583333333333,0.529375,33.953541666666666,,,
2017-12-10,1.5685416666666667,0.4401154166666667,2.6664083333333335,-9.837291666666667,0.38104166666666667,7.83875,,,
2017-12-11,1.6802083333333335,0.5192458333333333,1.8100993125,-7.935833333333334,0.435625,6.658125000000001,,,
2017-12-12,2.2758333333333334,0.4905160416666667,2.9542208333333337,-11.443125,0.6710416666666666,40.54208333333333,,,
2017-12-13,2.341666666666667,0.49603354166666663,2.8990104166666666,-11.067916666666667,0.42770833333333336,13.057708333333332,,,
2017-12-14,1.2075,0.5715270833333334,2.771220833333333,-10.671875,0.35833333333333334,17.19729166666667,,,-28.839934635892
2017-12-15,2.0654166666666667,0.6407645833333333,2.9565583333333336,-10.341666666666667,0.4770833333333333,30.9025,,,
2017-12-16,1.4745833333333334,0.3941326125,3.5460716666666663,-11.078125,0.5535416666666667,13.496666666666668,,,
2017-12-17,1.405,0.49344729166666673,1.72979625,-8.788129166666666,0.48715708333333335,12.014375,,,
2017-12-18,2.0277083333333334,0.558523125,1.587244375,-9.616758333333333,0.5513622916666666,10.655208333333333,,,
2017-12-19,,0.597383125,5.480674566666667,-1.7320833333333334,1.3322408333333333,51.71791666666667,,,
2017-12-20,1.7147916666666667,0.6445733333333333,2.5822364583333335,-10.046041666666666,0.8489583333333334,23.640833333333333,,,
2017-12-21,1.4877083333333332,0.32670166666666667,1.6232954166666669,-8.285416666666666,0.45,11.817708333333334,,,
2017-12-22,1.4339583333333332,0.4972670833333333,1.828426875,-7.732875,0.5559420833333334,19.748124999999998,,,
2017-12-23,2.2570833333333336,0.34287958333333335,2.7530247916666664,-10.48375,0.7133333333333334,44.660625,,,
2017-12-24,1.8072916666666667,0.4591587729166667,2.2819404166666666,-12.493541666666667,0.593125,27.78854166666667,,,
2017-12-25,2.94375,0.4692975,0.64383125,-17.709374999999998,0.35916666666666663,54.37166666666667,,,
2017-12-26,2.419791666666667,0.33308645833333334,0.4570016666666667,-25.303645833333334,0.20881208333333334,60.15270833333333,,,
2017-12-27,1.4181249999999999,0.5090631250000001,0.5278197916666667,-24.341250000000002,0.22687500000000002,63.91291666666667,,,
2017-12-28,0.6204761904761904,0.5205120833333333,0.8228934375,-21.660416666666666,0.22895833333333335,25.7375,,,-27.9244864712967
2017-12-29,,0.35931312499999996,0.5762027083333333,-18.247458333333334,0.32152145833333334,23.85291666666667,,,-28.8951371013025
2017-12-30,,0.39523895833333333,0.5196011041666666,-21.155625,0.2660416666666667,72.473125,,,
2017-12-31,,0.3798025,0.4586145833333333,-22.74229166666667,0.219375,70.90604166666667,,,
2018-01-01,,0.27443020833333337,0.6442614583333334,-23.069374999999997,0.2733333333333334,60.9775,,,
2018-01-02,,0.44587327083333333,1.0500470833333333,-19.177083333333332,0.39875,49.03729166666667,,,
2018-01-03,2.3685416666666668,0.3190525,2.5399833333333333,-14.68,0.4154166666666667,31.754791666666666,,,
2018-01-04,1.6683333333333332,0.24434602083333334,1.1157350416666667,-17.807708333333334,0.36562500000000003,48.087500000000006,,,
2018-01-05,2.1822916666666665,0.17523214583333335,1.2931299166666668,-17.484583333333333,0.45875,62.475833333333334,,,
2018-01-06,1.4679166666666665,0.48091854166666664,0.3303812916666667,-20.185208333333332,0.32375,69.28354166666666,,,
2018-01-07,,0.36185002083333334,4.1064625,-11.121250000000002,0.9272916666666666,44.665416666666665,,,
2018-01-08,3.078333333333333,0.5937985416666667,4.198360625,-3.4316666666666666,1.3529166666666665,59.39833333333333,,,
2018-01-09,1.5420833333333333,0.5809954166666667,2.95750625,-4.879791666666667,1.2022916666666668,26.866875000000004,,,
2018-01-10,,0.7920643749999999,1.7055833333333335,-0.7227083333333333,0.9808060416666667,10.511875,,,
2018-01-11,1.7767499999999998,0.5196824999999999,2.055764583333333,0.11479166666666663,0.5284541666666667,5.749791666666667,,,
2018-01-12,2.8510526315789475,0.3700604166666667,2.8534747916666667,-13.702916666666667,0.45333333333333337,61.13520833333334,,,
2018-01-13,1.4441666666666666,0.48585131249999997,0.5640441666666667,-21.215208333333333,0.24979166666666666,74.3375,,,
2018-01-14,1.9070833333333335,0.5963739583333333,1.8026266666666666,-20.50375,0.3272916666666667,48.62729166666667,,,
2018-01-15,2.20125,0.499725625,4.063821666666667,-10.873333333333333,0.40645833333333337,34.986666666666665,,,
2018-01-16,1.5860416666666666,0.4781516666666667,4.627598541666667,-10.699791666666668,0.5170833333333333,62.183125,,,
2018-01-17,2.920208333333333,0.30343569375,5.6107875,-12.972083333333332,0.7047916666666666,58.11875,,,
2018-01-18,2.7895833333333333,0.6077477083333334,4.985795833333333,-5.174166666666666,1.1835416666666667,46.953541666666666,,,
2018-01-19,2.247916666666667,0.6652147916666666,3.9893291666666673,-2.4633333333333334,1.2791666666666666,42.35541666666666,,,-28.7696855573896
2018-01-20,1.3262500000000002,0.476089375,0.8580136041666667,-0.3441666666666667,1.1164583333333333,28.76895833333333,,,
2018-01-21,1.07125,0.5093989583333333,0.4684830625,1.5185416666666667,1.3547916666666666,20.507916666666667,,,-27.6763716402735
2018-01-22,3.611041666666667,0.4214516666666667,-0.1961206875,-0.22791666666666668,0.6733333333333333,7.800208333333334,,,
2018-01-23,3.393125,0.636461875,4.06585625,-6.423125,0.5308333333333334,25.228333333333335,,,
2018-01-24,1.3189583333333335,0.36119416666666665,4.369286875,-10.382291666666667,0.5339583333333333,70.27791666666667,,,
