site,I(NEE;VPD)13,I(NEE;T)13,I(NEE;u)13,I(NEE;R)13,I(NEE;C13),I(LH;VPD)13,I(LH;T)13,I(LH;u)13,I(LH;R)13,I(LH;C13),U(NEE;C13),S(NEE;C13),R(NEE;C13),U+S(NEE;C13),U(LH;C13),S(LH;C13),R(LH;C13),U+S(LH;C13),I(NEE;VPD)2,I(NEE;T)2,I(NEE;u)2,I(NEE;R)2,I(NEE;H2),I(LH;VPD)2,I(LH;T)2,I(LH;u)2,I(LH;R)2,I(LH;H2),U(NEE;H2),S(NEE;H2),R(NEE;H2),U+S(NEE;H2),U(LH;H2),S(LH;H2),R(LH;H2),U+S(LH;H2),I(NEE;VPD)dx,I(NEE;T)dx,I(NEE;u)dx,I(NEE;R)dx,I(NEE;dEx),I(LH;VPD)dx,I(LH;T)dx,I(LH;u)dx,I(LH;R)dx,I(LH;dEx),U(NEE;dEx),S(NEE;dEx),R(NEE;dEx),U+S(NEE;dEx),U(LH;dEx),S(LH;dEx),R(LH;dEx),U+S(LH;dEx)
ABBY,0.03135043194023605,0.026781262811979328,0.0256987237389266,0.022482084671821206,0.030889734855481927,0.024382946736462362,0.023667566719478606,0.027720378132890917,0.02027568689877897,0.026860599723404172,0.024956089754973047,0.02811986184573514,0.00011780326887210427,0.05307595160070816,0.021873912881934143,0.026309483186198707,0.00010371996278623775,0.04818339606813281,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BARR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BART,0.021283864672539014,0.023611059027358695,0.02698183685900715,0.02032249266590748,0.029370308695334916,0.017894765007726857,0.022467671607350862,0.028093465448774592,0.018613271631855256,0.02644466070149212,0.023849756653524967,0.02670121044369485,0.00010747295855318231,0.05055096709721978,0.021188525056175554,0.025120154597563026,0.00010106019272128931,0.04630867965373862,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BLAN,0.027353728391556593,0.024004855593267715,0.028129406188180023,0.025722231297059604,0.02902182095030065,0.02610203661249774,0.021318542334261243,0.02341500542488173,0.021605695568716,0.02916181332380451,0.02343893357903842,0.029722324721928598,0.00010151797778713721,0.053161258300967004,0.023946600699538547,0.02760770777257645,9.25382980119976e-05,0.051554308472115035,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BONA,0.022276942965585723,0.029620071994641447,0.025315898300072873,0.024854935801300077,0.02774100682999065,0.02016503076158914,0.026459601822762566,0.023279767447906972,0.021974948625089398,0.03459013002390467,0.02206508034294214,0.027008721981701216,0.00010487524883173846,0.04907380232464344,0.029359928825531498,0.025332194746611157,0.0001076871921033304,0.05469212357214262,0.035735627298385565,0.032235484235621635,0.03207001866666925,0.029213833954775822,0.0345359776034835,0.03345727572487027,0.03138009946244925,0.03279709217766314,0.02882871399844223,0.02993703086745717,0.02838004322518388,0.02959638437759997,0.00013444160640346776,0.05797642760278385,0.024888484692344722,0.025994415339101483,0.0001240457528577206,0.05088290003144624,0.047562499509044946,0.039044643619868966,0.03922733713721119,0.03879211051024749,0.049279771319494396,0.04208404945681398,0.035629344573208835,0.03383240423240082,0.035995125634338584,0.0423842245701277,0.04097481556691438,0.027280050020287033,0.0003149139131073091,0.06825486558720145,0.03600540774451824,0.019931215796349946,0.00027935826296274116,0.055936623540868244
CLBJ,0.02557161281232587,0.023142544133703733,0.02668910255621317,0.02439193197149668,0.03134097804393924,0.019930889199630993,0.019823529296992572,0.024031637393890193,0.019374538125382854,0.02526257808826408,0.025538940310925833,0.02852551063594197,0.00010797762115656168,0.0540644509468678,0.02050892908378119,0.025577127863667247,8.987544321922497e-05,0.04608605694744841,0.040670822009995784,0.028947968274414943,0.028385577276424857,0.031088259476152832,0.030343910874250025,0.03189460026000642,0.030268420254902378,0.02459394618808344,0.02586695141336399,0.021833641199991708,0.025569784115278455,0.029675270789360025,8.977834337064578e-05,0.05524505490463844,0.017719244654060107,0.025089039575881537,6.740918340969544e-05,0.042808284229941734,0.0479619357264846,0.042324879711389075,0.022610294470444926,0.03885871113747824,0.03506342486687917,0.04996248997607826,0.02973103339706747,0.04591114763180168,0.034931749470360804,0.042403204378831535,0.02819644925995634,0.03469740247421538,0.00019911962455123401,0.06289385173417174,0.03530222575188772,0.026227755279310472,0.00024560813155753453,0.061529981031198167
CPER,0.02022330508687558,0.01723004173283304,0.024874867761426632,0.03276950797370386,0.02587854898261003,0.01812932161443424,0.01921265672575039,0.02734464704581658,0.022369174253597527,0.02763190878225483,0.02139275453228109,0.024535627557123525,6.872397204048832e-05,0.0459283820894046,0.02205402729405708,0.02158973290057102,6.526749511924097e-05,0.0436437601946281,0.030150884514640625,0.031514280178038825,0.030305446800872493,0.029754989585513886,0.029863594235380545,0.027486479377921934,0.028757615583240845,0.03728139047156433,0.026757766818464465,0.0381061783314732,0.024396381238475803,0.028937760154336484,0.00010335255959506088,0.05333414139281225,0.032361342027879936,0.023999478732930336,0.00012065657045807293,0.05636082076081026,0.029663469100720843,0.03836915476274498,0.032829012840032264,0.029911360150985975,0.044550876093517655,0.03834684294702861,0.03699080622206242,0.033647307154202166,0.028283656529556167,0.04083215353745525,0.03676263505507216,0.02911754589987241,0.0002518229372703403,0.06588018095494458,0.0337539077489575,0.026910194171388485,0.00025557860400074076,0.06066410192034603
DCFS,0.024492644959472,0.026594839989204377,0.030882733073645415,0.02117735957443284,0.036400967097327125,0.02858931239901655,0.04515970643945933,0.0403984425545391,0.03474404789466727,0.030268455570051485,0.029689368085445377,0.024867715746104392,0.00011493513473078887,0.05455708383154971,0.024642474925453954,0.029760279513398102,0.00012709396528267955,0.05440275443885209,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DEJU,0.026345631445716385,0.03289458766204493,0.02925392368401632,0.019095318952582513,0.02559076765269705,0.024168807919443695,0.026356968953211213,0.023597990787274505,0.021095651691599708,0.02458981094070241,0.020279213918411653,0.025991840453250863,8.51113564063607e-05,0.0462710543716625,0.020192884236960723,0.02473888158849314,8.197455699735926e-05,0.044931765825453863,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DELA,0.035069913385343966,0.021300731925755167,0.029279638399484425,0.023310701413889905,0.027964433629129228,0.019861837334798158,0.018342134258020126,0.020893282008585926,0.017156103364525003,0.035625675068847076,0.02270920526390754,0.025850239997296943,9.746202481538793e-05,0.048559445261204405,0.03041695000101483,0.02436156239316768,8.376686368617061e-05,0.05477851239418253,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
