site,I(NEE;VPD)13,I(NEE;T)13,I(NEE;u)13,I(NEE;R)13,I(NEE;C13),I(LH;VPD)13,I(LH;T)13,I(LH;u)13,I(LH;R)13,I(LH;C13),U(NEE;C13),S(NEE;C13),R(NEE;C13),U+S(NEE;C13),U(LH;C13),S(LH;C13),R(LH;C13),U+S(LH;C13),I(NEE;VPD)2,I(NEE;T)2,I(NEE;u)2,I(NEE;R)2,I(NEE;H2),I(LH;VPD)2,I(LH;T)2,I(LH;u)2,I(LH;R)2,I(LH;H2),U(NEE;H2),S(NEE;H2),R(NEE;H2),U+S(NEE;H2),U(LH;H2),S(LH;H2),R(LH;H2),U+S(LH;H2),I(NEE;VPD)dx,I(NEE;T)dx,I(NEE;u)dx,I(NEE;R)dx,I(NEE;dEx),I(LH;VPD)dx,I(LH;T)dx,I(LH;u)dx,I(LH;R)dx,I(LH;dEx),U(NEE;dEx),S(NEE;dEx),R(NEE;dEx),U+S(NEE;dEx),U(LH;dEx),S(LH;dEx),R(LH;dEx),U+S(LH;dEx)
ABBY,0.031574338019155455,0.04060516118177577,0.02618917924738947,0.029471044914288456,0.03149575069851595,0.023052042709338184,0.024924521444684336,0.025720945257157565,0.019266545010375512,0.03312600246144822,0.025735834078912743,0.030209989254985845,0.00013034432291704167,0.05594582333389861,0.026848004257907728,0.026756094852736265,0.00011181204237442051,0.05360409911064397,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BARR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BART,0.020922298820887145,0.024246595589242442,0.030162983557419927,0.019725606190675038,0.030137749811315506,0.02161885347614202,0.022752943614779864,0.02584660879974289,0.017543830363610912,0.027715408227822834,0.024957629430345414,0.02626220941362784,0.00010654299844843572,0.05121983884397323,0.022347507962089085,0.024272684539303195,9.71086133711207e-05,0.046620192501392266,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BLAN,0.0303962049585827,0.02173057030924975,0.024100705788956418,0.022077237298337524,0.029685252727308046,0.025904678895604064,0.02365467246215111,0.02494388374809787,0.022265015621434073,0.03001504736527824,0.024381735915037932,0.02701731212979751,0.00010451896958304992,0.051399048044835395,0.024598188068721136,0.027203169106414342,0.00010191409581097527,0.05180135717513551,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BONA,0.022466280620740752,0.02935113703683283,0.02372885655347036,0.018755012480009027,0.027787396115930542,0.018585306182760514,0.03163943110009913,0.031180545238550048,0.02036482609677745,0.030304667494600167,0.022469205394894803,0.028189566399079102,0.00010320556657449052,0.050658771793973933,0.024944706962776463,0.02727187865429008,0.00011077148572567558,0.05221658561706662,0.04540126982885677,0.031191706570209213,0.031375152853876584,0.028715149024612936,0.03307436719722577,0.030618571208298383,0.025392277539706746,0.03187379667991157,0.028983895041875877,0.03020051307353595,0.026851965917155815,0.0308605608744453,0.00012325766640428163,0.05771252679160111,0.025080221461931815,0.028733316493775758,0.00010945614787010352,0.053813537955707605,0.05156863615783492,0.03828356177501456,0.039470957817508825,0.04028643072714823,0.05336349289909725,0.04650937943800813,0.04088621641411955,0.03602202814176876,0.03711967631486094,0.04470841671260251,0.04510857121802686,0.026885781603728766,0.00033726335800716593,0.0719943528217556,0.03725912480185306,0.02339543253987427,0.00030885389173565975,0.06065455734172737
CLBJ,0.028372556223987513,0.020701199703874913,0.030084494958018,0.0224633174964159,0.027464382821398,0.021003003832223283,0.018452737598166343,0.021686310816734458,0.018669531601071817,0.025664830788680912,0.022207100577183288,0.026852521205524754,9.172417743683364e-05,0.04905962178270802,0.020924559153819487,0.024927589510500458,7.431942725941118e-05,0.045852148664319976,0.02969420090841674,0.029118067295006475,0.028335795319899965,0.03549048680069626,0.039303137762745924,0.025298937420365313,0.027651093807215234,0.030332949109931496,0.02786181816626021,0.020673461943001868,0.0335432998282413,0.025207900344158582,9.59453846702053e-05,0.05875120017239991,0.0171588827583858,0.025670235614510643,6.757879649542941e-05,0.04282911837289644,0.03357889076468625,0.026631517866162926,0.028483486667766813,0.025404529751877892,0.03944093264941262,0.04387793431608789,0.034785921599246865,0.041483548206365455,0.03186302843719327,0.05263758730905456,0.03182474099146003,0.037498943001344466,0.0001732135891551359,0.06932368399280445,0.04386226231582574,0.025602070313399887,0.00024236846264268221,0.06946433262922579
CPER,0.021151610924421964,0.022927334355106608,0.02763262157107849,0.018225819321248834,0.019232763931554,0.018178330735499224,0.01978187768042699,0.024887197648904107,0.020950944184478196,0.019554712119793274,0.015320492438270982,0.026288879954345014,5.1963336104791484e-05,0.041609372392615966,0.01597259424063548,0.02617751046040601,5.0791632769246494e-05,0.04215010470104145,0.026479606418575954,0.03193154188038017,0.030971565526898715,0.02833613811332597,0.03262248416601157,0.031013229346144512,0.03570926946323604,0.028656260577651922,0.03270296076948661,0.0418227881185352,0.02652303062194397,0.027544885253266847,0.00010301389154219228,0.05406791587521084,0.035612492438914053,0.02561597922790749,0.00012550909915827116,0.0612284716668215,0.04060922936797583,0.03556156284936398,0.030632883923401688,0.030944161622921677,0.04998623507164125,0.03448357641821871,0.03190840352836821,0.02950208078640818,0.030344687971784388,0.044897645788580604,0.042208462120665556,0.03136503334083838,0.00022307123372708473,0.07357349546150398,0.037502565611172975,0.023187785229944982,0.00021683714546852183,0.060690350841117936
DCFS,0.01938791205130477,0.02544190115002186,0.03570025395792101,0.01995966098275629,0.023882884438967477,0.03069747993962273,0.02941523875766727,0.023518403373309547,0.023335549661726875,0.03190680123843447,0.018798097954584328,0.028720072438374978,0.00010278680266915192,0.047518170392959275,0.025309932483318587,0.028807997599446356,0.00013151367272103305,0.0541179300827649,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DEJU,0.024324814362433687,0.024845342974949808,0.03184052636232794,0.02206275101907568,0.03276500950239955,0.023259153924257998,0.02371115840464006,0.02343019624016676,0.019457729367919306,0.02229975583498582,0.028502197352129978,0.027287569635806416,0.00010140677144898337,0.05578976698793644,0.01776031302745664,0.024386962414924124,7.76481266953689e-05,0.04214727544238078,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DELA,0.022478291441840853,0.018941717263776203,0.022878784278670523,0.018980152034088656,0.026121805790878562,0.01902003078804686,0.02013280311600703,0.021113306112167458,0.018784744101034992,0.025666940491416518,0.02118967460415242,0.026335861118622836,8.200966624692802e-05,0.04752553572277528,0.021019875814936077,0.024422440440609847,7.667769484037828e-05,0.045442316255545935,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
