site,I(NEE;VPD)13,I(NEE;T)13,I(NEE;u)13,I(NEE;R)13,I(NEE;C13),I(LH;VPD)13,I(LH;T)13,I(LH;u)13,I(LH;R)13,I(LH;C13),U(NEE;C13),S(NEE;C13),R(NEE;C13),U+S(NEE;C13),U(LH;C13),S(LH;C13),R(LH;C13),U+S(LH;C13),I(NEE;VPD)2,I(NEE;T)2,I(NEE;u)2,I(NEE;R)2,I(NEE;H2),I(LH;VPD)2,I(LH;T)2,I(LH;u)2,I(LH;R)2,I(LH;H2),U(NEE;H2),S(NEE;H2),R(NEE;H2),U+S(NEE;H2),U(LH;H2),S(LH;H2),R(LH;H2),U+S(LH;H2),I(NEE;VPD)dx,I(NEE;T)dx,I(NEE;u)dx,I(NEE;R)dx,I(NEE;dEx),I(LH;VPD)dx,I(LH;T)dx,I(LH;u)dx,I(LH;R)dx,I(LH;dEx),U(NEE;dEx),S(NEE;dEx),R(NEE;dEx),U+S(NEE;dEx),U(LH;dEx),S(LH;dEx),R(LH;dEx),U+S(LH;dEx)
ABBY,0.03358237587635169,0.027782014629729894,0.027255845050587573,0.022994474293681316,0.036779958504294157,0.02446126649331838,0.026572125046627752,0.020929124082558422,0.02043549931551535,0.02699496251257389,0.02983037673533698,0.029979997623216337,0.00013106053685203685,0.05981037435855326,0.021540102427806997,0.027560219140767474,0.00010029235378788346,0.04910032156857446,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BARR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BART,0.02549955266918879,0.025167044466848136,0.031839492893939725,0.019764770504306344,0.03654859252405302,0.017931905265965012,0.022222827308056654,0.025040589926036538,0.017593823601452726,0.026781137187149064,0.030776195990006278,0.027314606892227644,0.00011439462146200255,0.05809080288223391,0.02148583049513413,0.024753685938169397,9.231779429221665e-05,0.046239516433303506,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BLAN,0.026813104557661966,0.024771482925884047,0.025450371453462527,0.02217846590824839,0.027506216338336057,0.025549129138375523,0.02093209891424353,0.02639171857956303,0.023404896860291208,0.025666221257947097,0.022008286592401567,0.027001101840834128,9.829783107085201e-05,0.0490093884332357,0.020697171628351753,0.02804203897303081,9.123714649348066e-05,0.04873921060138248,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BONA,0.019902814850774074,0.035186694718555775,0.024581025698793137,0.019056200749863653,0.02996489523130174,0.0216666007763176,0.024640463707098364,0.023024150980143696,0.019024125020577903,0.026807709990679343,0.023957698467043466,0.02880116715989706,0.00010080329457122789,0.05275886562694056,0.02157815053455096,0.025886639345657103,9.221751302438343e-05,0.04746478988020808,0.0340641790941795,0.029487751821329126,0.03429682375718687,0.02717413054507301,0.03201102268978182,0.03474957556738684,0.026388663248478477,0.03190586712532509,0.027104904251425685,0.03238116336370274,0.026172765269030913,0.02999222692181421,0.0001212860878103433,0.05616499219084509,0.027017082332210948,0.029080641573305137,0.00012190385784014056,0.05609772390551603,0.04116361576322367,0.03811219343994867,0.03544832102880686,0.03689950487113618,0.05265213084640867,0.036096307744658745,0.03394612915803336,0.040483986378065336,0.0377273617222008,0.04365958892485052,0.04436481976197082,0.029450569699126017,0.000321580559518222,0.07381538946109678,0.03635994223861282,0.021935528664877895,0.0002972045791781451,0.058295470903490736
CLBJ,0.02796568204662516,0.021589792461462427,0.025761201991114768,0.0230970073633424,0.030211639417562323,0.025403289085244373,0.0168964257251095,0.022934347736918603,0.017343350223649655,0.02269539614336271,0.02477123509880452,0.027846612177934073,9.917271877887414e-05,0.052617847276738586,0.018349624921978253,0.024773901088666343,7.688029001823584e-05,0.0431235260106446,0.025940613946436274,0.04006681228838685,0.028938163625444158,0.024684645637271456,0.024106188319741956,0.03447692113448403,0.023832767907212577,0.03393965977552692,0.03566772334646649,0.019682333625761272,0.019325547440808964,0.026236411613830984,6.26663723147713e-05,0.04556195905463997,0.01569012944407631,0.027407282146548032,5.732117248566249e-05,0.04309741159062435,0.03735462699300715,0.037934333091750976,0.035889292060117685,0.04126207362905531,0.03338342719848571,0.035115302620202134,0.03468994919292694,0.02757138703801433,0.052476125886502294,0.030906945487204473,0.025460799319937784,0.03183778812963739,0.00019870890176748696,0.057298587449575125,0.02522015110265227,0.026206817945644695,0.00019554237959845395,0.05142696904829703
CPER,0.02210503478233638,0.01983756584381256,0.02540761122522719,0.021163301164667404,0.018422315204453393,0.021069377459722538,0.019761250625196753,0.03126206572038771,0.019602446528413375,0.021988351475886916,0.01493075167228917,0.02452275319088693,5.94207008241764e-05,0.03945350486317609,0.01727450923480687,0.022308899157421905,6.802115604037782e-05,0.03958340839222876,0.027918599193927016,0.03151924157182327,0.02957026836697335,0.028773366550120905,0.03759572394903148,0.0268261879342948,0.0312702143412686,0.02993326067679614,0.026532893562124474,0.029783442807523285,0.030759481115825448,0.028785351394430617,0.00010872175523319265,0.05954483251025608,0.024446455959244485,0.02612106457846991,0.00010002435243984123,0.0505675205377144,0.028740108245643978,0.03275538742480445,0.03206978325654359,0.028277822112934375,0.04742542888441311,0.027449952917288883,0.036404729296519195,0.03132678591164241,0.02656371930209189,0.0524569946293349,0.03992615995906783,0.027429125443244506,0.00022561417962282945,0.06735528540231231,0.04431445021978455,0.02627328159800102,0.0002422964627302724,0.0705877318177856
DCFS,0.021160472884246228,0.042837079335490975,0.021071813482374066,0.02541201858637676,0.019500107967614255,0.021828282392196245,0.045814307788259415,0.03398537339995412,0.02749323155877559,0.026307807866809023,0.015397033612360984,0.029271303872020878,9.42771733719269e-05,0.04466833748438184,0.020738993098866627,0.03223639286101123,0.0001237983927794676,0.052975385959877865,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DEJU,0.023604565861383375,0.02685257950551902,0.026627848999188974,0.02098339314299079,0.027733048881641794,0.01803386818812301,0.027253201536393573,0.02334273994806332,0.01673957077394334,0.024436745590013742,0.02253113397964445,0.025747656662180655,8.884863959993408e-05,0.0482787906418251,0.01982546039347396,0.025112960898181307,7.364303255727248e-05,0.04493842129165524,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DELA,0.021367053816766346,0.02165631916458502,0.022488813278162118,0.02120032357853203,0.02669045181892966,0.02132469368891671,0.01861650315396139,0.022401542568833963,0.01951126442442769,0.024987147088751334,0.02161671115852689,0.026114377051183243,8.784540305738877e-05,0.04773108820971015,0.020222658793166506,0.02401278627420424,8.239180886224611e-05,0.044235445067370746,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DSNY,0.03123751693813656,0.023917082057055214,0.028822722620437623,0.03306731110355176,0.03341805198368362,0.027543077418092633,0.02391830748690434,0.03055007432228831,0.026788980448184,0.0309352603536613,0.026842738232857495,0.030864738351074318,0.0001264638174676815,0.05770747658393181,0.02516479532591725,0.03052819409231188,0.00011569273645776352,0.05569298941822918,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GRSM,0.023716491980877684,0.021354253204164918,0.02785538647444542,0.02250497991133113,0.024023889685458863,0.02180493629886675,0.019334809839041033,0.02394967211450358,0.020196905475314397,0.013355558282742234,0.020899523099914292,0.018817418197978313,5.026288351834633e-05,0.03971694129789258,0.011164654891088057,0.01752317978523378,3.3113980203384815e-05,0.028687834676321855,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GUAN,0.023828370970379813,0.03294071554713702,0.04516331414327795,0.01892499511568173,0.02696679358588872,0.020261878235737572,0.020284213207960998,0.05652202269739118,0.04329557669258349,0.029142403959800414,0.022591988269266294,0.029984799817846238,0.00012867440930965215,0.052576788087112546,0.023345543776724365,0.028344452414935793,0.00013158645237085524,0.051689996191660155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HARV,0.022229954879776616,0.021449661328531943,0.025107559818311736,0.01883491413660319,0.02669226300294527,0.019450027701061138,0.016885951092780942,0.022948548085108832,0.01758819483516967,0.031640085424867,0.021674297432472026,0.026751656684151064,8.470341967324286e-05,0.0484259541166231,0.027212839717696426,0.02507932775690754,7.77955220592941e-05,0.05229216747460393,0.052732541360899686,0.04658482902260931,0.03557674525643121,0.033966212059916616,0.03777280197472466,0.030583238542137323,0.03593272788502712,0.0470778614431823,0.0364033792243439,0.033889535214155,0.0305257552997296,0.029665955097596987,0.00014467001536140682,0.06019171039732662,0.027250008132972348,0.02378711463913031,0.0001296050887999284,0.05103712277210268,0.033863498708980436,0.058460117034683796,0.04084008991143665,0.046186144140522314,0.0385224767820218,0.035553875805969755,0.0375047357889506,0.033516387619267625,0.04131004478331355,0.04045511451307502,0.031025233179494283,0.027391518956905808,0.0001598252029898639,0.05841675213640006,0.033965569793205544,0.022903222393044015,0.00015515053333054962,0.05686879218624959
HEAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
JERC,0.02675738187860265,0.026304727446689904,0.028527952867991806,0.02484039899304322,0.014803895262410719,0.022947442101228205,0.02567352276986389,0.026342002626350173,0.022719903819005016,0.01387238818574615,0.012596487540708832,0.018469410398732514,3.168688145824143e-05,0.03106589793944133,0.012056265903978512,0.01745834071320588,2.9488333460207207e-05,0.02951460661718442,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
JORN,0.015002832768896284,0.027560451806094496,0.02136912513622002,0.01978220974308104,0.019494480321081822,0.018551135542633112,0.02082449088315795,0.019311065306850776,0.03758577130275286,0.02190341797261054,0.015802773275742674,0.02131933158775081,8.757324122821409e-05,0.037122104863493446,0.01794385064265879,0.027401417001703808,9.41217633477533e-05,0.045345267644362565,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
