site,I(NEE;VPD)13,I(NEE;T)13,I(NEE;u)13,I(NEE;R)13,I(NEE;C13),I(LH;VPD)13,I(LH;T)13,I(LH;u)13,I(LH;R)13,I(LH;C13),U(NEE;C13),S(NEE;C13),R(NEE;C13),U+S(NEE;C13),U(LH;C13),S(LH;C13),R(LH;C13),U+S(LH;C13),I(NEE;VPD)2,I(NEE;T)2,I(NEE;u)2,I(NEE;R)2,I(NEE;H2),I(LH;VPD)2,I(LH;T)2,I(LH;u)2,I(LH;R)2,I(LH;H2),U(NEE;H2),S(NEE;H2),R(NEE;H2),U+S(NEE;H2),U(LH;H2),S(LH;H2),R(LH;H2),U+S(LH;H2),I(NEE;VPD)dx,I(NEE;T)dx,I(NEE;u)dx,I(NEE;R)dx,I(NEE;dEx),I(LH;VPD)dx,I(LH;T)dx,I(LH;u)dx,I(LH;R)dx,I(LH;dEx),U(NEE;dEx),S(NEE;dEx),R(NEE;dEx),U+S(NEE;dEx),U(LH;dEx),S(LH;dEx),R(LH;dEx),U+S(LH;dEx)
ABBY,0.03637021818959197,0.030674565837667686,0.028430670890363406,0.025900933326272246,0.03357859881357048,0.023245617691764104,0.02646411868534296,0.02376142903559733,0.0202630444445551,0.03015359039301542,0.027327704372335226,0.028853810095526063,0.00013310027152204967,0.05618151446786133,0.024543009586236283,0.02793972769226681,0.00010650873101877664,0.05248273727850309,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BARR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BART,0.018592395702482164,0.026448599409670658,0.02751079090671453,0.01855146175734053,0.03133533975175036,0.02048996221016347,0.02085856642198901,0.024493993625625043,0.015938578502278603,0.027481990109330348,0.025798834755198993,0.027651008974614238,0.0001035799531142171,0.05344984372981325,0.0222025190419207,0.026531201814153093,9.017012803844623e-05,0.0487337208560738,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BLAN,0.02640654515598411,0.02407713159086002,0.029016645734388655,0.02195573007526181,0.032071669034288874,0.026331611242815422,0.027397959595290358,0.026653843974687577,0.02239526933637589,0.028855967326160716,0.02629979532253482,0.027577549891365825,0.00010213725565146402,0.05387734521390066,0.02360906088651757,0.02780904565927906,9.902083402963585e-05,0.05141810654579668,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BONA,0.020275674622293148,0.029050010060782814,0.027972404586663543,0.01877455088047154,0.026328746126982754,0.024265980144717692,0.025397981973002224,0.02330990809575763,0.01925514409568758,0.02344269019774287,0.021236238306668636,0.02915143078516186,9.018283393241642e-05,0.05038766909183055,0.018993998012670425,0.028129853889119913,8.600986734990771e-05,0.047123851901790324,0.03687792782379419,0.02960569825988468,0.03059072925194509,0.027562378753935326,0.032598492894579265,0.033658635871642556,0.025662851370574988,0.0292262797618013,0.03148722820933669,0.033394336065825966,0.026614134652652905,0.03096334359708144,0.00012076989806456647,0.05757747824973428,0.02776782874210693,0.02590778899936745,0.00012122913764812708,0.053675617741474294,0.039759615899045656,0.04166237098123062,0.03823208383838693,0.03904222178494541,0.048633533271005766,0.04375348546184313,0.03077135589825128,0.0343892954984975,0.03527857119659996,0.042719669644905194,0.04074011675605987,0.025280130788162748,0.0003168460733560824,0.06602024754422262,0.03586287277932807,0.018155642203438672,0.0002792551559562557,0.05401851498276675
CLBJ,0.027563804361474317,0.02072640947374773,0.028332324639965475,0.024249775952872435,0.02822461307976353,0.020617581123770757,0.017974970768847878,0.02194242096700212,0.01758904273504781,0.025479172894708614,0.02268821111596848,0.028643104913203397,9.647497546470983e-05,0.05133131602917197,0.02068256572214772,0.02311041697008657,7.702022234497853e-05,0.043792982692234306,0.03294823108628068,0.03193885646304273,0.035775920512052535,0.03861651901851919,0.0235491497415775,0.03910410588942713,0.03756343642126007,0.023256347809627913,0.027417808071790034,0.021697576930332245,0.019616329255976717,0.026419568599132214,7.518124599691943e-05,0.04603589785510898,0.01778064701077032,0.024328151380699218,7.261177338833826e-05,0.042108798391469575,0.03630984123792535,0.03049666958267359,0.02749193908697356,0.042475184369387874,0.04011626391970445,0.03604343366613728,0.03258249053190869,0.03854755047600349,0.03574145919216347,0.03298042209012282,0.031234792646846483,0.03749796104459041,0.00018389744531875147,0.06873275369143696,0.026684897053811135,0.028618479555456756,0.00018870736890006288,0.05530337660926788
CPER,0.029865025720629247,0.018801973080420295,0.03601100311792934,0.029277151801335673,0.02306461959236381,0.0175443277852324,0.02786139680962633,0.022221605278980525,0.024035789254818078,0.021294848496500773,0.01879071497492454,0.023402175098721723,6.077559565095335e-05,0.042192890073646246,0.017494053670320902,0.02333258673977152,5.2922571278741387e-05,0.040826640410092416,0.02628158779622342,0.031756581137554425,0.031054681157590306,0.03283852624166285,0.028612769494056396,0.027044295001240903,0.03687174449062494,0.03321553453246371,0.033930337474260976,0.03133937430811671,0.022878368521110477,0.028957793669822204,9.130177039362976e-05,0.05183616219093268,0.025494977107135414,0.027243634611537004,0.00010060161513024868,0.05273861171867234,0.028796527840059778,0.034720360962859506,0.029410095955557047,0.030050977661482847,0.04959609516715723,0.029476023711051187,0.03291145899940542,0.029748636372553948,0.028302766850452663,0.04523528321532694,0.04186673774395739,0.02628125184163469,0.00020542766807665977,0.06814798958559218,0.03805630802156738,0.023557051692855088,0.00020557418679140275,0.06161335971442252
DCFS,0.023630787341851495,0.03339359356567781,0.021153991675543056,0.02450566778017027,0.02528596811684466,0.024686924729206968,0.03827994557766876,0.028994704896655104,0.02551803675640186,0.0324726175616006,0.020505476276560686,0.027424054521305974,9.81952811474196e-05,0.0479295307978666,0.025560718554389444,0.02908426459049542,0.00011649773008770842,0.05464498314488488,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DEJU,0.030202461980465733,0.024590834623444375,0.027123446178166772,0.018940712347903513,0.026250330388757015,0.021398196894168643,0.024644882486490084,0.025352770401803216,0.01823566184880391,0.01881721762531354,0.021330682625699805,0.02899212854374567,8.708340557060937e-05,0.05032281116944554,0.014990729598589877,0.02337485869289164,6.735350850885983e-05,0.03836558829148148,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DELA,0.0213575243223512,0.020833291817606164,0.025700224338819903,0.01921980818533035,0.02595060899191691,0.019966487636447285,0.018152971411776967,0.02058830221202324,0.018009304687842058,0.02380500745555253,0.021265561892490202,0.025767670968698024,8.712339653231133e-05,0.04703323286118828,0.019505423214175276,0.025318905295116715,7.512559020073038e-05,0.044824328509292,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
