site,I(NEE;VPD)13,I(NEE;T)13,I(NEE;u)13,I(NEE;R)13,I(NEE;C13),I(LH;VPD)13,I(LH;T)13,I(LH;u)13,I(LH;R)13,I(LH;C13),U(NEE;C13),S(NEE;C13),R(NEE;C13),U+S(NEE;C13),U(LH;C13),S(LH;C13),R(LH;C13),U+S(LH;C13),I(NEE;VPD)2,I(NEE;T)2,I(NEE;u)2,I(NEE;R)2,I(NEE;H2),I(LH;VPD)2,I(LH;T)2,I(LH;u)2,I(LH;R)2,I(LH;H2),U(NEE;H2),S(NEE;H2),R(NEE;H2),U+S(NEE;H2),U(LH;H2),S(LH;H2),R(LH;H2),U+S(LH;H2),I(NEE;VPD)dx,I(NEE;T)dx,I(NEE;u)dx,I(NEE;R)dx,I(NEE;dEx),I(LH;VPD)dx,I(LH;T)dx,I(LH;u)dx,I(LH;R)dx,I(LH;dEx),U(NEE;dEx),S(NEE;dEx),R(NEE;dEx),U+S(NEE;dEx),U(LH;dEx),S(LH;dEx),R(LH;dEx),U+S(LH;dEx)
ABBY,0.026463217009906004,0.027824255971240316,0.036911580997270266,0.02106042115203998,0.03182083095675682,0.024050352181786548,0.020727946407632182,0.026852158417755647,0.01827229017966574,0.034935911457347354,0.02541496012394846,0.030684122042195207,0.0001215271612488797,0.05609908216614369,0.02934024491523326,0.028554048303175317,0.00010761752527822776,0.05789429321840865,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BARR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BART,0.01932376494794665,0.02524132705409272,0.031847692272290444,0.018312352717941426,0.03249324716374358,0.023482385316838873,0.024590454231494977,0.02727179505746753,0.018062387671216658,0.02486829262774395,0.02719232938100185,0.027120896738957918,0.00010364707059883048,0.05431322611995973,0.02011263758450437,0.026726709410521816,9.293598569349215e-05,0.0468393469950262,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BLAN,0.03249750088585419,0.02081277356287353,0.02713027545863662,0.022229793612182615,0.033612793313550896,0.022859953213623416,0.023689503339958583,0.02908720291313114,0.02299789379553067,0.027479552331590388,0.02781544211106358,0.029545920830182173,0.00010545077150854595,0.05736136294124576,0.022575877621788486,0.028777048832162488,9.536313275284249e-05,0.05135292645395103,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BONA,0.018432356713019897,0.026416047476023406,0.02653314207964225,0.018963397120277826,0.024903950016184645,0.02444714795092211,0.027282600242468837,0.02407841442174747,0.018107685889739232,0.024236813327963427,0.019670911674548874,0.027535079237128942,9.844432590266254e-05,0.04720599091167783,0.019750558448632795,0.02694881220329642,0.00010301206569876485,0.0466993706519292,0.030518840883895636,0.02736083854831385,0.02974869000449166,0.02864086825320608,0.03213680747536469,0.030366796741719028,0.02517062140317259,0.03017582442188198,0.02742682496975822,0.03374133048723404,0.026111207312448603,0.030637031658373833,0.00010647649514388312,0.05674823897082244,0.02860397108905572,0.026208433828630553,0.00010798949333148508,0.054812404917686255,0.04504153744663468,0.04506493398087172,0.03551581390193089,0.033257863096687,0.05757347578527706,0.0391677906829997,0.032251596134506406,0.03181498633588369,0.032071204396390385,0.047549073350767704,0.04783362716469723,0.030974191833222534,0.0002724194489499979,0.07880781899791972,0.04078363293750068,0.025870236336540713,0.0002413064942572231,0.06665386927404135
CLBJ,0.025765070421574828,0.020876752538697398,0.02593999817350964,0.024651816786937973,0.030067935083214842,0.024724997076132762,0.017002977325918562,0.02134459551889228,0.0178762051162486,0.02287618480150828,0.02401109852913193,0.028197500564761998,0.00010403425754261351,0.05220859909389389,0.018593791221037336,0.025778401293404887,8.344259524569654e-05,0.04437219251444225,0.030121875014894422,0.030732872061820637,0.03359666317596907,0.03622747283566274,0.031808010327205205,0.029612088711417094,0.02707949145600841,0.02318437356715966,0.02047346027108094,0.021748185544992926,0.025424867572691315,0.02667355776550083,0.00010412104792765565,0.05209842533819208,0.01737643173552831,0.031635547301100936,7.174785509101705e-05,0.04901197903662923,0.047269520624021184,0.0468199594768915,0.04184257255232667,0.03313231836408308,0.040756496431603964,0.032761509546533285,0.027930163183745797,0.0692487800745794,0.03532392626253696,0.04543981346510283,0.033377885888519795,0.029118802233143823,0.00021002016821038307,0.06249668812166366,0.037688218576806314,0.02310687957172612,0.0002130560220282509,0.060795098148532394
CPER,0.017279137208608266,0.01757728544173136,0.039478448089125165,0.02596275499010156,0.02862638655736792,0.017595961769167556,0.030333603666874816,0.030869568690032257,0.021348431736132482,0.017760565993975016,0.0247777815797645,0.022405920480008543,7.296422901126918e-05,0.047183702059773076,0.013934680517312045,0.02713524972852827,5.2466368604844586e-05,0.041069930245840366,0.030282605053620664,0.033137144179534964,0.030968603969600262,0.029500376294494108,0.04088103710635629,0.034611104548437244,0.026382308744452444,0.03386507437040029,0.02827463737157474,0.03308031731404391,0.03455217430120761,0.029638507251842437,0.00010358934646233125,0.0641906815530501,0.02721252422215557,0.02558488506305232,9.875890858570238e-05,0.052797409285207916,0.029926379872838044,0.029685461905875957,0.031224633822097652,0.027768961688457546,0.04973496953382894,0.03236301804997059,0.0300980391355567,0.029269458867289936,0.02855748767735174,0.04776269962827307,0.04071526644546514,0.029148218679221235,0.0001985811358120717,0.0698634851246864,0.04061685178245186,0.022247556803436742,0.00019652401802081022,0.06286440858588858
DCFS,0.02004043614206769,0.02989820137772379,0.043570326168657275,0.031168178584817057,0.0201570340483415,0.02374724489951934,0.04028069775251925,0.03618089393233929,0.028973228654498934,0.02499530486168585,0.015843230727500223,0.02553277931358582,8.827921330269498e-05,0.04137601004108605,0.02085587455030156,0.028562004351894855,0.00010623598420324862,0.049417878902196434,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DEJU,0.032670451708527525,0.027411386196794958,0.03265810205509425,0.020051330261098097,0.0305244659322478,0.02501162279113962,0.02346583605270652,0.028098699477441487,0.01982907560812524,0.023232377239915173,0.02481245651317531,0.02922478481267204,0.00012303246090693043,0.054037241325847356,0.018357870378029273,0.023679659746874224,9.768599303689044e-05,0.04203753012490347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DELA,0.01941720991425973,0.01900564458513323,0.02422535135742406,0.023029467334689798,0.03037676824045849,0.019695656370065137,0.0175280402036794,0.025034195228897056,0.020304384032550745,0.02608501109089922,0.024612678582847634,0.02661934354138043,8.193598051531207e-05,0.05123202212422809,0.02135916850063511,0.02427147321122905,7.802679834148804e-05,0.045630641711864144,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DSNY,0.02978541220222717,0.02490562243161823,0.030033157472205828,0.03243344347269186,0.03083429379801122,0.02726857178909874,0.02714154655438354,0.025713457749915746,0.0266884285843815,0.02861984928615557,0.02477052071427854,0.02906802540824695,0.00011407926595369777,0.05383854612252538,0.02314737297942636,0.027511191101282327,0.00010135764667569772,0.05065856408070864,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GRSM,0.025214750833738964,0.023062148795425796,0.03124121219050925,0.022771405330065556,0.01777567159396486,0.022466015713967176,0.020023034903190698,0.02414369099665277,0.02287715586317442,0.019131080969744682,0.014643809798624442,0.02019287236189905,4.9702229801506986e-05,0.03483668216052352,0.015877903758830424,0.01978903216745403,4.882998283435008e-05,0.035666935926284435,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GUAN,,,,,,,,,,,,,,,,,,,0.023723479447955765,0.019998202954617492,0.027152915872141584,0.015182072789481435,0.031167325596023053,0.03030386986938444,0.015249490007838961,0.039553623935385696,0.03069113138432992,0.02877749621249588,0.024993776657341926,0.026724435721417174,0.00010469120255604798,0.051718212378759086,0.021204196504519844,0.03194342735229587,0.0001118087933739714,0.05314762385681573,,,,,,,,,,,,,,,,,,
HARV,0.023732734571626977,0.02469466168217457,0.027835744647674562,0.022830500024711594,0.025293051701966027,0.0192384854191977,0.01865656177159209,0.023839202169738186,0.021842376310283435,0.022710849946593763,0.020546870062518496,0.027053277235510785,9.044874443135011e-05,0.04760014729802928,0.018075426254101225,0.023640022625530797,7.481840963376372e-05,0.04171544887963203,0.035861294761463616,0.035081043100851486,0.035810892881157345,0.03231883716491091,0.032483210336383975,0.03680593431039048,0.03601022930343187,0.026922219164431972,0.028598761455777333,0.029133144124352334,0.026697469821579268,0.02786293549475741,0.00010722923985482315,0.05456040531633668,0.023860100202726966,0.021095990510147447,9.911344511787939e-05,0.04495609071287437,0.05780060813173215,0.05693803020574832,0.04176568563883602,0.04995647509418899,0.03955301158326297,0.031061478501808744,0.038229629587432326,0.04223149372031221,0.03250763469195809,0.03353578309060544,0.032168932267625655,0.031093435505523778,0.00020504925694472896,0.06326236777314947,0.02757357410305752,0.02440088101177178,0.0001657522198151934,0.051974455114829225
HEAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
JERC,0.024598072336335142,0.02763237164348639,0.025060379937992507,0.02582669465296412,0.033619838658859806,0.020944348144636683,0.026903489633035526,0.03215525286221788,0.024301256929914118,0.03214056330276136,0.02691523611633223,0.026838598451134413,0.00017152953606628822,0.05375383456746662,0.025713079394551273,0.03025943100985529,0.00017377143772079413,0.05597251040440672,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
