site,I(NEE;VPD)13,I(NEE;T)13,I(NEE;u)13,I(NEE;R)13,I(NEE;C13),I(LH;VPD)13,I(LH;T)13,I(LH;u)13,I(LH;R)13,I(LH;C13),U(NEE;C13),S(NEE;C13),R(NEE;C13),U+S(NEE;C13),U(LH;C13),S(LH;C13),R(LH;C13),U+S(LH;C13),I(NEE;VPD)2,I(NEE;T)2,I(NEE;u)2,I(NEE;R)2,I(NEE;H2),I(LH;VPD)2,I(LH;T)2,I(LH;u)2,I(LH;R)2,I(LH;H2),U(NEE;H2),S(NEE;H2),R(NEE;H2),U+S(NEE;H2),U(LH;H2),S(LH;H2),R(LH;H2),U+S(LH;H2),I(NEE;VPD)dx,I(NEE;T)dx,I(NEE;u)dx,I(NEE;R)dx,I(NEE;dEx),I(LH;VPD)dx,I(LH;T)dx,I(LH;u)dx,I(LH;R)dx,I(LH;dEx),U(NEE;dEx),S(NEE;dEx),R(NEE;dEx),U+S(NEE;dEx),U(LH;dEx),S(LH;dEx),R(LH;dEx),U+S(LH;dEx)
ABBY,0.026447507676935277,0.031464442689948025,0.03414796707987183,0.02095148038921734,0.03321558704291779,0.024912791314033993,0.02818859922239196,0.029658307179346786,0.018811773226883273,0.028554360746976457,0.02732303975576625,0.030483668736998197,0.00013848643372342846,0.05780670849276445,0.0233861446719136,0.027681759500590788,0.00011734555026429689,0.05106790417250442,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BARR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BART,0.0198931031018839,0.02750430129599578,0.03048829035675355,0.021583369420021606,0.03360267213300952,0.02263891870642271,0.023691668822661514,0.026858267367639885,0.01791365979053201,0.029085452672472104,0.027787149940427445,0.026290527340846012,0.00011335469140372999,0.05407767728127345,0.023994266450341223,0.02753620217733457,9.80714560258629e-05,0.05153046862767575,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BLAN,0.02839272705224218,0.022957781836461875,0.029687284405668746,0.02675056309557849,0.031175483866536974,0.024557154919043877,0.021102008228941278,0.026125510381525843,0.022265356770295255,0.028293197186695623,0.025432183283693243,0.028285601212451154,0.00012596833337559363,0.05371778449614444,0.022584403276465867,0.027180332824762853,0.00010832781868107564,0.049764736101228654,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BONA,0.01730206385574614,0.0284555706989545,0.02431047579886548,0.017585625229603392,0.028450764789553887,0.01858245316305454,0.0311651953627507,0.02649830331292651,0.017025776515128457,0.026459343025995802,0.023439293042764774,0.02670382638629817,9.430426922640094e-05,0.050143119429062986,0.021906574115787003,0.02641026189554091,9.306520763120358e-05,0.04831683601132795,0.030548103542743812,0.027758411637459714,0.03507573126778546,0.02680705538985819,0.03680572938094095,0.026780085329539176,0.024874403484015553,0.02828536506788082,0.02432227946490812,0.031908466227808796,0.030250910021992292,0.028952210866699763,0.00011787338694101752,0.05920312088869211,0.026568963848764733,0.02844732649883313,0.00010260992778663035,0.055016290347597904,0.042536967542452585,0.040006237928182045,0.03657251260258107,0.03437470938249299,0.04795325156444484,0.04212503204735737,0.03349419008339386,0.03746208854905331,0.03542863450707418,0.04266127794989624,0.03938614488034846,0.029659812539243706,0.0002810847419882942,0.06904595741959217,0.03454491234176082,0.022879466660215363,0.00026315704613467727,0.057424379001976236
CLBJ,0.027102296569470552,0.022628590008474385,0.027544434837858515,0.026481154977052286,0.02944982414883429,0.02138179792283317,0.019797627009024907,0.02140882790026168,0.01809919422633258,0.02397425728192353,0.02420005291477688,0.028382441468622645,0.00010207007008820273,0.052582494383399514,0.019488762547167852,0.02512949128120288,7.9658813214303e-05,0.04461825382837077,0.041666090906009305,0.039164145535009284,0.03458259049703288,0.035479947634308416,0.027588406667768097,0.028555281427653206,0.021362030282348097,0.026286149051785515,0.025233357014297655,0.023327614028385363,0.021644563453922024,0.025287000514607565,0.00012712848638752166,0.04693156396852956,0.018720926693608617,0.0239042222343893,9.89398911095088e-05,0.0426251489279979,0.031485182548905796,0.03050353883842678,0.041007386482555475,0.04354100756281842,0.05104791606348775,0.04448246624329915,0.03142236997394361,0.029295950697968195,0.03353917530202111,0.030442604040696274,0.04254044447853431,0.02930298928311979,0.00019536423261005362,0.0718434337616542,0.02480042762066334,0.026494790102024095,0.00015670201410137343,0.051295217722687504
CPER,0.045880158717914565,0.016012744229360748,0.03417975722156329,0.015485997703587521,0.020021735635691977,0.024680848253172027,0.01862776788540512,0.027832547998892777,0.019580177238317713,0.015941055906368552,0.015996029144374684,0.026576422841348275,6.550499913542903e-05,0.042572451985722966,0.013244161671625326,0.025164920346808728,5.777803527309379e-05,0.03840908201843406,0.03021705678798522,0.030895056438304473,0.03285382696907841,0.029715417722426873,0.0303906683151244,0.027962941960841616,0.028100833177320733,0.031447399204984704,0.024778315359708696,0.03198000937646349,0.02404171305562961,0.02856425400808399,9.108788087030247e-05,0.052605967063713635,0.026217348543886673,0.0246736055493476,9.028206735828781e-05,0.05089095409323428,0.03251654884615412,0.03145706609759455,0.033332572842301865,0.027696077012480887,0.04437166865121991,0.03100342760231003,0.02977597110335336,0.03110718822288647,0.0262310577353599,0.04584616298082923,0.03555717805689538,0.03089594079689777,0.00022497233709824498,0.06645311885379311,0.03843959657313356,0.02437872489511528,0.00021912737185331133,0.0628183214682489
DCFS,0.026877681266570967,0.02921856154424352,0.031170861243011775,0.02112057857265459,0.024115041054131023,0.023970067623220147,0.04358963106072071,0.03137160350281139,0.02315563757339869,0.035642925776662636,0.019165695988671638,0.024235696491162473,0.00010901012441494834,0.043401392479834065,0.028907355645041124,0.028923879505590038,0.00013806548089757874,0.05783123515063116,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DEJU,0.020576747400630948,0.02542696580380044,0.02615717612770866,0.0214421629363083,0.03214373641709312,0.017760467678966562,0.021246272451193152,0.02472729987412985,0.019138002446330522,0.023951780493204653,0.025734887426591958,0.02890907813130733,0.0001074318068591186,0.05464396555789922,0.0189278287539285,0.02640482121577874,8.980527332627544e-05,0.04533264996970725,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DELA,0.024289708176201186,0.020836537047717103,0.022675441786760075,0.02029333810197832,0.025952272586338004,0.017898704924942492,0.01729651380219632,0.0208340774399063,0.018827381484404958,0.024965593299807805,0.021046795302954,0.02674448944615009,8.050115113398782e-05,0.047791284749104074,0.020409256030541095,0.024843532816948316,7.098460818804173e-05,0.045252788847489414,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
