site,I(NEE;VPD)13,I(NEE;T)13,I(NEE;u)13,I(NEE;R)13,I(NEE;C13),I(LH;VPD)13,I(LH;T)13,I(LH;u)13,I(LH;R)13,I(LH;C13),U(NEE;C13),S(NEE;C13),R(NEE;C13),U+S(NEE;C13),U(LH;C13),S(LH;C13),R(LH;C13),U+S(LH;C13),I(NEE;VPD)2,I(NEE;T)2,I(NEE;u)2,I(NEE;R)2,I(NEE;H2),I(LH;VPD)2,I(LH;T)2,I(LH;u)2,I(LH;R)2,I(LH;H2),U(NEE;H2),S(NEE;H2),R(NEE;H2),U+S(NEE;H2),U(LH;H2),S(LH;H2),R(LH;H2),U+S(LH;H2),I(NEE;VPD)dx,I(NEE;T)dx,I(NEE;u)dx,I(NEE;R)dx,I(NEE;dEx),I(LH;VPD)dx,I(LH;T)dx,I(LH;u)dx,I(LH;R)dx,I(LH;dEx),U(NEE;dEx),S(NEE;dEx),R(NEE;dEx),U+S(NEE;dEx),U(LH;dEx),S(LH;dEx),R(LH;dEx),U+S(LH;dEx)
ABBY,0.032304906147866276,0.027031870397022054,0.02860760979275353,0.028131375963100603,0.033219801065766226,0.023055624097807717,0.021506143803011926,0.029215397074218108,0.019591606820139818,0.0268538695048157,0.027053353603477978,0.02888300081003468,0.00012578016878555073,0.055936354413512704,0.02214174257808693,0.026287997996716654,9.783905131171004e-05,0.04842974057480356,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BARR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BART,0.022295384898920384,0.02420141462163885,0.02683412189305113,0.017953462781319953,0.02966072102840689,0.016943112450446475,0.022626229681986996,0.03182812167209384,0.018248175027277443,0.026933261416709067,0.024100295257886525,0.026738882880436635,9.983144008271474e-05,0.05083917813832318,0.022062356603356086,0.02812945438995237,9.506876037188916e-05,0.05019181099330847,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BLAN,0.02485187895973914,0.023842961556175157,0.027601322139640463,0.02655841420922225,0.031001311706597746,0.024129448516422833,0.020414757378202354,0.026712016781514615,0.02369150035095285,0.027299559155595662,0.025395590282744306,0.028312342879998155,0.00010225295678175611,0.05370793316274248,0.022225442350898225,0.026261597704073946,9.180327356793807e-05,0.04848704005497219,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BONA,0.016616268902700227,0.031176233218517344,0.02247888783831386,0.023125661465799887,0.025358357985002893,0.018026593597837898,0.025565376432981093,0.030126554482687633,0.019842383964157287,0.02663167115288629,0.020479858595887298,0.027209745353198606,9.30964198188235e-05,0.04768960394908596,0.021276351362093666,0.02625820522575803,9.616813749868413e-05,0.047534556587851697,0.030709399785068328,0.026935101556623122,0.03037880646660847,0.02632812132669351,0.03309587590821646,0.03062316106118682,0.02408441936182228,0.028735899813480174,0.02824582851141469,0.03044447233224143,0.026917225650486945,0.029569797258556296,0.00010483687118975907,0.05648702290904327,0.025147272455810304,0.028530623885975832,0.0001021444254916932,0.05367789634178606,0.041274992406307005,0.032001814302559085,0.03352489967461552,0.032117534666977095,0.06599548036062561,0.040944063872078267,0.03149359166707319,0.03304946058754518,0.0427258733623095,0.04400934333779344,0.0560182141986437,0.031679399346416476,0.00026983851518700726,0.08769761354506021,0.03740080410594012,0.022233407968887096,0.0002659713482087143,0.05963421207482719
CLBJ,0.026017942799170274,0.020387283060392364,0.027942992318897908,0.024321086145540283,0.03229654364681122,0.02227207162504492,0.020795338365227452,0.021537112942955336,0.019844505912588458,0.025965358806019884,0.026029909385872914,0.0258293048130798,0.00010608928934579306,0.051859214198952744,0.0210996883326534,0.02454911052502301,8.521408139753754e-05,0.045648798857676386,0.03068948894285923,0.034822180315700925,0.031907245941989876,0.026130037414906084,0.025701474564856427,0.027807742534205083,0.02685103244878315,0.030847848361584346,0.02680689141833194,0.033631983149272446,0.020883949400612993,0.02689507683669033,0.00011499192761190601,0.04777902623730332,0.0271898139108567,0.026180211243040884,0.0001227612632480999,0.05337002515389763,0.036572814955056016,0.029255611235981804,0.03487953483944888,0.0406418427947861,0.03408985077692089,0.045530837208974356,0.024897432348986948,0.030958479583896723,0.0440136259324219,0.04437206748066599,0.02778438069473208,0.029980287028562248,0.0001768128266653822,0.0577646677232943,0.03836293176627644,0.023348065604339854,0.00020590251559891187,0.06171099737061624
CPER,0.018943238226360678,0.03154429381496331,0.02139136350178003,0.012250532787629415,0.027361689627201213,0.01737939611647985,0.016289200078811614,0.033924961907879046,0.01743061514688834,0.023204754664743137,0.0227383005718052,0.025102506951981973,6.940679149820552e-05,0.047840807523787186,0.0186647811256361,0.023500989204638837,6.83528166105242e-05,0.04216577033027491,0.028023150311178985,0.030776960298124538,0.029547792051594753,0.02992763258945149,0.030480813772379593,0.026170816676284764,0.02723937543634473,0.03855822847985338,0.03752768053097253,0.03477414654046238,0.024660350933826406,0.03054984012217279,8.765503647707409e-05,0.0552101910559992,0.02999089092056374,0.028463359088808638,0.00010150196685000182,0.058454250009372384,0.026368134523847928,0.03386715780871596,0.03234894830431454,0.029879871962539474,0.04826042174083806,0.027759631850877285,0.03491377762867673,0.031591571493417514,0.028837540162909837,0.044998892266088844,0.04027480481593742,0.027430691847242727,0.0002220418902531449,0.06770549666318017,0.03772538185524855,0.025936764710689442,0.0002238979541014284,0.06366214656593801
DCFS,0.025176287540442873,0.033926717274140546,0.029645429219167026,0.020565988291501903,0.022655359002985598,0.03168985679414368,0.03287787438291266,0.02889819314287834,0.02808351124185188,0.023150542204695913,0.01766231029524399,0.0279330271779391,9.346879783028261e-05,0.04559533747318306,0.018202992186639684,0.028716221031534112,0.00010417552020599385,0.04691921321817375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DEJU,0.022228299987329385,0.027977441785359176,0.033454136583837175,0.027877282535839043,0.03571004371345877,0.015062649160216775,0.025781725515740074,0.023436894633045283,0.017820747284847917,0.028169024698681374,0.030076017013817645,0.028460843604503874,0.0001235728122179795,0.058536860618321515,0.022845493994088112,0.024488256132424814,9.438283454505965e-05,0.04733375012651294,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DELA,0.02343152249693651,0.02064512880734122,0.022452180586956593,0.023881523542957035,0.024652723415299276,0.018448058137816054,0.018350330411094944,0.025230263764289485,0.022337173389609766,0.02607147534744944,0.020239948660945514,0.026070182653741232,8.189013151784737e-05,0.046310131314686774,0.020805645836439048,0.024277063443348523,7.941957550274646e-05,0.045082709279787594,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
