site,I(NEE;VPD)13,I(NEE;T)13,I(NEE;u)13,I(NEE;R)13,I(NEE;C13),I(LH;VPD)13,I(LH;T)13,I(LH;u)13,I(LH;R)13,I(LH;C13),U(NEE;C13),S(NEE;C13),R(NEE;C13),U+S(NEE;C13),U(LH;C13),S(LH;C13),R(LH;C13),U+S(LH;C13),I(NEE;VPD)2,I(NEE;T)2,I(NEE;u)2,I(NEE;R)2,I(NEE;H2),I(LH;VPD)2,I(LH;T)2,I(LH;u)2,I(LH;R)2,I(LH;H2),U(NEE;H2),S(NEE;H2),R(NEE;H2),U+S(NEE;H2),U(LH;H2),S(LH;H2),R(LH;H2),U+S(LH;H2),I(NEE;VPD)dx,I(NEE;T)dx,I(NEE;u)dx,I(NEE;R)dx,I(NEE;dEx),I(LH;VPD)dx,I(LH;T)dx,I(LH;u)dx,I(LH;R)dx,I(LH;dEx),U(NEE;dEx),S(NEE;dEx),R(NEE;dEx),U+S(NEE;dEx),U(LH;dEx),S(LH;dEx),R(LH;dEx),U+S(LH;dEx)
ABBY,0.030333282098478805,0.03375671690656149,0.03242265703517711,0.022941327012115622,0.03649480276717381,0.02899610471204261,0.020725002303030017,0.028943879324716516,0.017976186264122177,0.025937375390543947,0.02950354124713457,0.03301124966923054,0.00013243393450119835,0.06251479091636507,0.021093302623304264,0.027460168963252724,9.873014011019086e-05,0.04855347158655694,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BARR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BART,0.018405592399168284,0.029667423473803706,0.027682504626560536,0.018700339252809683,0.027517963556151038,0.016996033677104023,0.02306849692327289,0.025685904934539983,0.016765041946509365,0.026108450969998587,0.022416520827032087,0.02791834990543632,0.00010320552276789133,0.0503348707324684,0.020771713222981134,0.025540020588896522,9.312224172558041e-05,0.04631173381187762,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BLAN,0.03281719045419979,0.02241379016451577,0.028969645733358276,0.023145662212034145,0.028572890062287214,0.026704988477272186,0.021802778272785286,0.02884812616667734,0.021658016916784418,0.027946329322310882,0.023095712803798976,0.027419044928357766,0.00010068788614754017,0.05051475773215675,0.02245847664039292,0.02728911408148996,9.493815275161435e-05,0.04974759072188284,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BONA,0.021661823877180506,0.02600565714688141,0.027281409256002014,0.01696177279566941,0.030628356640862626,0.020453126409332445,0.02691534688727345,0.032414391713977066,0.028666600443724915,0.0357932427989888,0.025065193537365357,0.025490924803135896,0.00010283067339353161,0.05055611834050125,0.02959337614096093,0.027098671175443526,0.00011855117250593346,0.05669204731640443,0.033221143346578594,0.025625109481243386,0.029869986327072145,0.02602739145949711,0.029001130776805047,0.028398706359602833,0.02566789098011752,0.026630863609176558,0.034841588724091474,0.028944965053127467,0.024059313340387904,0.030225445331652792,0.00010285704006574793,0.054284758672040724,0.02419395690061374,0.028104036160008134,0.00010240209870715958,0.05229799306062185,0.04120093152384031,0.03622681638436368,0.03516545775528571,0.036375869947629945,0.04660752819539068,0.03861339296179339,0.03529605995067407,0.0423903826968793,0.03764268909512311,0.0432032945497342,0.03869895412468683,0.0317314032804702,0.00027342320610470103,0.07043035740515709,0.0356316989297127,0.029007149225946164,0.00027965413289428575,0.06463884815565887
CLBJ,0.024836266257902414,0.0224020291093929,0.02591317537789435,0.022973807891645517,0.030797352756486266,0.02257000442526106,0.017947790606399634,0.0211198975187656,0.019492429742227906,0.025913955361293373,0.025039110414207724,0.027809847128503134,9.572970260150316e-05,0.05284895754271081,0.021040628976258732,0.02614355448203405,8.142025418120349e-05,0.047184183458292846,0.03853169427268743,0.03473416718285593,0.026707923109810097,0.023119544299630906,0.03533962628981707,0.042920037266223586,0.023486732025089458,0.025271606123836603,0.02130426623089027,0.024514830521882018,0.02988537338951764,0.02654971197983242,0.00012452230739018626,0.056435085369350046,0.0198897606227936,0.023387176752334142,9.278677271774907e-05,0.043276937375127764,0.049982688898724315,0.039452025800858624,0.027255967416136877,0.04141759570720334,0.04262891116001896,0.03745651569734272,0.060542074915047234,0.028978546247060945,0.03795282411023403,0.05089177110988774,0.034545061728833176,0.030837376682389176,0.00022620616896655235,0.06538243841122232,0.042983962259019085,0.025007767244320647,0.0002694634318367552,0.06799172950333979
CPER,0.015656044158984687,0.022900349453468888,0.031395130159879436,0.026177314650435466,0.0228985788503646,0.017849720469743872,0.029477638831087345,0.03172024681622636,0.046364730312057206,0.017797118077995715,0.01897914097332007,0.02601738436699349,6.591869999272042e-05,0.04499652534031356,0.014341505965482991,0.02220025498668342,5.7574840793055135e-05,0.03654176095216645,0.026628041101529255,0.028922598403631546,0.03407332271616734,0.028308378436188587,0.032034489486775355,0.0269557448707386,0.028818284714020027,0.02959103170864104,0.029727094216838557,0.035326595251061674,0.025947182438572983,0.030203965880432483,8.59093448632763e-05,0.05615114831900553,0.02942555288111993,0.027306440362764448,9.134673796781148e-05,0.05673199324388434,0.02680559117646466,0.03564450532863775,0.030070188196826414,0.027420326754244023,0.0446144420611527,0.029778439481930118,0.030632578491334144,0.035917836743838694,0.03320446438870077,0.03841079180276735,0.03761396328798563,0.028085204916696065,0.00020976422066586452,0.06569916820468163,0.031967176342002995,0.027301138768825537,0.0002133895539583519,0.059268315110828466
DCFS,0.01973096469799582,0.03387842889446354,0.020945028361541357,0.02432855650399815,0.01700459523800424,0.025069140163593965,0.033020304935262604,0.033829951617367696,0.02509630568811585,0.03463605002459367,0.01343678632992855,0.03107078176326951,9.244798426272039e-05,0.04450756809319807,0.027573786487202975,0.030962107608530916,0.00014954773802978159,0.058535894095733905,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DEJU,0.02261087646542428,0.024937970692583203,0.03237817792918533,0.02073165067901166,0.030978107341229286,0.017073704419918585,0.01952451837456788,0.0237953799964534,0.017821451920399987,0.024290669274910925,0.025080538373660415,0.029313777326065042,0.00011884407628674842,0.05439431569972546,0.01965219496056937,0.025495063250963033,9.012456433052893e-05,0.04514725821153233,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DELA,0.020792611908320376,0.021022697587155848,0.02708330899413497,0.01983339780322489,0.02552462561073658,0.0199716407359752,0.016322125743927798,0.021326207107315146,0.018769074527295183,0.022421153325234137,0.020630774304985625,0.026292256437992174,8.056665422082705e-05,0.04692303074297775,0.017883152218236397,0.025169254490624012,6.966101662050914e-05,0.04305240670886042,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
