site,I(NEE;VPD)13,I(NEE;T)13,I(NEE;u)13,I(NEE;R)13,I(NEE;C13),I(LH;VPD)13,I(LH;T)13,I(LH;u)13,I(LH;R)13,I(LH;C13),U(NEE;C13),S(NEE;C13),R(NEE;C13),U+S(NEE;C13),U(LH;C13),S(LH;C13),R(LH;C13),U+S(LH;C13),I(NEE;VPD)2,I(NEE;T)2,I(NEE;u)2,I(NEE;R)2,I(NEE;H2),I(LH;VPD)2,I(LH;T)2,I(LH;u)2,I(LH;R)2,I(LH;H2),U(NEE;H2),S(NEE;H2),R(NEE;H2),U+S(NEE;H2),U(LH;H2),S(LH;H2),R(LH;H2),U+S(LH;H2),I(NEE;VPD)dx,I(NEE;T)dx,I(NEE;u)dx,I(NEE;R)dx,I(NEE;dEx),I(LH;VPD)dx,I(LH;T)dx,I(LH;u)dx,I(LH;R)dx,I(LH;dEx),U(NEE;dEx),S(NEE;dEx),R(NEE;dEx),U+S(NEE;dEx),U(LH;dEx),S(LH;dEx),R(LH;dEx),U+S(LH;dEx)
ABBY,0.029803995646252787,0.029643801205039982,0.026569947021022732,0.022676597923226665,0.032545660250813964,0.02665895373817259,0.02288462360920958,0.022885352408552283,0.018327856121292563,0.028403989362348177,0.026106274521013186,0.028159309335392187,0.00011949166430057197,0.05426558385640537,0.022963600596108674,0.026664272852105122,9.704102440294419e-05,0.0496278734482138,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BARR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BART,0.02121483173714874,0.02346992038861766,0.02717495023949914,0.019705924923233496,0.027627486028012543,0.018158486971127034,0.02138081665837952,0.026624513402925543,0.017025311749099582,0.027721670666224336,0.02244562325430906,0.028122979703832304,9.8958427349723e-05,0.05056860295814133,0.02229429218136907,0.026336400328592732,9.185484503044956e-05,0.04863069250996177,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BLAN,0.024527184377551567,0.028959306486874264,0.02526202050186714,0.029282752623498533,0.031055467444808055,0.026239845286727428,0.01955778885153898,0.023478219726851074,0.020557045044864258,0.029192016632359152,0.02516888735483413,0.029761423309995087,0.00010562123036373128,0.054930310664829195,0.023959645157255897,0.0263132856535027,9.499043852693758e-05,0.05027293081075855,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BONA,0.02253359330715514,0.029686551122823212,0.02414068307924363,0.017616242515826462,0.025310868732587352,0.019444947358658305,0.025210454061525653,0.02573756886415388,0.01814081992588396,0.02799053830534834,0.020338023408514348,0.027552605661047964,9.633945321680737e-05,0.04789062906956237,0.022469503705856975,0.02764233356775534,9.726691490937869e-05,0.05011183727361229,0.03600606865036616,0.027455223485657796,0.030963384665944345,0.030245606640796077,0.03573800641660491,0.03182843009592812,0.027858798295671398,0.0287981978512472,0.026240867769349387,0.02893585079356335,0.02955427209191208,0.03125145909457541,0.00012197619623363818,0.06080573118648756,0.023751585562126382,0.027428590363837435,0.00010457563617386528,0.05118017592596381,0.03743436543722104,0.04121060098126928,0.042825285700941955,0.03923907992866385,0.04234200120370018,0.039466740422061504,0.034708185220897365,0.036301432569604816,0.03950351102025009,0.04805272439858615,0.035436878455810464,0.023733176911999616,0.0003000632407872967,0.05917005536781007,0.04063150413698271,0.023181769956460808,0.0003033546672105454,0.06381327409344356
CLBJ,0.025006516340884043,0.025828996985462864,0.02602140125127045,0.023262614095156883,0.03052579383714394,0.02064413785836646,0.017808333759340548,0.02070518130259855,0.021195389428283667,0.02186047861571519,0.02485732372130696,0.026412916943460537,9.522713283667813e-05,0.051270240664767465,0.01766561085633823,0.0249851720379228,7.023622873249851e-05,0.04265078289426095,0.03067379460271576,0.028418020145512386,0.03453938801181616,0.034776468647462366,0.025921973716649352,0.03360221428953475,0.042288062375582934,0.042451264252466245,0.02294565802412447,0.031389526104530434,0.021012898762991863,0.02624629752213327,8.485021554811014e-05,0.04725919628512518,0.026989947947199236,0.030067379603435737,9.99596981517963e-05,0.05705732755063487,0.037310890537888226,0.0348056495841434,0.03320935090399479,0.02441063594574493,0.03864535942957666,0.03241094003433105,0.04157477705611285,0.04979534961265932,0.05581100591949343,0.02966466621019516,0.031358100143564764,0.025588276921470334,0.00015691900969890167,0.05694637706503508,0.02453645374285441,0.023808991825455827,0.00015753527958292389,0.048345445568310275
CPER,0.0246340255350059,0.023604167404650003,0.029262588773260757,0.03411246575528384,0.019450999447147323,0.019337823933183586,0.01594542967540218,0.02519098271720648,0.01779317485887697,0.026491639528582318,0.015700256621056723,0.02345770464657712,6.546599437197954e-05,0.039157961267633816,0.023010046238722978,0.02315524788951683,6.361676172320228e-05,0.04616529412823986,0.026492548502113793,0.03137701649693702,0.030724815704894874,0.027697917358507722,0.03369586430371995,0.028633568673102787,0.028688849539070863,0.03102721686101691,0.032211463369249856,0.031135540408688312,0.02812709137763638,0.030063891173326467,9.436630295841383e-05,0.05819098255096282,0.025639945619551033,0.025985452537416853,9.423014373053892e-05,0.0516253981569679,0.030175328505766878,0.03235778522252757,0.02829436480381435,0.028388207893146725,0.057473709124281215,0.03438037818038791,0.032356584568314056,0.030997964673635237,0.02982554104158141,0.041045136923023987,0.04832551940511249,0.02691510541695152,0.00023631145516579474,0.07524062482206403,0.03414288457269255,0.022126761857734458,0.000245643537459171,0.05626964643042703
DCFS,0.023300034127788576,0.03161033505359348,0.020542240024944,0.026409512280074234,0.026789904266422127,0.031852282381223854,0.03171032451800783,0.033403027683425845,0.028372213815260425,0.025801094363694516,0.021144643474539086,0.028756756156573676,0.00010955363669556693,0.04990139963111278,0.02064496589487116,0.02964214264337191,0.00012466969019047055,0.05028710853824302,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DEJU,0.022620068364788106,0.030085107617277774,0.028123565589623357,0.019179873088930263,0.028391309430832203,0.020360688943601383,0.028515261785351007,0.024822670324388705,0.016652421651065234,0.02615055138613701,0.022794026520815497,0.027085371865295794,0.00011086984753449865,0.049879398386111336,0.0216442605368068,0.02604385149496501,9.724147862026438e-05,0.04768811203177177,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DELA,0.02363162667044651,0.02383184993598631,0.0227387112252452,0.020809202100640155,0.027145717497380515,0.019366810796469045,0.018997376615385243,0.02108361106921183,0.01800543212729061,0.02525364596963003,0.022005580273419405,0.027789751696834897,9.261514306857662e-05,0.04979533197025424,0.020464663296792928,0.02481932903655792,8.295959255420053e-05,0.04528399233335083,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
