site,I(NEE;VPD)13,I(NEE;T)13,I(NEE;u)13,I(NEE;R)13,I(NEE;C13),I(LH;VPD)13,I(LH;T)13,I(LH;u)13,I(LH;R)13,I(LH;C13),U(NEE;C13),S(NEE;C13),R(NEE;C13),U+S(NEE;C13),U(LH;C13),S(LH;C13),R(LH;C13),U+S(LH;C13),I(NEE;VPD)2,I(NEE;T)2,I(NEE;u)2,I(NEE;R)2,I(NEE;H2),I(LH;VPD)2,I(LH;T)2,I(LH;u)2,I(LH;R)2,I(LH;H2),U(NEE;H2),S(NEE;H2),R(NEE;H2),U+S(NEE;H2),U(LH;H2),S(LH;H2),R(LH;H2),U+S(LH;H2),I(NEE;VPD)dx,I(NEE;T)dx,I(NEE;u)dx,I(NEE;R)dx,I(NEE;dEx),I(LH;VPD)dx,I(LH;T)dx,I(LH;u)dx,I(LH;R)dx,I(LH;dEx),U(NEE;dEx),S(NEE;dEx),R(NEE;dEx),U+S(NEE;dEx),U(LH;dEx),S(LH;dEx),R(LH;dEx),U+S(LH;dEx)
ABBY,0.028644008608351073,0.027649448825979743,0.029752189037938557,0.025774447934493825,0.03038065086761474,0.025662447685714497,0.02746718885306732,0.024237563157000805,0.019560437340038588,0.02892794433817641,0.024545685241100266,0.028555264256031637,0.00012217579383450462,0.05310094949713194,0.023390985629537456,0.02795563881349289,0.00010625871419512041,0.05134662444303027,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BARR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BART,0.024416824257118306,0.024064793657950504,0.02758371439922788,0.01912578319619955,0.029749470868640614,0.01936811706379038,0.023860787510319708,0.02733248003321401,0.017833259582986646,0.025243962326985805,0.024345559684901444,0.02717431045740129,0.00010964164197626927,0.051519870142302665,0.02039424123971155,0.02596939530647059,0.00010048270673520484,0.046363636546182134,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BLAN,0.0274580590498965,0.02459812589027662,0.02759296946162433,0.02453112778864668,0.02735530485765191,0.02537692879431543,0.021573863493180367,0.024158539100341523,0.02160626950897449,0.032389183925225676,0.022099905962369326,0.027892481002530375,0.0001021165348010761,0.04999238696489967,0.02700729850213304,0.029491578888316734,9.751738967377894e-05,0.05649887739044975,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BONA,0.025121253717823745,0.03036943470509752,0.021610801895022503,0.01978754170067393,0.02643141078453472,0.021370283949520893,0.03243855576310367,0.02269540527529107,0.019240239779485118,0.03766663926729212,0.02146036335042582,0.026592951114144472,9.51981064223385e-05,0.048053314464570326,0.031445533652870825,0.02573968023831931,0.00011034841279742242,0.057185213891190106,0.03811036918182289,0.028053805625813687,0.034312571587435454,0.02959439248451221,0.03448118865950167,0.03224978480610382,0.02807833121331739,0.03690820672398803,0.031256845888089003,0.029046004459363103,0.02862505906168006,0.03156462953538549,0.00011734379391775163,0.060189688597065555,0.024102994891751273,0.026689731714942124,0.00011024095771664223,0.050792726606693435,0.037612696670656205,0.03573011261174927,0.03325717194347063,0.03793662548477529,0.05243284905726472,0.04166843867980203,0.03283768485666964,0.033189445549886176,0.03666940420413717,0.041110226924163606,0.0432811990988906,0.02504648131917097,0.00027859102962955284,0.06832768041806155,0.034796640926940015,0.023047405462046075,0.0002549818584380167,0.05784404638898603
CLBJ,0.026902444973022608,0.021973692599244796,0.02810476518840289,0.02290390543391177,0.028158153942427603,0.022971450546793698,0.0171967097365521,0.02350387213595629,0.017699515508562802,0.026863399349106334,0.022718276457193272,0.02842468317305897,9.753117317862351e-05,0.051142959630252206,0.02211462161131311,0.024714445279720162,8.12240993645737e-05,0.04682906689103329,0.02739663810740615,0.026133950315379576,0.02366621345554851,0.04505982516313585,0.024947610511861625,0.027341052474905193,0.024264503206628506,0.027422370766598574,0.0238176498401575,0.022469631916406725,0.020175474040928693,0.024646005933701923,9.206038540600444e-05,0.04482147997463067,0.018222012094675614,0.02480246434897773,8.159663533881554e-05,0.04302447644365335,0.040751678772610954,0.03386559593040694,0.030569642169653834,0.03641862480853952,0.06597194990375796,0.04884890636533592,0.03823823779015966,0.03299056300400509,0.04117796969102102,0.04115000913633854,0.05477355199454964,0.025233104814283855,0.00028271009843145877,0.08000665680883347,0.03380747455727423,0.029339412990992002,0.00027839925017861364,0.06314688754826626
CPER,0.0182490704357633,0.028372659418651722,0.026655070245106154,0.0200749243881848,0.02539056820774989,0.023934564101966947,0.018961517596199233,0.026642652739070363,0.016171823494182325,0.016896098440265395,0.02090723621745986,0.023266730127880792,6.260728704433198e-05,0.044173966345340626,0.013713120745313818,0.02301038727093357,4.599420294194694e-05,0.036723508016247394,0.029138164980028334,0.03271053204817286,0.03309412801058211,0.028557094504410897,0.033840140224934874,0.030020844229625154,0.03267034855184272,0.028078926059924163,0.03479850465528181,0.028267543383316038,0.027048555854705496,0.028639278118193976,9.635909794722276e-05,0.05568783397289948,0.023212269559900175,0.026156427407760134,9.037512677181727e-05,0.049368696967660324,0.03493408044800275,0.0362996683436596,0.029528231526494284,0.029120320932443704,0.04144428820608293,0.029458547266478757,0.029828363369772234,0.030631260634175223,0.029464827361399784,0.05073457086808735,0.03383407383836821,0.028724342385036603,0.00023196965388453747,0.0625584162234048,0.04289535687855377,0.023866376990675984,0.00022440391210040348,0.06676173386922979
DCFS,0.01949755865183364,0.03347443232125971,0.02281527723465248,0.02874592423838167,0.028646245123834617,0.021817443755718233,0.04801023099805107,0.02978518483485606,0.031414276504685396,0.03330796087167758,0.022526258632072412,0.025823392652498386,0.00013957241991359947,0.0483496512845708,0.026540765912637206,0.028181926035711576,0.0001746954349734608,0.05472269194834876,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DEJU,0.022289468517529734,0.02850346398893018,0.029460245368740905,0.02060840736673112,0.030491913811824287,0.01845543634883177,0.021917398103501632,0.023384288256899546,0.02092053979090366,0.02176562509076276,0.024729926075384347,0.02826466041950458,0.00011077441772907515,0.05299458649488892,0.017414436346274303,0.024737786647703645,8.345853091165451e-05,0.04215222299397795,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DELA,0.02216204044667117,0.01981953647856812,0.02507419161402142,0.019746319185798285,0.02851585753824266,0.02101724090397188,0.017496660108797503,0.019603287278778986,0.019594871883019355,0.02689615219218663,0.02332186470837758,0.02767476376839937,8.667644713496402e-05,0.05099662847677695,0.021858964303960466,0.02461925335154264,8.00190147521364e-05,0.04647821765550315,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DSNY,0.03263370598546116,0.024045066913574515,0.02809500815943358,0.028768569023310556,0.03308242632020913,0.027817446894386352,0.028607763429681285,0.02970429146788769,0.028256657294090753,0.030085421505990636,0.026697542599518485,0.031017288924802287,0.00012501744538121937,0.057714831524320706,0.024137252020053946,0.03046204676841795,0.00012199367380605632,0.05459929878847184,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GRSM,0.025137218092785994,0.028590811815579126,0.02789495196987481,0.027539388780014742,0.01689508539526542,0.02068272055175715,0.020005975446419147,0.025087612249029927,0.021263626511871775,0.015552867155665296,0.014024864842327062,0.018585631580355193,4.106740419154758e-05,0.03261049642268227,0.012844377832254608,0.01727292826285574,3.628926388572022e-05,0.03011730609511037,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GUAN,0.02794734009718103,0.023887687435701608,0.03394422291736032,0.01616272962788842,0.035725403634332395,0.012919971694869553,0.02000725823017901,0.03830114919606197,0.0769558790828923,0.025786324609641153,0.030994133763735443,0.029159222281893635,0.00012767366519405557,0.06015335604562904,0.02072250855757155,0.0346489693990028,9.419200903334944e-05,0.05537147795657437,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HARV,0.02408324302685704,0.022386342273639028,0.025527675999801196,0.019755277663344967,0.027999354496899737,0.016940143297520985,0.021384359013065707,0.0221153512713919,0.017052253549641114,0.02387265482873559,0.022500088612375676,0.026942407415820838,9.27186670660425e-05,0.04944249602819656,0.01960702157694686,0.023788675509120692,7.664702292792146e-05,0.04339569708606758,0.03475722034580454,0.037514345729266124,0.03972446207571896,0.030864657128371668,0.030787676386560284,0.033270142469585436,0.03705654072092495,0.03237503407993136,0.027058563025747034,0.03220507987981911,0.02474062967123495,0.02330151338945152,0.00013408731420201872,0.04804214306068652,0.026863103897345458,0.022271232208431763,0.00013041424923923456,0.04913433610577718,0.05396974133731204,0.04387725164158928,0.04008414424070926,0.04315380965883655,0.045086327793317366,0.033669616461282206,0.04716973751550141,0.04016214742491869,0.04383538936184482,0.038843875021912895,0.037558444776326305,0.02035432224813652,0.000182515584189505,0.05791276702446282,0.03283798616913214,0.027569166658115086,0.00015060047288323336,0.060407152827247186
HEAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
JERC,0.026085685298059023,0.025571248548925878,0.031198303255027628,0.02875489819150796,0.012399532157586933,0.024717457345011056,0.022948070197805134,0.029009643273568076,0.022847542594307955,0.012570798562917094,0.010578597198140747,0.018135377242668817,2.6979107408093836e-05,0.02871397444080957,0.010545461278813829,0.01587668186174777,2.6225314488910557e-05,0.026422143140561596,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
JORN,0.021118535549116742,0.02472898171592335,0.037834346463033096,0.03127153160707878,0.021825341093548927,0.019199485989700314,0.016007658164800265,0.03018268489457043,0.028171966584883055,0.017397124759730383,0.017301714692083102,0.02201798500802709,9.094684400042468e-05,0.03931969970011021,0.013520465960144607,0.029014361629174975,7.488007641994604e-05,0.042534827589319556,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
KONA,0.028298721537386096,0.023825577879634196,0.026041753210580568,0.03029179782145445,0.03211195505903606,0.027277394724097685,0.022109263808609274,0.027778391589730177,0.02684538645541713,0.03652703870108641,0.02602687581887672,0.027940911513468863,0.00010451933784649903,0.05396778733234557,0.030620109831720446,0.02685516796206939,0.0001086701498742481,0.05747527779378983,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
