site,I(NEE;VPD)13,I(NEE;T)13,I(NEE;u)13,I(NEE;R)13,I(NEE;C13),I(LH;VPD)13,I(LH;T)13,I(LH;u)13,I(LH;R)13,I(LH;C13),U(NEE;C13),S(NEE;C13),R(NEE;C13),U+S(NEE;C13),U(LH;C13),S(LH;C13),R(LH;C13),U+S(LH;C13),I(NEE;VPD)2,I(NEE;T)2,I(NEE;u)2,I(NEE;R)2,I(NEE;H2),I(LH;VPD)2,I(LH;T)2,I(LH;u)2,I(LH;R)2,I(LH;H2),U(NEE;H2),S(NEE;H2),R(NEE;H2),U+S(NEE;H2),U(LH;H2),S(LH;H2),R(LH;H2),U+S(LH;H2),I(NEE;VPD)dx,I(NEE;T)dx,I(NEE;u)dx,I(NEE;R)dx,I(NEE;dEx),I(LH;VPD)dx,I(LH;T)dx,I(LH;u)dx,I(LH;R)dx,I(LH;dEx),U(NEE;dEx),S(NEE;dEx),R(NEE;dEx),U+S(NEE;dEx),U(LH;dEx),S(LH;dEx),R(LH;dEx),U+S(LH;dEx)
ABBY,0.03024723964480075,0.02841967468824234,0.03336279031889007,0.023123105623756822,0.03283059385913073,0.024258720141634684,0.02709432127050126,0.02598481166198901,0.02114590302088168,0.028136407958289474,0.02698241583259402,0.03033819442946308,0.00012654136534136234,0.057320610262057044,0.023602208445674934,0.02677694705381065,0.00010749591177831598,0.05037915549948551,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BARR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BART,0.021581046072631956,0.023505303505278095,0.029199942262836922,0.02044490803555945,0.029892817798371295,0.01760611016875786,0.025886426771202828,0.026777190480936575,0.02040784086957688,0.02755409899405981,0.0243626486579793,0.027229058774497987,0.0001059565224652517,0.0515917074324773,0.02252932202858247,0.026597882129413247,9.97851049965118e-05,0.04912720415799573,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BLAN,0.026055984348054666,0.023124558392238027,0.02644805223605539,0.024115161987262018,0.030055801196074344,0.02343177877207253,0.019850670362089633,0.024633132461334268,0.023338099232809127,0.0272582361634092,0.02442798255898728,0.02709079704721471,0.00010508953014412877,0.05151877960620193,0.02215476402803975,0.027406429960545542,9.160282282183429e-05,0.04956119398858537,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BONA,0.03332588532447684,0.027598664251562318,0.028566435094314595,0.01995701514977528,0.024216301073159262,0.025341611880005267,0.03175465851605254,0.02960299111486788,0.017726906250994406,0.0284682189217798,0.01974966378864973,0.027587540208105676,9.707673361873285e-05,0.04733720399675541,0.023713150954461304,0.026190126370620837,0.00010142892537699379,0.049903277325082165,0.03490727518752547,0.02791094778803999,0.03199370766338239,0.029648404442754513,0.030784575962679365,0.030172095990774195,0.031291044778847255,0.03041743371750256,0.028172109916096106,0.03219260216024436,0.025251727853285878,0.028836902929171213,0.0001154289780691121,0.054088630782457035,0.026187451092024274,0.027012152436074376,0.0001128430900841083,0.05319960352809869,0.04572624931688334,0.035393949305838994,0.03666934936953078,0.03909308320270058,0.05715231556213382,0.038849237965121616,0.035885605626355524,0.03660627604102604,0.04326467137574135,0.052554028981284265,0.04791377649310892,0.02618066429559539,0.00030795282020233976,0.07409444078870424,0.04458981388629002,0.021869173655109844,0.0003096351598106667,0.06645898754139981
CLBJ,0.02571268294660168,0.023122270236323107,0.026116355824016467,0.022915014335988575,0.030524169120049214,0.022109361939052698,0.01713229584318269,0.021244315208241608,0.017538867529708905,0.02351129053370106,0.02452201895497395,0.026962506294987542,9.559716729593714e-05,0.051484525249961464,0.019222976066978602,0.0247561352107802,7.311438086071703e-05,0.043979111277758845,0.03158562912992126,0.0372785339589322,0.028309868896916765,0.02752356510928862,0.028172896302529345,0.041004979065595436,0.033766531947523847,0.02610123600546878,0.027318504302556553,0.038915405779259046,0.023241532630049865,0.0312191178599545,0.00010570865600814368,0.05446065049000442,0.033197241985740034,0.02611110717847405,0.00012952217690907734,0.05930834916421417,0.03507637894895384,0.024204582059920578,0.02233887098296884,0.03469646422878542,0.041973013233344375,0.029765018663034694,0.03633550731757279,0.02596677811210492,0.026296493567997098,0.04287406605875647,0.03453646658024278,0.03389181863976207,0.00017729207519027486,0.06842828522000495,0.035803335321391544,0.025569006444251505,0.00017548112373211953,0.06137234176564298
CPER,0.019758459006073,0.018484538651575837,0.025978947555742104,0.019626960412962014,0.018321538645474453,0.022174086569660686,0.01922959406106721,0.03089534932405194,0.023485210308958976,0.029867183153136485,0.014540257893440725,0.02597325920937846,5.605282284206511e-05,0.04051351710281921,0.023959148727947528,0.02206258001970465,7.741785513535847e-05,0.04602172874765218,0.03332860861351201,0.02965278257131618,0.03162226011597234,0.028099227710761582,0.03062672141123936,0.0283103030234588,0.03193833485338958,0.0333259950728937,0.028437744377731167,0.03033781610071133,0.024587082601109138,0.029036848244677206,9.593246469561825e-05,0.05362393084578637,0.024877762742029227,0.02649395010246297,9.849624050038526e-05,0.05137171284449218,0.030716251995530987,0.031361069837481166,0.03402436600807144,0.031055511207581765,0.041141779737718535,0.0309197361878294,0.0347839101730062,0.04007396053985819,0.029721549915696498,0.05363094958987641,0.03405933502142136,0.026580311966962953,0.00021630042575595946,0.060639646988384255,0.04502859129132935,0.027455910447889725,0.00023649438253792556,0.07248450173921908
DCFS,0.024582794510107572,0.035719574700992136,0.02601550441552704,0.024686372025958844,0.024616721421697258,0.025361897471246016,0.03233079166624387,0.025439412467678908,0.027780760743476705,0.03665273411371634,0.019765280928243065,0.028758917386868463,0.00010924302696934399,0.048524198315111476,0.030000953068580142,0.03094560524263744,0.00014696508791941536,0.06094655831121761,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DEJU,0.0207594813104362,0.026836936013698545,0.029786879915484545,0.018748912054010157,0.02982637014175822,0.019978699459653495,0.03229030408138063,0.032584777377765904,0.016395511155245925,0.02155277719542078,0.02521130380136528,0.027195486262455364,9.106874566819808e-05,0.05240679006382067,0.017082574490403138,0.025486325631933628,7.690321677693114e-05,0.04256890012233677,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DELA,0.02224871556051903,0.01941269894362784,0.025426052763428884,0.02579207705556541,0.028316915938046094,0.017424745214224345,0.01891516638280731,0.020071299629758097,0.0172604683612867,0.027834501340319916,0.022978325449374472,0.027273582867825073,9.833366744304943e-05,0.05025190831719955,0.022783469184640553,0.026616091656071497,8.205272481770756e-05,0.04939956084071198,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
