site,I(NEE;VPD)13,I(NEE;T)13,I(NEE;u)13,I(NEE;R)13,I(NEE;C13),I(LH;VPD)13,I(LH;T)13,I(LH;u)13,I(LH;R)13,I(LH;C13),U(NEE;C13),S(NEE;C13),R(NEE;C13),U+S(NEE;C13),U(LH;C13),S(LH;C13),R(LH;C13),U+S(LH;C13),I(NEE;VPD)2,I(NEE;T)2,I(NEE;u)2,I(NEE;R)2,I(NEE;H2),I(LH;VPD)2,I(LH;T)2,I(LH;u)2,I(LH;R)2,I(LH;H2),U(NEE;H2),S(NEE;H2),R(NEE;H2),U+S(NEE;H2),U(LH;H2),S(LH;H2),R(LH;H2),U+S(LH;H2),I(NEE;VPD)dx,I(NEE;T)dx,I(NEE;u)dx,I(NEE;R)dx,I(NEE;dEx),I(LH;VPD)dx,I(LH;T)dx,I(LH;u)dx,I(LH;R)dx,I(LH;dEx),U(NEE;dEx),S(NEE;dEx),R(NEE;dEx),U+S(NEE;dEx),U(LH;dEx),S(LH;dEx),R(LH;dEx),U+S(LH;dEx)
ABBY,0.02892343896621661,0.028756666258982072,0.02955753930419439,0.024529927857788226,0.03429656950323547,0.028532904363340203,0.022088079195277374,0.024718191349148492,0.019046816598941068,0.03245714286500137,0.027859131126755577,0.028646429332110753,0.00012644129532327384,0.056505560458866316,0.026941856097640802,0.02827236739207544,0.00010707728721537196,0.055214223489716184,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BARR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BART,0.01898975697003783,0.02488074246909885,0.027089170941416024,0.021905212696632845,0.027659193039372233,0.021767552517781414,0.02253645794828581,0.027731011726813373,0.017529697257725668,0.029535287938755126,0.022931017643400477,0.02719482330590506,0.00010002463753702226,0.05012584094930558,0.02394519145934694,0.02621428744402924,0.00010107673665763448,0.05015947890337617,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BLAN,0.028476166642080504,0.025297712998250142,0.02517796237639295,0.02941256431694178,0.03355973946382676,0.02436668160016322,0.021609858376830052,0.02630474578430074,0.024351395943370345,0.02841016840950267,0.027156490566932725,0.027764583608759864,0.00012030726471801525,0.05492107417569254,0.023115027449940047,0.027683996923200355,0.00010385235155860227,0.050799024373140385,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BONA,0.02362800434949221,0.024894261588184675,0.024489109738205377,0.019104019743093198,0.029754524518503026,0.02569604227149213,0.023670210562416794,0.0261207501980999,0.021403440595328248,0.028891634631233672,0.023813098010892,0.02637465493898658,9.696940359772666e-05,0.05018775294987856,0.02355246715756248,0.026567741778825506,9.932442676353015e-05,0.05012020893638807,0.03461598651761248,0.030432541607618258,0.03278491317558698,0.02871445614579043,0.03193979347290568,0.032327236480757464,0.03683900354976953,0.033097469948672936,0.029214178794594196,0.033519491789093976,0.026201558470379,0.028728219550860846,0.00011414288346061444,0.05492977802123984,0.028442182215846042,0.026751864165631644,0.00011666597198035313,0.05519404638147763,0.04045126491338297,0.038184971152736946,0.042846534537883785,0.036668223710393244,0.041405436715064796,0.04362106141093014,0.03865881043858732,0.03415571278389861,0.03133975034674133,0.04862080533547452,0.033551308569197545,0.026121755485693347,0.00027505322547067185,0.05967306405489093,0.04012323983468686,0.020264669166357798,0.00028169277347061264,0.06038790900104463
CLBJ,0.02507810484496916,0.021514141575598188,0.027191904083989814,0.026480433773529558,0.030945958443813152,0.020301073575620023,0.018941724226529188,0.026601386489448462,0.018746742985500813,0.023836681035271364,0.025345454583777925,0.02853429074478688,9.303671648973906e-05,0.05387974532856477,0.019483392955109587,0.025650004015045153,7.477203261269661e-05,0.04513339697015466,0.026043767818494212,0.027563762478398368,0.02440327505744431,0.03106207755723747,0.04383805709920262,0.030038622081316864,0.03213631025003394,0.02425838268405496,0.02196143732622039,0.029100834421950408,0.03823313653876521,0.025905613657910984,0.00015668492150709175,0.06413875019667618,0.02471927570865866,0.0231823667352534,0.0001247244413296872,0.047901642443912026,0.03548056544467735,0.030441157274188477,0.03155374877007343,0.03949694188098231,0.03634106108465638,0.034111094893004845,0.032228858089986004,0.026372282315506788,0.036554909416141854,0.037651548224756894,0.02993247034526924,0.03581874951502831,0.00016114387953800779,0.0657512198602976,0.03089544747032103,0.021289570215078983,0.00016052850096269185,0.052185017685400056
CPER,0.03312157798040929,0.020541721726997624,0.03287131236537418,0.022120906941837753,0.02347538503217387,0.020030052108388246,0.023309125017194808,0.03579733091526546,0.019747436550639423,0.024338839257857882,0.019068429937819133,0.022077212946399864,7.285631154428144e-05,0.041145642884219014,0.019668202507769884,0.022275791929725067,6.792339053936221e-05,0.04194399443749496,0.02755360990640537,0.034499101656702474,0.030120147609022745,0.0357811897379758,0.029406713315785746,0.028827981549062492,0.031022009759949204,0.03626955715474129,0.028706918831035426,0.036041253014105774,0.023837396306784595,0.028191247394939337,9.721345843691577e-05,0.05202864370172398,0.030684823591090857,0.022758071893511634,0.00011082103837571573,0.0534428954846025,0.03764607538588543,0.03328088155012573,0.03695012458500951,0.02938291682073406,0.04581773253175623,0.035020514727288565,0.03466226086846708,0.03013711829975766,0.027668199067679842,0.04700474698599069,0.037854825182292585,0.027638325525389498,0.0002541581104547184,0.065493150707682,0.03926320564022039,0.026951528081679218,0.00024137006984154252,0.06621473372189962
DCFS,0.01994172157896739,0.03559816717890368,0.023035373222485472,0.022456089060764673,0.026720017855995003,0.036088828650538786,0.02775591294832802,0.03861694934875719,0.025143789944815906,0.028815387141428086,0.02118822040328314,0.027749236987484438,9.887584310956211e-05,0.04893745739076758,0.023067041424644864,0.027621998994326793,0.00012069889766117373,0.05068904041897169,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DEJU,0.02210658444989012,0.030609783211485716,0.03438722552161233,0.018693095904293827,0.026240974698113883,0.017987332375587584,0.024545016310145593,0.023905894238239717,0.017853819304962517,0.022084710959311492,0.021466399013302044,0.02801538558260873,9.019538357510625e-05,0.04948178459591081,0.017731335148575708,0.023466202486135724,7.228336164977066e-05,0.041197537634711456,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DELA,0.023878993167952944,0.0217081912922345,0.02678459373207919,0.021499885144041667,0.026312802951486695,0.01942433107299865,0.020256904184434998,0.019992259074911953,0.016296877515816585,0.025072707830897087,0.021201367807630864,0.024226742088747946,9.089409339152825e-05,0.04542810989637883,0.020249615416497307,0.025106859683005266,7.87716189601188e-05,0.04535647509950259,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
