date,wspd,NEE_U50_f,LE_U50_f,Tair_f,VPD_f,Rg_f,d2H,d18O,d13C
2017-08-12,2.27,,,29.595208333333332,23.217291666666668,290.01166666666666,,,
2017-08-13,2.44,,,25.912916666666664,13.848125000000001,229.94125,,,
2017-08-14,1.8810416666666667,,,27.714166666666667,20.222708333333333,315.48333333333335,,,
2017-08-15,2.5269565217391303,,,28.130695833333334,24.737181250000003,333.22291666666666,,,
2017-08-16,2.097777777777778,,,27.253154166666665,26.955154166666663,328.7949479166667,,,
2017-08-17,2.0227083333333336,,,28.02479166666667,30.193125,336.58875,,,
2017-08-18,1.8179166666666668,,,28.638958333333335,32.430416666666666,323.019375,,,
2017-08-19,1.9941666666666666,,,27.25979166666667,24.172291666666666,219.42770833333336,,,
2017-08-20,1.5541666666666665,,,27.979583333333334,24.060000000000002,184.63354166666667,,,
2017-08-21,1.5995833333333334,,,27.997083333333332,25.574375,283.40375,,,
2017-08-22,1.63375,,,29.033541666666665,25.952291666666667,199.33520833333333,,,
2017-08-23,2.3622916666666667,,,25.53770833333333,16.007916666666667,143.29270833333334,,,
2017-08-24,1.751875,,,26.673125,20.535416666666666,317.26416666666665,,,
2017-08-25,1.724375,,,28.991875000000004,27.053124999999998,245.23520833333336,,,
2017-08-26,2.1995833333333334,,,28.6925,24.45,213.78104166666665,,,
2017-08-27,2.237083333333333,,,29.642916666666665,28.32041666666667,308.1972916666667,,,
2017-08-28,2.97875,,,30.175625,31.828125,307.39875,,,
2017-08-29,2.9920833333333334,,,30.505416666666665,32.79604166666667,303.6535416666667,,,
2017-08-30,2.8629166666666666,,,30.59166666666667,34.236875,300.24062499999997,,,
2017-08-31,3.247916666666667,,,30.569166666666664,36.948541666666664,318.2510416666667,,,
2017-09-01,2.9645833333333336,,,30.425833333333333,35.07604166666667,310.93874999999997,,,
2017-09-02,1.7083333333333333,,,26.69125,18.409166666666668,113.453125,,,
2017-09-03,1.7289583333333332,,,27.44729166666667,20.5325,220.426875,,,
2017-09-04,1.9804166666666667,,,28.577916666666667,23.954375,291.726875,,,
2017-09-05,2.3537500000000002,,,30.508125000000003,32.70854166666667,278.9122916666667,,,
2017-09-06,2.379166666666667,,,30.755416666666665,35.221041666666665,271.98729166666664,,,
2017-09-07,1.8075,,,28.346041666666665,27.307916666666667,226.36291666666668,,,
2017-09-08,1.6902083333333333,,,24.382889583333334,15.03768125,151.94020833333335,,,
2017-09-09,1.3914583333333335,,,25.326875,15.817916666666667,230.34,,,
2017-09-10,2.1322916666666667,,,28.08791666666667,24.93479166666667,254.50458333333333,,,
2017-09-11,1.6825,,,30.230416666666667,29.515625,200.10895833333333,,,
2017-09-12,1.8154347826086958,,,30.556758333333335,32.919727083333335,257.87916666666666,,,
2017-09-13,1.9651111111111113,,,29.665164583333333,29.239602083333335,252.3116666666667,,,
2017-09-14,3.10875,,,28.586145833333333,25.590385416666667,276.58625,,,-24.4167088242694
2017-09-15,2.7708333333333335,,,26.607183333333335,21.025766666666666,269.8464583333333,,,
2017-09-16,2.039375,,,25.343333333333334,18.459166666666665,272.36145833333336,,,
2017-09-17,2.3491666666666666,,,26.471875,23.326875,281.6922916666667,,,
2017-09-18,2.1735416666666665,,,25.718529166666666,21.41569375,280.0054166666667,,,
2017-09-19,2.8104347826086955,,,27.231020833333332,23.650908333333334,263.6275,,,-21.4651975610201
2017-09-20,2.657659574468085,,,26.710595833333333,22.373095833333334,272.474375,,,
2017-09-21,2.8839583333333336,,,26.170702083333335,21.22694375,277.62791666666664,,,
2017-09-22,2.4233333333333333,,,25.244087500000003,19.458075,173.1470833333333,,,
2017-09-23,2.3181249999999998,,,25.80852708333333,21.553289583333335,272.9320833333333,,,
2017-09-24,2.057916666666667,,,25.858204166666667,22.844027083333334,273.51479166666667,,,
2017-09-25,1.9281249999999999,,,26.49944375,23.31549375,273.80104166666666,,,
2017-09-26,2.135625,,,26.760529166666668,23.77548333333333,270.5652083333334,,,
2017-09-27,2.2193333333333336,,,25.891310416666666,22.5042,264.21999999999997,,,
2017-09-28,1.8029166666666667,,,25.494625,22.279627083333335,262.49145833333336,,,
2017-09-29,1.8189583333333335,,,25.2290125,22.532229166666667,252.36645833333333,,,
2017-09-30,2.4125,,,25.046052083333333,23.303877083333333,258.67520833333333,,,-32.7828819405503
2017-10-01,2.6175,,,25.02541875,24.418170833333335,263.8772916666667,,,
2017-10-02,3.065208333333333,,,24.953893750000002,24.504339583333334,263.45979166666666,,,
2017-10-03,2.3197916666666667,,,23.049783333333334,21.678360416666667,255.80979166666665,,,
2017-10-04,1.7941666666666667,,,23.710304166666663,22.69338125,222.94604166666667,,,
2017-10-05,1.7779166666666668,,,24.51948333333333,23.443583333333333,241.4104166666667,,,
2017-10-06,2.27375,,,24.721520833333333,23.81532291666667,247.92875,,,
2017-10-07,2.073541666666667,,,24.722177083333335,24.13979375,257.02916666666664,,,
2017-10-08,2.749791666666667,,,24.6346125,24.37375,255.67708333333334,,,
2017-10-09,2.2664583333333335,,,24.32886458333333,23.506858333333337,244.18500000000003,,,
2017-10-10,2.6810416666666668,,,23.814375,23.602500000000003,242.33624999999998,,,
2017-10-11,2.050625,,,25.405208333333334,25.039375000000003,234.50166666666667,,,
2017-10-12,2.2714583333333334,,,25.262083333333333,22.676041666666666,227.60979166666667,,,
2017-10-13,2.104375,,,24.96020833333333,25.29125,228.86125,,,
2017-10-14,2.0818749999999997,,,24.012083333333333,24.389375,229.66979166666667,,,
2017-10-15,1.6958333333333335,,,25.14979166666667,27.83395833333333,220.47145833333332,,,
2017-10-16,2.8972916666666664,,,26.918958333333332,27.428541666666664,226.91895833333334,,,
2017-10-17,1.5254166666666666,0.20458336666666668,5.929732333333333,26.620416666666667,25.222708333333333,179.146875,,,
2017-10-18,1.8931250000000002,0.17774720833333335,4.6149643750000005,25.76770833333333,25.795833333333334,210.60854166666664,,,
2017-10-19,2.0906249999999997,0.13456929166666667,3.6566333333333336,24.871041666666667,24.955833333333334,163.05166666666665,,,
2017-10-20,2.7468749999999997,0.168024125,3.849038125,23.33,21.495,218.18541666666667,,,
2017-10-21,1.7739583333333335,0.05858049166666666,5.456727083333334,19.400833333333335,14.867708333333333,217.64416666666668,,,
2017-10-22,1.8927083333333332,0.10266839583333333,4.8755943749999995,21.206041666666668,20.43916666666667,219.02687500000002,,,
2017-10-23,1.9135416666666665,0.14888525,3.642130208333333,24.229166666666668,27.7625,221.51645833333336,,,
2017-10-24,,0.14876879166666665,3.478404583333333,25.936875,29.070624999999996,217.23041666666666,,,
2017-10-25,1.9764583333333334,0.2073443125,2.5470166666666665,25.397291666666664,27.132499999999997,212.20854166666666,,,
2017-10-26,2.3270833333333334,0.13329749999999999,3.9982050000000005,23.785833333333333,24.908958333333334,210.98208333333332,,,
2017-10-27,1.9477083333333332,0.10567735416666667,4.003699583333334,21.425416666666667,21.563333333333333,209.00979166666664,,,
2017-10-28,1.8695833333333332,0.1078216875,2.747825,21.769166666666667,22.388333333333335,203.83124999999998,,,
2017-10-29,1.9866666666666666,0.11323220833333335,3.4716822916666668,22.645625,23.786041666666666,203.88604166666667,,,
2017-10-30,2.815208333333333,0.10506775,3.219571875,21.200625,18.807291666666668,171.00083333333336,,,
2017-10-31,1.5102083333333332,0.06380577208333334,1.3158561666666666,18.430208333333333,13.479791666666666,160.19270833333334,,,
2017-11-01,1.8825,0.097396875,4.9319159374999995,19.644583333333333,15.420416666666666,200.038125,-136.401664034395,-10.6900299555324,
2017-11-02,2.0368749999999998,0.12335516666666667,4.198397916666667,18.890833333333333,14.125625,198.34062500000002,-76.9262321898558,-10.391764785936,
2017-11-03,1.6627083333333335,0.12475910416666668,4.994491,20.142083333333336,15.835625,185.31291666666667,,,
2017-11-04,1.6183333333333334,0.11953225,2.22817875,20.575625,14.784999999999998,82.06291666666667,-177.965442129286,-25.7167047090896,
2017-11-05,1.9664583333333334,0.17521395833333334,6.963887083333334,18.705833333333334,11.755833333333333,190.663125,-141.724757652324,-18.5657553195322,
2017-11-06,1.6158333333333335,0.12278929166666668,3.8172724999999996,18.636458333333334,14.377916666666666,150.72541666666666,,,
2017-11-07,1.82,0.412012875,5.5311376875,19.231458333333332,13.155625,87.07937499999998,-201.086866324414,,
2017-11-08,1.825,0.7591347291666667,25.794173333333333,17.001041666666666,8.366458333333334,182.705,-122.954298691116,-16.8524247586042,
2017-11-09,1.6452083333333334,0.25119308333333334,13.418772916666667,19.417916666666667,14.044791666666667,182.37145833333332,-174.946200425721,-21.4577523693649,
2017-11-10,1.87375,0.20921247916666666,10.012945833333333,19.956458333333334,15.92875,179.37395833333332,-159.044640212598,-19.4913836897774,
2017-11-11,1.9160416666666666,0.19429933333333335,9.286777979166667,20.027291666666667,17.082291666666666,168.69666666666666,-131.298583510448,-14.953625706352,
2017-11-12,1.6370833333333332,0.12223260416666666,6.424227083333334,20.554583333333333,18.661666666666665,155.68645833333332,,,
2017-11-13,1.8045652173913045,0.068577125,5.368190416666667,21.347083333333334,19.983102083333332,151.58708333333334,-91.6444574945491,-11.3642613991215,
2017-11-14,1.8508695652173912,0.122679625,6.086992083333333,21.333939583333333,20.940283333333333,180.16234375,-217.211313883849,-27.6734367030037,
2017-11-15,1.8813043478260871,0.08554300416666667,5.036429166666667,20.648958333333333,20.759864583333336,169.6270125,-103.64188445522,,
2017-11-16,1.9263043478260868,0.0653402875,4.101773541666667,20.8004875,20.624102083333334,178.97625000000002,,,
2017-11-17,2.3452083333333333,0.08034331458333334,4.313300208333334,19.906458333333333,19.442291666666666,177.45791666666665,-163.659991567099,-21.8984522013285,
2017-11-18,1.9229166666666666,0.06981079375,1.8818201666666667,17.23270833333333,13.000833333333333,174.10979166666667,-153.278848438183,-19.8075598720658,
2017-11-19,1.9839583333333335,0.10721020625,3.11871850625,17.300833333333333,15.548958333333333,174.260625,,,
2017-11-20,1.7379166666666668,0.06616189583333333,2.274210270833333,16.883333333333333,15.19375,157.83833333333334,-175.796858099445,-21.7086998983228,
2017-11-21,1.77,0.139183125,2.3525295833333333,16.56588125,15.140733333333335,149.67354166666667,-160.423722454714,-19.9807750733154,
2017-11-22,1.91375,0.0632783125,2.924774375,21.152083333333334,21.901666666666667,166.84437499999999,,,
2017-11-23,1.5829166666666667,0.07005910416666666,2.5428435416666666,21.044375,21.689375,168.695,-211.496662630429,,
2017-11-24,2.0433333333333334,0.0821748125,2.520235,20.488333333333333,20.151041666666668,166.94354166666668,,,
2017-11-25,1.8470833333333332,0.07520578541666667,2.2897893750000002,20.710208333333334,19.751041666666666,164.47270833333332,,,
2017-11-26,1.7091666666666667,0.0830974375,3.778861875,21.96020833333333,22.578541666666666,164.22520833333334,-180.111932712814,-20.5195222460872,
2017-11-27,2.363409090909091,0.09548170833333332,2.3290124375,21.939375,22.848706250000003,160.36222291666667,,,
2017-11-28,1.518913043478261,0.06314219166666667,2.15195875,16.643854166666667,14.014339583333333,141.65614583333334,-105.239184992031,,
2017-11-29,1.6028260869565218,0.043062860416666675,3.7838930625000002,18.447431249999998,16.106181250000002,129.973125,,,
2017-11-30,1.3264583333333333,0.04498429375000001,1.0422566666666666,19.350625,16.872916666666665,70.88020833333333,-122.605391254442,,
2017-12-01,1.1765217391304348,0.05399854166666667,0.6969404166666666,19.406458333333333,16.781458333333333,50.452154166666666,,,
2017-12-02,1.498125,0.09175041666666667,1.0774860416666667,19.255,16.087083333333332,56.98104166666667,,,
2017-12-03,1.7039583333333332,0.0751587875,1.5463929166666668,17.302083333333332,12.673958333333333,128.84687499999998,,,
2017-12-04,1.63375,0.15493761874999998,2.8259673124999996,16.14875,10.701458333333333,145.119375,-105.260518972091,,
2017-12-05,1.6287500000000001,0.21677516875,6.182431875,13.721829166666666,8.518535416666667,50.38375,-99.5096646599639,,
2017-12-06,1.5164583333333335,0.15363734791666667,4.8753165625,13.33625,8.863541666666666,120.74270833333333,,,
2017-12-07,2.6981249999999997,-0.006386895833333334,1.8503083333333334,8.876458333333334,8.12125,163.31520833333335,,,
2017-12-08,2.735,-0.06409291666666667,1.9882514583333333,9.715833333333334,9.633333333333333,159.50520833333334,,,
2017-12-09,2.485625,0.08909714583333334,2.6958689583333335,14.663541666666667,14.684791666666667,152.52083333333334,,,
2017-12-10,2.738958333333333,0.0998674625,2.204290916666667,17.190208333333334,16.973541666666666,114.68770833333333,,,
2017-12-11,1.4791666666666667,0.08601760416666666,1.4668191666666666,16.05604166666667,15.118541666666667,116.289375,-169.534034922137,-27.9478151917294,
2017-12-12,,0.02539404166666667,1.6183563333333335,16.114375,15.366666666666667,98.79166666666667,,,
2017-12-13,1.5960416666666666,0.04971245833333333,2.026563541666667,14.897708333333334,13.38,150.125,-168.424971951378,-23.9221702911946,
2017-12-14,1.9189583333333333,0.004811977083333333,3.0183522916666665,13.096458333333333,11.438749999999999,149.50458333333333,-157.901012199042,-18.3893505164447,
2017-12-15,2.7927083333333336,0.017997270833333336,0.784610625,13.335416666666667,11.78625,155.21,-140.38006944725,-18.0953164706432,
2017-12-16,2.2391666666666667,-0.050721302083333336,0.93235,11.762083333333335,10.68625,89.48333333333333,-163.345410340479,-21.7794223842261,
2017-12-17,1.8095744680851062,0.6042176666666667,12.946879687500001,8.775416666666667,2.87625,49.11604166666667,,,
2017-12-18,1.11375,0.4353183958333333,16.15178020833333,9.160625,3.283958333333333,86.414375,,,
2017-12-19,1.6352083333333332,0.5145972916666667,20.29295127083333,9.08455625,3.522883333333333,103.94562708333332,-133.53847119327,-20.1170023229767,
2017-12-20,1.6760416666666667,0.19806923520833333,14.056431458333334,8.98218125,4.458664583333333,142.40534791666667,-135.114502256489,-16.2094395757,
2017-12-21,2.189375,0.12862223125,10.752739791666668,11.37744375,8.158191666666667,150.485625,-123.173781500585,-15.6527492054048,
2017-12-22,1.6864583333333334,0.14450822708333333,7.0212,10.85065625,7.1530458333333335,154.53791666666666,,,
2017-12-23,1.5358333333333334,0.33038066666666666,9.261304166666667,10.517579166666666,5.922322916666666,134.23895833333333,-142.924353103882,,
2017-12-24,1.650625,0.2180078125,9.743614583333333,10.2200875,5.288797916666667,151.77645833333332,,,
2017-12-25,2.0008333333333335,0.1746103875,8.71076875,10.702872916666665,6.215189583333333,155.13041666666666,,,
2017-12-26,1.5422916666666666,0.09870880625,5.3214145833333335,11.926474999999998,8.485989583333334,101.53416666666668,,,
2017-12-27,1.4502083333333333,0.093155160625,5.157614583333333,15.947922916666668,13.658779166666667,74.51520833333333,,,
2017-12-28,1.789375,0.14069511041666669,6.411177083333333,17.8477875,15.96918125,154.99729166666665,,,
2017-12-29,1.6629166666666666,0.16086563416666666,5.387111458333333,16.708208333333335,14.074429166666667,155.443125,,,
2017-12-30,2.0343750000000003,0.162718528125,5.749619583333334,16.42994583333333,14.04084375,156.07520833333334,,,
2017-12-31,1.7277083333333332,0.09491455,5.546309375,16.252541666666666,13.763452083333334,110.33749999999999,,,
2018-01-01,1.7975,0.08875653541666667,4.5951402083333335,16.397683333333333,13.481922916666667,151.45875,,,
2018-01-02,1.6352083333333332,0.041946955,4.16572875,16.677320833333333,13.512356250000002,147.81833333333333,,,
2018-01-03,1.722,0.28106749999999997,5.0904235416666666,18.050922916666668,16.050539583333332,110.70291666666667,,,
2018-01-04,1.7797916666666669,0.08117416666666666,2.926357708333333,16.562083333333334,13.233333333333334,129.81625,,,
2018-01-05,1.6968750000000001,0.1015768125,6.049944791666667,15.371458333333335,12.887500000000001,157.17041666666668,,,
2018-01-06,1.7777083333333332,0.126805,4.682955770833334,15.879791666666668,13.954583333333334,142.15416666666667,,,
2018-01-07,1.573125,0.078588,4.058081458333334,16.371041666666667,12.133333333333333,133.65166666666667,,,
2018-01-08,1.6293749999999998,0.10097182708333334,3.5735500625000003,16.923333333333336,12.57875,131.64583333333334,,,
2018-01-09,3.202291666666667,0.08900583333333334,4.195578333333334,18.1475,13.316875000000001,82.63250000000001,,,
2018-01-10,3.059791666666667,0.04578338375,7.476046041666667,10.908333333333333,4.73375,59.72958333333333,,,
2018-01-11,1.715625,0.09328525,5.6245200625,10.582916666666668,5.30375,162.69,,,
2018-01-12,1.658125,0.10280502291666667,3.689623791666667,11.500625,7.389583333333333,163.76770833333333,,,
2018-01-13,1.9945833333333332,0.12853378333333335,5.487826958333333,16.649583333333332,14.840416666666668,166.85041666666666,,,
2018-01-14,1.7133333333333332,0.05267382229166667,2.9069195531250003,16.174791666666668,15.269166666666665,163.51583333333335,,,
2018-01-15,2.1129166666666666,0.12344568541666666,4.410234708333333,15.537916666666668,14.275416666666667,165.18645833333332,,,
2018-01-16,2.21875,0.08364773541666666,3.768617645833333,14.745416666666666,12.77375,148.88145833333334,,,
2018-01-17,1.5685106382978724,0.014640729166666665,3.4876439583333334,12.783814583333333,11.3046625,166.73479166666667,,,
2018-01-18,1.4914583333333333,0.10731544999999999,3.9203833333333336,13.787291666666667,12.4525,170.40270833333332,,,
2018-01-19,2.0622916666666664,0.11970309791666667,4.044560208333333,15.265833333333333,14.532499999999999,171.439375,,,
2018-01-20,2.612173913043478,0.13862890833333333,4.032654166666666,12.086666666666666,8.755416666666667,106.74833333333333,,,
2018-01-21,2.190208333333333,0.3006451041666667,25.14000833333333,5.152708333333333,5.095416666666666,179.88395833333334,,,
2018-01-22,1.729375,0.16125600833333334,14.724877083333332,5.878541666666667,6.589583333333334,166.74854166666668,,,
2018-01-23,2.5593749999999997,0.17088266249999998,12.051272916666667,9.485625,10.1325,184.02812500000002,,,
2018-01-24,3.029130434782609,0.14808412499999998,9.947166666666666,15.056458333333333,15.488541666666668,186.845,,,
2018-01-25,1.8575,0.20463795833333334,8.031797916666667,14.389791666666667,14.45375,174.9935416666667,,,
2018-01-26,1.8683333333333332,0.3968602083333333,5.992510416666666,11.749166666666667,11.110416666666666,186.01520833333333,,,
2018-01-27,1.743125,0.22873522916666666,6.099404166666666,11.761875000000002,11.319166666666668,186.45083333333332,,,
2018-01-28,,0.07982516666666666,5.9986250000000005,16.679166666666667,17.339375,191.34354166666665,,-8.79740772026739,
2018-01-29,,0.068101875,6.58838125,19.24833333333333,20.168958333333332,193.95895833333336,,,
2018-01-30,2.2139583333333333,0.07162395833333333,5.528333333333333,16.872291666666666,16.502291666666668,188.61791666666667,,,
2018-01-31,1.7796296296296295,0.5609631458333333,5.241381875,16.099022916666666,16.496597916666666,196.79895833333333,,,
2018-02-01,,0.29337575,4.848685729166666,16.82166666666667,17.717916666666667,197.06104166666668,-177.058787060472,-17.5792096451893,
2018-02-02,,0.10462304374999999,4.572276958333333,17.072708333333335,17.028125,185.90083333333334,-98.7586561804364,-11.5678295770198,
2018-02-03,,0.015102479166666667,5.104560354166667,17.276041666666668,16.090416666666666,192.47708333333333,-119.035160903796,-15.2461338810956,
2018-02-04,,0.15230589583333334,3.4949045416666666,16.04375,14.822083333333333,197.860625,,,
2018-02-05,,0.13952239583333334,4.326298958333333,16.583125,15.340208333333335,200.11041666666665,-140.696741114107,,
2018-02-06,,0.12950979166666668,3.7394206249999997,16.622708333333332,15.395208333333334,197.41979166666667,,,
2018-02-07,,0.08717754708333332,3.380166458333333,16.300625,15.357708333333333,206.22041666666667,-140.776307027179,-16.624480679254,
